ranked_position,selected_rank,disposition,representative_system_id,regime_idx,param_idx,mn_idx,geometry_idx,d_pos,d_neg,steepness_pos,steepness_neg,M,N,roc_auc,pr_auc
1,1,selected,old_monoallelic__pr__regime_1925,1925,77,0,77,13.89,8.33,0.5,0.75,1,1,0.9616401913875599,0.5879886700593875
2,2,selected,old_monoallelic__pr__regime_1225,1225,49,0,49,12.78,7.67,0.5,0.75,1,1,0.9600507177033493,0.5846540683022259
3,3,selected,old_monoallelic__pr__regime_2455,2455,98,5,98,15,6.75,0.5,0.75,2,1,0.9570076555023923,0.5822370844172102
4,4,selected,old_monoallelic__pr__regime_1750,1750,70,0,70,13.89,6.25,0.5,0.75,1,1,0.9620717703349282,0.5815001218594389
5,5,selected,old_monoallelic__pr__regime_2450,2450,98,0,98,15,6.75,0.5,0.75,1,1,0.9639741626794258,0.5813957353142416
6,6,selected,old_monoallelic__pr__regime_2625,2625,105,0,105,15,9,0.5,0.75,1,1,0.9625234449760766,0.5813319568760977
7,7,selected,old_monoallelic__pr__regime_2630,2630,105,5,105,15,9,0.5,0.75,2,1,0.954354066985646,0.5809181536024944
8,,duplicate_biological_key,old_monoallelic__pr__regime_1925,1950,78,0,78,13.89,8.33,0.5,1.38,1,1,0.9614794258373206,0.5779257438570865
9,,duplicate_biological_key,old_monoallelic__pr__regime_2450,2475,99,0,99,15,6.75,0.5,1.38,1,1,0.9638038277511962,0.5770491727073289
10,,duplicate_biological_key,old_monoallelic__pr__regime_2450,2500,100,0,100,15,6.75,0.5,2,1,1,0.9637641148325359,0.5759681907696692
11,8,selected,old_monoallelic__pr__regime_2460,2460,98,10,98,15,6.75,0.5,0.75,3,1,0.9469339712918661,0.5747461169943854
12,,duplicate_biological_key,old_monoallelic__pr__regime_1925,1975,79,0,79,13.89,8.33,0.5,2,1,1,0.9612622009569378,0.5745377146320632
13,,duplicate_biological_key,old_monoallelic__pr__regime_1225,1250,50,0,50,12.78,7.67,0.5,1.38,1,1,0.9598564593301435,0.5744468232772131
14,9,selected,old_monoallelic__pr__regime_1930,1930,77,5,77,13.89,8.33,0.5,0.75,2,1,0.9509904306220096,0.5740251037458822
15,,duplicate_biological_key,old_monoallelic__pr__regime_2625,2650,106,0,106,15,9,0.5,1.38,1,1,0.9624373205741626,0.5727796671108824
16,,duplicate_biological_key,old_monoallelic__pr__regime_1750,1775,71,0,71,13.89,6.25,0.5,1.38,1,1,0.961488038277512,0.5724729263390474
17,,duplicate_biological_key,old_monoallelic__pr__regime_2455,2480,99,5,99,15,6.75,0.5,1.38,2,1,0.9566,0.5724362117322023
18,,duplicate_biological_key,old_monoallelic__pr__regime_2455,2505,100,5,100,15,6.75,0.5,2,2,1,0.956588995215311,0.5721442847160801
19,10,selected,old_monoallelic__pr__regime_2635,2635,105,10,105,15,9,0.5,0.75,3,1,0.944066985645933,0.5720415798144491
20,,duplicate_biological_key,old_monoallelic__pr__regime_1225,1275,51,0,51,12.78,7.67,0.5,2,1,1,0.9596612440191388,0.5717120451997362
21,,duplicate_biological_key,old_monoallelic__pr__regime_2625,2675,107,0,107,15,9,0.5,2,1,1,0.9623435406698565,0.5703563009154328
22,11,selected,old_monoallelic__pr__regime_1050,1050,42,0,42,12.78,5.75,0.5,0.75,1,1,0.9594363636363636,0.5700772196852691
23,,duplicate_biological_key,old_monoallelic__pr__regime_1750,1800,72,0,72,13.89,6.25,0.5,2,1,1,0.9612693779904307,0.5695689477586497
24,12,selected,old_monoallelic__pr__regime_1755,1755,70,5,70,13.89,6.25,0.5,0.75,2,1,0.951711004784689,0.5693227540743659
25,,duplicate_biological_key,old_monoallelic__pr__regime_2450,2550,102,0,102,15,6.75,1.33,3.67,1,1,0.9607564593301435,0.5679487569960848
26,,duplicate_biological_key,old_monoallelic__pr__regime_2630,2655,106,5,106,15,9,0.5,1.38,2,1,0.9544928229665072,0.5676974923765142
27,,duplicate_biological_key,old_monoallelic__pr__regime_2450,2525,101,0,101,15,6.75,1.33,2,1,1,0.9608459330143541,0.5668210443303036
28,,duplicate_biological_key,old_monoallelic__pr__regime_1925,2000,80,0,80,13.89,8.33,1.33,2,1,1,0.9578755980861244,0.5660839391224113
29,,duplicate_biological_key,old_monoallelic__pr__regime_2450,2575,103,0,103,15,6.75,2.17,3.25,1,1,0.9604186602870813,0.5659203457547037
30,,duplicate_biological_key,old_monoallelic__pr__regime_2450,2600,104,0,104,15,6.75,3,4.5,1,1,0.9602081339712919,0.5653084351636459
31,,duplicate_biological_key,old_monoallelic__pr__regime_1925,2025,81,0,81,13.89,8.33,1.33,3.67,1,1,0.9576588516746412,0.5646070928116256
32,,duplicate_biological_key,old_monoallelic__pr__regime_2460,2485,99,10,99,15,6.75,0.5,1.38,3,1,0.9467387559808612,0.5641710238288606
33,,duplicate_biological_key,old_monoallelic__pr__regime_1925,2075,83,0,83,13.89,8.33,3,4.5,1,1,0.9569612440191387,0.5634176817461617
34,,duplicate_biological_key,old_monoallelic__pr__regime_1930,1955,78,5,78,13.89,8.33,0.5,1.38,2,1,0.9506880382775119,0.5632926510983464
35,,duplicate_biological_key,old_monoallelic__pr__regime_2460,2510,100,10,100,15,6.75,0.5,2,3,1,0.9467210526315789,0.5631372038642805
36,,duplicate_biological_key,old_monoallelic__pr__regime_2630,2680,107,5,107,15,9,0.5,2,2,1,0.9543837320574162,0.5629825767063782
37,,duplicate_biological_key,old_monoallelic__pr__regime_1750,1825,73,0,73,13.89,6.25,1.33,2,1,1,0.9580277511961722,0.5629442928829672
38,,duplicate_biological_key,old_monoallelic__pr__regime_2455,2530,101,5,101,15,6.75,1.33,2,2,1,0.9510526315789474,0.5627790699750153
39,,duplicate_biological_key,old_monoallelic__pr__regime_2455,2555,102,5,102,15,6.75,1.33,3.67,2,1,0.9509540669856459,0.5626800133055005
40,,duplicate_biological_key,old_monoallelic__pr__regime_1925,2050,82,0,82,13.89,8.33,2.17,3.25,1,1,0.957278947368421,0.5625713924249617
41,,duplicate_biological_key,old_monoallelic__pr__regime_2455,2580,103,5,103,15,6.75,2.17,3.25,2,1,0.9502459330143541,0.5612407643510618
42,,duplicate_biological_key,old_monoallelic__pr__regime_2455,2605,104,5,104,15,6.75,3,4.5,2,1,0.9498363636363636,0.5612132637364567
43,13,selected,old_monoallelic__pr__regime_525,525,21,0,21,11.67,7,0.5,0.75,1,1,0.9566535885167464,0.5599011138648605
44,,duplicate_biological_key,old_monoallelic__pr__regime_1930,1980,79,5,79,13.89,8.33,0.5,2,2,1,0.9504181818181818,0.559554730478428
45,,duplicate_biological_key,old_monoallelic__pr__regime_1755,1780,71,5,71,13.89,6.25,0.5,1.38,2,1,0.9512976076555024,0.5590894183888767
46,,duplicate_biological_key,old_monoallelic__pr__regime_2625,2700,108,0,108,15,9,1.33,2,1,1,0.959401913875598,0.5579306055475808
47,,duplicate_biological_key,old_monoallelic__pr__regime_1750,1875,75,0,75,13.89,6.25,2.17,3.25,1,1,0.9573511961722488,0.5558752848714387
48,,duplicate_biological_key,old_monoallelic__pr__regime_1750,1850,74,0,74,13.89,6.25,1.33,3.67,1,1,0.9577033492822966,0.5557447164231417
49,,duplicate_biological_key,old_monoallelic__pr__regime_2635,2660,106,10,106,15,9,0.5,1.38,3,1,0.9436459330143541,0.555495213805215
50,,duplicate_biological_key,old_monoallelic__pr__regime_1225,1300,52,0,52,12.78,7.67,1.33,2,1,1,0.9549358851674641,0.5552714345855508
51,,duplicate_biological_key,old_monoallelic__pr__regime_1050,1075,43,0,43,12.78,5.75,0.5,1.38,1,1,0.9586913875598086,0.5551758119849592
52,14,selected,old_monoallelic__pr__regime_2275,2275,91,0,91,15,4.5,0.5,0.75,1,1,0.9621377990430622,0.5548754469500589
53,,duplicate_biological_key,old_monoallelic__pr__regime_1755,1805,72,5,72,13.89,6.25,0.5,2,2,1,0.9510301435406698,0.5547680823249536
54,15,selected,old_monoallelic__pr__regime_2626,2626,105,1,105,15,9,0.5,0.75,1,2,0.9621358851674641,0.554625255201463
55,,duplicate_biological_key,old_monoallelic__pr__regime_2625,2725,109,0,109,15,9,1.33,3.67,1,1,0.9592425837320574,0.5538987834349721
56,,duplicate_biological_key,old_monoallelic__pr__regime_1225,1350,54,0,54,12.78,7.67,2.17,3.25,1,1,0.9534157894736842,0.552324359494037
57,,duplicate_biological_key,old_monoallelic__pr__regime_2625,2775,111,0,111,15,9,3,4.5,1,1,0.9588076555023923,0.5522024707548233
58,,duplicate_biological_key,old_monoallelic__pr__regime_2625,2750,110,0,110,15,9,2.17,3.25,1,1,0.9589827751196173,0.5521700372547937
59,,duplicate_biological_key,old_monoallelic__pr__regime_2630,2705,108,5,108,15,9,1.33,2,2,1,0.948888995215311,0.552121288157116
60,16,selected,old_monoallelic__pr__regime_1230,1230,49,5,49,12.78,7.67,0.5,0.75,2,1,0.9457454545454546,0.5520322295243516
61,,duplicate_biological_key,old_monoallelic__pr__regime_1750,1900,76,0,76,13.89,6.25,3,4.5,1,1,0.9569971291866028,0.551582136189007
62,,duplicate_biological_key,old_monoallelic__pr__regime_525,550,22,0,22,11.67,7,0.5,1.38,1,1,0.956511004784689,0.5514876928018178
63,,duplicate_biological_key,old_monoallelic__pr__regime_525,575,23,0,23,11.67,7,0.5,2,1,1,0.9565535885167464,0.5513945821135102
64,17,selected,old_monoallelic__pr__regime_2280,2280,91,5,91,15,4.5,0.5,0.75,2,1,0.9549942583732057,0.5511416362363319
65,,duplicate_biological_key,old_monoallelic__pr__regime_2626,2651,106,1,106,15,9,0.5,1.38,1,2,0.9620574162679426,0.550898924884926
66,,duplicate_biological_key,old_monoallelic__pr__regime_2635,2685,107,10,107,15,9,0.5,2,3,1,0.9435416267942583,0.5505152149274183
67,18,selected,old_monoallelic__pr__regime_1575,1575,63,0,63,13.89,4.17,0.5,0.75,1,1,0.9600535885167464,0.5501975608996358
68,19,selected,old_monoallelic__pr__regime_1926,1926,77,1,77,13.89,8.33,0.5,0.75,1,2,0.9603043062200957,0.5499484102930847
69,,duplicate_biological_key,old_monoallelic__pr__regime_1225,1375,55,0,55,12.78,7.67,3,4.5,1,1,0.9520301435406698,0.5499479240853576
70,,duplicate_biological_key,old_monoallelic__pr__regime_1225,1325,53,0,53,12.78,7.67,1.33,3.67,1,1,0.9546483253588517,0.549880914835757
71,20,selected,old_monoallelic__pr__regime_2631,2631,105,6,105,15,9,0.5,0.75,2,2,0.9546488038277512,0.5497784060843124
72,,after_candidate_limit,,1935,77,10,77,13.89,8.33,0.5,0.75,3,1,0.938576076555024,0.5489216242274156
73,,after_candidate_limit,,2535,101,10,101,15,6.75,1.33,2,3,1,0.9392612440191388,0.5487582977750897
74,,after_candidate_limit,,2560,102,10,102,15,6.75,1.33,3.67,3,1,0.9391200956937799,0.548423356616132
75,,after_candidate_limit,,2676,107,1,107,15,9,0.5,2,1,2,0.9619751196172249,0.5480664963494547
76,,after_candidate_limit,,2585,103,10,103,15,6.75,2.17,3.25,3,1,0.938632057416268,0.5477152028929709
77,,after_candidate_limit,,2610,104,10,104,15,6.75,3,4.5,3,1,0.9400129186602871,0.5474881003470445
78,,after_candidate_limit,,1760,70,10,70,13.89,6.25,0.5,0.75,3,1,0.9398478468899522,0.546532879105899
79,,after_candidate_limit,,2730,109,5,109,15,9,1.33,3.67,2,1,0.9486641148325359,0.546349831730342
80,,after_candidate_limit,,2755,110,5,110,15,9,2.17,3.25,2,1,0.9480325358851674,0.5459848100639781
81,,after_candidate_limit,,2005,80,5,80,13.89,8.33,1.33,2,2,1,0.9434784688995216,0.54544788607018
82,,after_candidate_limit,,1951,78,1,78,13.89,8.33,0.5,1.38,1,2,0.9601641148325358,0.545203106016265
83,,after_candidate_limit,,1976,79,1,79,13.89,8.33,0.5,2,1,2,0.9601899521531101,0.5447833142389927
84,,after_candidate_limit,,2030,81,5,81,13.89,8.33,1.33,3.67,2,1,0.943367942583732,0.5443580977590311
85,,after_candidate_limit,,1100,44,0,44,12.78,5.75,0.5,2,1,1,0.9582933014354067,0.5442541961890311
86,,after_candidate_limit,,700,28,0,28,12.78,11.5,0.5,0.75,1,1,0.9524354066985646,0.544218574090355
87,,after_candidate_limit,,2780,111,5,111,15,9,3,4.5,2,1,0.9474459330143541,0.5438649096809544
88,,after_candidate_limit,,2656,106,6,106,15,9,0.5,1.38,2,2,0.9546248803827752,0.543685623380627
89,,after_candidate_limit,,350,14,0,14,11.67,5.25,0.5,0.75,1,1,0.9555550239234449,0.5436257673309121
90,,after_candidate_limit,,1830,73,5,73,13.89,6.25,1.33,2,2,1,0.9441636363636363,0.5416592203950862
91,,after_candidate_limit,,2285,91,10,91,15,4.5,0.5,0.75,3,1,0.9449741626794258,0.541376314895258
92,,after_candidate_limit,,2300,92,0,92,15,4.5,0.5,1.38,1,1,0.961577990430622,0.5412430324029686
93,,after_candidate_limit,,2055,82,5,82,13.89,8.33,2.17,3.25,2,1,0.9415870813397129,0.5412202236065374
94,,after_candidate_limit,,2080,83,5,83,13.89,8.33,3,4.5,2,1,0.9392555023923445,0.5408640185717417
95,,after_candidate_limit,,2681,107,6,107,15,9,0.5,2,2,2,0.9545550239234449,0.5403544842799858
96,,after_candidate_limit,,2636,105,11,105,15,9,0.5,0.75,3,2,0.9444468899521531,0.5403083627626999
97,,after_candidate_limit,,1255,50,5,50,12.78,7.67,0.5,1.38,2,1,0.9453885167464114,0.5394373510245363
98,,after_candidate_limit,,2701,108,1,108,15,9,1.33,2,1,2,0.9590406698564593,0.5393852813802577
99,,after_candidate_limit,,1055,42,5,42,12.78,5.75,0.5,0.75,2,1,0.9452755980861244,0.5393678394843522
100,,after_candidate_limit,,1960,78,10,78,13.89,8.33,0.5,1.38,3,1,0.9383263157894737,0.5389132535836965
101,,after_candidate_limit,,2451,98,1,98,15,6.75,0.5,0.75,1,2,0.9613894736842106,0.5388061788154547
102,,after_candidate_limit,,2325,93,0,93,15,4.5,0.5,2,1,1,0.9614803827751196,0.5386295191555891
103,,after_candidate_limit,,2726,109,1,109,15,9,1.33,3.67,1,2,0.9590296650717703,0.5386064330524274
104,,after_candidate_limit,,1226,49,1,49,12.78,7.67,0.5,0.75,1,2,0.9578995215311005,0.5384340851729108
105,,after_candidate_limit,,2751,110,1,110,15,9,2.17,3.25,1,2,0.9587650717703349,0.5380032558866117
106,,after_candidate_limit,,2001,80,1,80,13.89,8.33,1.33,2,1,2,0.9568832535885168,0.5379384495424432
107,,after_candidate_limit,,2026,81,1,81,13.89,8.33,1.33,3.67,1,2,0.9568612440191387,0.5376268725092936
108,,after_candidate_limit,,2776,111,1,111,15,9,3,4.5,1,2,0.9585320574162679,0.5374891723056002
109,,after_candidate_limit,,2076,83,1,83,13.89,8.33,3,4.5,1,2,0.9562344497607655,0.5371372177558761
110,,after_candidate_limit,,2051,82,1,82,13.89,8.33,2.17,3.25,1,2,0.9564741626794259,0.536902146904126
111,,after_candidate_limit,,875,35,0,35,12.78,3.83,0.5,0.75,1,1,0.9575588516746412,0.5367457020191009
112,,after_candidate_limit,,1785,71,10,71,13.89,6.25,0.5,1.38,3,1,0.9394038277511961,0.5367030580405051
113,,after_candidate_limit,,2627,105,2,105,15,9,0.5,0.75,1,3,0.9611688995215311,0.5353825148093094
114,,after_candidate_limit,,1751,70,1,70,13.89,6.25,0.5,0.75,1,2,0.9592196172248804,0.5350489681981071
115,,after_candidate_limit,,1280,51,5,51,12.78,7.67,0.5,2,2,1,0.9452076555023924,0.5349668830887104
116,,after_candidate_limit,,1251,50,1,50,12.78,7.67,0.5,1.38,1,2,0.9574832535885167,0.5349418099886593
117,,after_candidate_limit,,2677,107,2,107,15,9,0.5,2,1,3,0.9612507177033492,0.5344916796351695
118,,after_candidate_limit,,1276,51,1,51,12.78,7.67,0.5,2,1,2,0.9574966507177034,0.5342919006411101
119,,after_candidate_limit,,1600,64,0,64,13.89,4.17,0.5,1.38,1,1,0.9595071770334929,0.534111430775759
120,,after_candidate_limit,,1580,63,5,63,13.89,4.17,0.5,0.75,2,1,0.9496736842105263,0.5338926714592953
121,,after_candidate_limit,,2710,108,10,108,15,9,1.33,2,3,1,0.936188038277512,0.5338903148311365
122,,after_candidate_limit,,1931,77,6,77,13.89,8.33,0.5,0.75,2,2,0.9496966507177034,0.5334542220576929
123,,after_candidate_limit,,1985,79,10,79,13.89,8.33,0.5,2,3,1,0.937533971291866,0.5333972564422339
124,,after_candidate_limit,,1855,74,5,74,13.89,6.25,1.33,3.67,2,1,0.9437425837320574,0.532804170974407
125,,after_candidate_limit,,2652,106,2,106,15,9,0.5,1.38,1,3,0.9612612440191387,0.532780231939052
126,,after_candidate_limit,,2476,99,1,99,15,6.75,0.5,1.38,1,2,0.960956937799043,0.5327288957261734
127,,after_candidate_limit,,2456,98,6,98,15,6.75,0.5,0.75,2,2,0.9541177033492823,0.5325641157741787
128,,after_candidate_limit,,1880,75,5,75,13.89,6.25,2.17,3.25,2,1,0.9420531100478469,0.5324093236738401
129,,after_candidate_limit,,2465,98,15,98,15,6.75,0.5,0.75,6,1,0.9228813397129186,0.5322286956822617
130,,after_candidate_limit,,1426,57,1,57,13.89,12.5,0.5,1.38,1,2,0.954177990430622,0.5322220071084952
131,,after_candidate_limit,,1810,72,10,72,13.89,6.25,0.5,2,3,1,0.939122009569378,0.532147847553514
132,,after_candidate_limit,,1401,56,1,56,13.89,12.5,0.5,0.75,1,2,0.9539837320574163,0.532082669961577
133,,after_candidate_limit,,2661,106,11,106,15,9,0.5,1.38,3,2,0.9444478468899522,0.5315953956222705
134,,after_candidate_limit,,2706,108,6,108,15,9,1.33,2,2,2,0.9490100478468899,0.531589769506787
135,,after_candidate_limit,,2731,109,6,109,15,9,1.33,3.67,2,2,0.9489741626794258,0.5314473673158014
136,,after_candidate_limit,,2350,94,0,94,15,4.5,1.33,2,1,1,0.9586555023923445,0.5312952248460201
137,,after_candidate_limit,,2305,92,5,92,15,4.5,0.5,1.38,2,1,0.9543224880382775,0.531237333128894
138,,after_candidate_limit,,2682,107,7,107,15,9,0.5,2,2,3,0.9542320574162679,0.530996846844505
139,,after_candidate_limit,,725,29,0,29,12.78,11.5,0.5,1.38,1,1,0.9518507177033493,0.5306934558356647
140,,after_candidate_limit,,1625,65,0,65,13.89,4.17,0.5,2,1,1,0.9593282296650718,0.5304479118177851
141,,after_candidate_limit,,2686,107,11,107,15,9,0.5,2,3,2,0.9444574162679426,0.5304143321057344
142,,after_candidate_limit,,1952,78,2,78,13.89,8.33,0.5,1.38,1,3,0.959066028708134,0.5303251523416065
143,,after_candidate_limit,,2756,110,6,110,15,9,2.17,3.25,2,2,0.9483023923444976,0.5303120331154514
144,,after_candidate_limit,,2781,111,6,111,15,9,3,4.5,2,2,0.9478665071770335,0.5303114694492357
145,,after_candidate_limit,,2501,100,1,100,15,6.75,0.5,2,1,2,0.9608167464114833,0.5302753716076017
146,,after_candidate_limit,,1125,45,0,45,12.78,5.75,1.33,2,1,1,0.9537282296650718,0.5302347197456959
147,,after_candidate_limit,,2632,105,7,105,15,9,0.5,0.75,2,3,0.9540248803827751,0.5300933680539567
148,,after_candidate_limit,,1927,77,2,77,13.89,8.33,0.5,0.75,1,3,0.9594033492822966,0.5298843496127379
149,,after_candidate_limit,,701,28,1,28,12.78,11.5,0.5,0.75,1,2,0.953556937799043,0.5298445494899454
150,,after_candidate_limit,,1956,78,6,78,13.89,8.33,0.5,1.38,2,2,0.949643062200957,0.5297986239217555
151,,after_candidate_limit,,2400,96,0,96,15,4.5,2.17,3.25,1,1,0.9582933014354067,0.5293938911056932
152,,after_candidate_limit,,2375,95,0,95,15,4.5,1.33,3.67,1,1,0.9585086124401914,0.5289367300440383
153,,after_candidate_limit,,2760,110,10,110,15,9,2.17,3.25,3,1,0.9355722488038277,0.5288722304685098
154,,after_candidate_limit,,1977,79,2,79,13.89,8.33,0.5,2,1,3,0.9589516746411483,0.5286728576933666
155,,after_candidate_limit,,1451,58,1,58,13.89,12.5,0.5,2,1,2,0.9538727272727273,0.5286725418577547
156,,after_candidate_limit,,726,29,1,29,12.78,11.5,0.5,1.38,1,2,0.9537023923444976,0.5286278656751273
157,,after_candidate_limit,,0,0,0,0,11.67,10.5,0.5,0.75,1,1,0.9519770334928229,0.5286129024016281
158,,after_candidate_limit,,2330,93,5,93,15,4.5,0.5,2,2,1,0.954144976076555,0.5284838831748919
159,,after_candidate_limit,,2152,86,2,86,15,13.5,0.5,2,1,3,0.9564918660287082,0.5284367777279897
160,,after_candidate_limit,,2735,109,10,109,15,9,1.33,3.67,3,1,0.9358416267942584,0.5283143030539476
161,,after_candidate_limit,,1981,79,6,79,13.89,8.33,0.5,2,2,2,0.949567942583732,0.5282679969242853
162,,after_candidate_limit,,2657,106,7,106,15,9,0.5,1.38,2,3,0.9542583732057416,0.5282297470068829
163,,after_candidate_limit,,1235,49,10,49,12.78,7.67,0.5,0.75,3,1,0.933333971291866,0.5277107626928474
164,,after_candidate_limit,,2785,111,10,111,15,9,3,4.5,3,1,0.9368507177033493,0.5276131530879085
165,,after_candidate_limit,,530,21,5,21,11.67,7,0.5,0.75,2,1,0.9402076555023924,0.5275460198705123
166,,after_candidate_limit,,2727,109,2,109,15,9,1.33,3.67,1,3,0.9582727272727273,0.5274953940152732
167,,after_candidate_limit,,2481,99,6,99,15,6.75,0.5,1.38,2,2,0.9537799043062201,0.5273313375335358
168,,after_candidate_limit,,1400,56,0,56,13.89,12.5,0.5,0.75,1,1,0.9531626794258373,0.5272427595285518
169,,after_candidate_limit,,1905,76,5,76,13.89,6.25,3,4.5,2,1,0.9396296650717704,0.52697251317582
170,,after_candidate_limit,,2425,97,0,97,15,4.5,3,4.5,1,1,0.9579937799043062,0.5268589910547685
171,,after_candidate_limit,,2752,110,2,110,15,9,2.17,3.25,1,3,0.9579502392344498,0.5268052147098327
172,,after_candidate_limit,,750,30,0,30,12.78,11.5,0.5,2,1,1,0.9513866028708134,0.5266845707127774
173,,after_candidate_limit,,2702,108,2,108,15,9,1.33,2,1,3,0.9583875598086125,0.5263802250085124
174,,after_candidate_limit,,751,30,1,30,12.78,11.5,0.5,2,1,2,0.9534181818181818,0.5260009551004611
175,,after_candidate_limit,,2777,111,2,111,15,9,3,4.5,1,3,0.9576827751196172,0.5259265267760256
176,,after_candidate_limit,,2127,85,2,85,15,13.5,0.5,1.38,1,3,0.9565253588516747,0.5255845250939766
177,,after_candidate_limit,,1080,43,5,43,12.78,5.75,0.5,1.38,2,1,0.9445052631578947,0.5246486207098526
178,,after_candidate_limit,,1402,56,2,56,13.89,12.5,0.5,0.75,1,3,0.9549693779904306,0.5244539754171587
179,,after_candidate_limit,,375,15,0,15,11.67,5.25,0.5,1.38,1,1,0.9547196172248804,0.5244454445237272
180,,after_candidate_limit,,1376,55,1,55,12.78,7.67,3,4.5,1,2,0.9504483253588517,0.5244201596830919
181,,after_candidate_limit,,2452,98,2,98,15,6.75,0.5,0.75,1,3,0.9603885167464115,0.5242853882046046
182,,after_candidate_limit,,625,25,0,25,11.67,7,1.33,3.67,1,1,0.9490808612440191,0.5242107644195002
183,,after_candidate_limit,,600,24,0,24,11.67,7,1.33,2,1,1,0.949121052631579,0.5240713153625005
184,,after_candidate_limit,,1650,66,0,66,13.89,4.17,1.33,2,1,1,0.9561248803827751,0.5237370215643921
185,,after_candidate_limit,,2506,100,6,100,15,6.75,0.5,2,2,2,0.9536153110047847,0.5237018757412608
186,,after_candidate_limit,,1351,54,1,54,12.78,7.67,2.17,3.25,1,2,0.951742105263158,0.5236199316699957
187,,after_candidate_limit,,2526,101,1,101,15,6.75,1.33,2,1,2,0.9580244019138756,0.5234791982035835
188,,after_candidate_limit,,2490,99,15,99,15,6.75,0.5,1.38,6,1,0.9227674641148326,0.5233091197831182
189,,after_candidate_limit,,1776,71,1,71,13.89,6.25,0.5,1.38,1,2,0.9587765550239234,0.5232715758929053
190,,after_candidate_limit,,2002,80,2,80,13.89,8.33,1.33,2,1,3,0.9557540669856459,0.5232004669908124
191,,after_candidate_limit,,2276,91,1,91,15,4.5,0.5,0.75,1,2,0.9603918660287082,0.5229255400525531
192,,after_candidate_limit,,1326,53,1,53,12.78,7.67,1.33,3.67,1,2,0.9530306220095693,0.522890084234463
193,,after_candidate_limit,,2461,98,11,98,15,6.75,0.5,0.75,3,2,0.9441205741626795,0.5227061224615853
194,,after_candidate_limit,,2477,99,2,99,15,6.75,0.5,1.38,1,3,0.9603181818181818,0.5224201413313131
195,,after_candidate_limit,,2707,108,7,108,15,9,1.33,2,2,3,0.9487655502392345,0.5223404450943974
196,,after_candidate_limit,,2757,110,7,110,15,9,2.17,3.25,2,3,0.9479918660287081,0.5222657800682601
197,,after_candidate_limit,,2515,100,15,100,15,6.75,0.5,2,6,1,0.9227028708133971,0.5222496080037577
198,,after_candidate_limit,,2027,81,2,81,13.89,8.33,1.33,3.67,1,3,0.9556583732057417,0.5219764534023182
199,,after_candidate_limit,,1452,58,2,58,13.89,12.5,0.5,2,1,3,0.9550019138755981,0.5217859532484426
200,,after_candidate_limit,,2732,109,7,109,15,9,1.33,3.67,2,3,0.9486191387559808,0.5216004306356729
201,,after_candidate_limit,,2052,82,2,82,13.89,8.33,2.17,3.25,1,3,0.9552775119617225,0.5215530915427458
202,,after_candidate_limit,,900,36,0,36,12.78,3.83,0.5,1.38,1,1,0.9569598086124402,0.5215285490376005
203,,after_candidate_limit,,1175,47,0,47,12.78,5.75,2.17,3.25,1,1,0.9523334928229665,0.5213741600854868
204,,after_candidate_limit,,1427,57,2,57,13.89,12.5,0.5,1.38,1,3,0.9550851674641149,0.5212317234584024
205,,after_candidate_limit,,1301,52,1,52,12.78,7.67,1.33,2,1,2,0.9529775119617225,0.5212048993818261
206,,after_candidate_limit,,2077,83,2,83,13.89,8.33,3,4.5,1,3,0.9550296650717703,0.5211488375947689
207,,after_candidate_limit,,25,1,0,1,11.67,10.5,0.5,1.38,1,1,0.9512488038277512,0.5210210274318071
208,,after_candidate_limit,,1428,57,3,57,13.89,12.5,0.5,1.38,1,8,0.957755980861244,0.5210111857980559
209,,after_candidate_limit,,2301,92,1,92,15,4.5,0.5,1.38,1,2,0.9603205741626795,0.5209640055674961
210,,after_candidate_limit,,1453,58,3,58,13.89,12.5,0.5,2,1,8,0.9577057416267942,0.5209484261144712
211,,after_candidate_limit,,2782,111,7,111,15,9,3,4.5,2,3,0.9475181818181818,0.5209049725350766
212,,after_candidate_limit,,1227,49,2,49,12.78,7.67,0.5,0.75,1,3,0.9567095693779905,0.5208647825718329
213,,after_candidate_limit,,2326,93,1,93,15,4.5,0.5,2,1,2,0.960333971291866,0.5207801925549541
214,,after_candidate_limit,,650,26,0,26,11.67,7,2.17,3.25,1,1,0.9443813397129187,0.5207434216757169
215,,after_candidate_limit,,1425,57,0,57,13.89,12.5,0.5,1.38,1,1,0.9520918660287081,0.5206447931187593
216,,after_candidate_limit,,675,27,0,27,11.67,7,3,4.5,1,1,0.9420114832535885,0.5206058805988686
217,,after_candidate_limit,,2576,103,1,103,15,6.75,2.17,3.25,1,2,0.9576540669856459,0.5204049860970879
218,,after_candidate_limit,,2104,84,4,84,15,13.5,0.5,0.75,1,15,0.9596813397129187,0.5202494451759837
219,,after_candidate_limit,,2687,107,12,107,15,9,0.5,2,3,3,0.9441617224880383,0.5202303679519413
220,,after_candidate_limit,,2502,100,2,100,15,6.75,0.5,2,1,3,0.960288038277512,0.5201916063467421
221,,after_candidate_limit,,2551,102,1,102,15,6.75,1.33,3.67,1,2,0.9578976076555024,0.5201785508807916
222,,after_candidate_limit,,1756,70,6,70,13.89,6.25,0.5,0.75,2,2,0.9488636363636364,0.5200720891038266
223,,after_candidate_limit,,2310,92,10,92,15,4.5,0.5,1.38,3,1,0.9443229665071771,0.5198962040119184
