endpoint_id,score_focal_hla__logmeanexp,score_focal_hla__logsumexp,score_focal_hla__max,score_focal_hla__mean,score_focal_hla__median,score_focal_hla__top_frac_mean_frac0p01,score_focal_hla__top_frac_mean_frac0p02,score_focal_hla__top_frac_mean_frac0p05,score_focal_hla__top_k_logsumexp_k10,score_focal_hla__top_k_logsumexp_k2,score_focal_hla__top_k_mean_k2,score_focal_hla__top_k_mean_k3,score_full_hla__logmeanexp,score_full_hla__logsumexp,score_full_hla__max,score_full_hla__mean,score_full_hla__median,score_full_hla__top_frac_mean_frac0p01,score_full_hla__top_frac_mean_frac0p02,score_full_hla__top_frac_mean_frac0p05,score_full_hla__top_k_logsumexp_k10,score_full_hla__top_k_logsumexp_k2,score_full_hla__top_k_mean_k2,score_full_hla__top_k_mean_k3,score_full_q_mono_pn__logmeanexp,score_full_q_mono_pn__logsumexp,score_full_q_mono_pn__max,score_full_q_mono_pn__mean,score_full_q_mono_pn__median,score_full_q_mono_pn__top_frac_mean_frac0p01,score_full_q_mono_pn__top_frac_mean_frac0p02,score_full_q_mono_pn__top_frac_mean_frac0p05,score_full_q_mono_pn__top_k_logsumexp_k10,score_full_q_mono_pn__top_k_logsumexp_k2,score_full_q_mono_pn__top_k_mean_k2,score_full_q_mono_pn__top_k_mean_k3,score_mono_q_full_pn__logmeanexp,score_mono_q_full_pn__logsumexp,score_mono_q_full_pn__max,score_mono_q_full_pn__mean,score_mono_q_full_pn__median,score_mono_q_full_pn__top_frac_mean_frac0p01,score_mono_q_full_pn__top_frac_mean_frac0p02,score_mono_q_full_pn__top_frac_mean_frac0p05,score_mono_q_full_pn__top_k_logsumexp_k10,score_mono_q_full_pn__top_k_logsumexp_k2,score_mono_q_full_pn__top_k_mean_k2,score_mono_q_full_pn__top_k_mean_k3,score_old_monoallelic__logmeanexp,score_old_monoallelic__logsumexp,score_old_monoallelic__max,score_old_monoallelic__mean,score_old_monoallelic__median,score_old_monoallelic__top_frac_mean_frac0p01,score_old_monoallelic__top_frac_mean_frac0p02,score_old_monoallelic__top_frac_mean_frac0p05,score_old_monoallelic__top_k_logsumexp_k10,score_old_monoallelic__top_k_logsumexp_k2,score_old_monoallelic__top_k_mean_k2,score_old_monoallelic__top_k_mean_k3
covid_nonspike.621b43ffaebbb0980a0d5611e5ff812aae825acb94a493e209bcbb4f3b542688,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_nonspike.6260a74ff21ccd0d5ca8c405eb5ccd5e069232c79c74656017a0c940895631cc,-10.598377,-5.897897,-6.9208817,-26.74601,-27.631021,-6.969145,-7.06755,-11.405813,-5.897897,-6.274833,-6.969145,-7.06755,-9.804895,-5.1044154,-5.8302484,-26.689009,-27.631021,-6.3809195,-6.589162,-10.360781,-5.1044154,-5.543248,-6.3809195,-6.589162,-9.863919,-5.163439,-5.854252,-26.69663,-27.631021,-6.344123,-6.5484104,-10.5005045,-5.163439,-5.5355015,-6.344123,-6.5484104,-7.942542,-3.2420619,-4.449677,-26.597689,-27.631021,-4.5727634,-4.679323,-8.686596,-3.2420619,-3.87206,-4.5727634,-4.679323,-8.074267,-3.3737872,-4.47366,-26.604887,-27.631021,-4.6823177,-4.818186,-8.818566,-3.3737872,-3.967558,-4.6823177,-4.818186
covid_nonspike.62ea3e7d4a34a37c4f64500d69d6c6c18d4d134b1583e9d6438f8fb56e21728a,-11.572697,-6.689894,-6.7195883,-26.890472,-27.631021,-9.075691,-9.873962,-13.666385,-6.689894,-6.7106433,-9.075691,-9.873962,-10.204629,-5.321827,-6.717503,-26.702072,-27.631021,-6.7508173,-6.8590574,-10.113708,-5.321827,-6.057115,-6.7508173,-6.8590574,-11.212397,-6.3295946,-6.4909716,-26.813562,-27.631021,-7.7527885,-8.40543,-12.216088,-6.3295946,-6.413855,-7.7527885,-8.40543,-8.369183,-3.4863803,-4.99139,-26.615433,-27.631021,-5.1478357,-5.208773,-8.479923,-3.4863803,-4.4425,-5.1478357,-5.208773,-9.647258,-4.764456,-5.1035075,-26.72692,-27.631021,-5.765251,-6.4994235,-10.582217,-4.764456,-4.867483,-5.765251,-6.4994235
covid_nonspike.6307625cca5a9a838c53d0758b0d18bd39560640e32a8677a5870d29ae5d7ded,-9.02943,-4.146629,-4.4010835,-26.7023,-27.631021,-5.413825,-5.8887987,-10.11796,-4.146629,-4.277159,-5.413825,-5.8887987,-8.634754,-3.7519522,-4.187235,-26.649996,-27.631021,-5.1757565,-5.546066,-9.131669,-3.7519522,-4.0575423,-5.1757565,-5.546066,-8.678513,-3.7957103,-4.12947,-26.661917,-27.631021,-5.1947746,-5.57587,-9.35649,-3.7957103,-4.017245,-5.1947746,-5.57587,-6.382433,-1.4996312,-1.7692801,-26.564539,-27.631021,-2.8463273,-3.3716068,-7.5202117,-1.4996312,-1.6595219,-2.8463273,-3.3716068,-6.4012184,-1.5184166,-1.7088916,-26.573727,-27.631021,-3.1524048,-3.7020524,-7.6934667,-1.5184166,-1.6546481,-3.1524048,-3.7020524
covid_nonspike.630cd59a1a126c487cb61e4301f2d3d1395217b8e4261ec9191c47bd5c91f822,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_nonspike.6325f83da91808e09052eea9bcf23985a816c4843f5f4d75d3da236a1b5d44b2,-4.775694,-0.075213626,-0.9827761,-26.689865,-27.631021,-1.0029852,-1.3058844,-10.376474,-0.075213626,-0.30963385,-1.0029852,-1.3058844,-4.7535453,-0.053064663,-0.9507294,-26.688087,-27.631021,-0.98654914,-1.2943307,-10.343901,-0.053064663,-0.29276055,-0.98654914,-1.2943307,-4.7715087,-0.07102809,-0.9449131,-26.6887,-27.631021,-1.0028378,-1.3187749,-10.355117,-0.07102809,-0.30801386,-1.0028378,-1.3187749,-3.8104117,0.8900688,-0.22875273,-26.646093,-27.631021,-0.25129086,-0.38412997,-9.573998,0.8900688,0.4421103,-0.25129086,-0.38412997,-3.8030572,0.89742327,-0.2224563,-26.64583,-27.631021,-0.24372555,-0.3765757,-9.569172,0.89742327,0.4496478,-0.24372555,-0.3765757
covid_nonspike.6326862fcb30191b040c9755d1cf51c086713905a5a958d8a8ce3a10b0c31a0d,-9.0406,-4.5632634,-5.382977,-26.447353,-27.631021,-5.382977,-5.6714478,-6.7984595,-4.5632634,-4.9372573,-5.6714478,-5.900332,-8.6032915,-4.1259546,-4.870789,-26.406025,-27.631021,-4.870789,-5.130558,-6.07107,-4.1259546,-4.4040437,-5.130558,-5.5424757,-8.7340765,-4.2567396,-5.060513,-26.414959,-27.631021,-5.060513,-5.251116,-6.228326,-4.2567396,-4.5399127,-5.251116,-5.6207805,-7.0104237,-2.5330868,-3.4972904,-26.308788,-27.631021,-3.4972904,-3.5782151,-4.3597283,-2.5330868,-2.881797,-3.5782151,-3.9161625,-7.116454,-2.6391172,-3.6393812,-26.315134,-27.631021,-3.6393812,-3.663188,-4.471387,-2.6391172,-2.9697573,-3.663188,-4.0712333
covid_nonspike.63323ed3eea9f8d3743e4805443d6a417afe2f30abce7f654ccaf8a09c4228fe,-5.585395,-0.7025927,-1.0058347,-26.193562,-27.631021,-1.7638228,-2.4143398,-5.2476673,-0.7025927,-0.80731696,-1.7638228,-2.4143398,-5.3750153,-0.49221337,-1.0095513,-26.030428,-27.631021,-1.6073285,-1.9134552,-3.4543715,-0.49221337,-0.745238,-1.6073285,-1.9134552,-5.4186077,-0.5358055,-1.0085555,-26.09877,-27.631021,-1.731806,-1.9960513,-4.1813793,-0.5358055,-0.7971668,-1.731806,-1.9960513,-4.157816,0.72498626,-0.22696178,-25.904848,-27.631021,-0.41496977,-0.6399071,-1.7438793,0.72498626,0.2957478,-0.41496977,-0.6399071,-4.296171,0.5866307,-0.22067173,-25.973108,-27.631021,-0.53663015,-0.718857,-2.4693244,0.5866307,0.20562284,-0.53663015,-0.718857
covid_nonspike.6351e6ecfe30c29a64da04a4aca51526dc2d5e0a12476f3e7995db479e3cb53b,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_nonspike.6386034b0bfc9fb952a953eed6a4b070ec84da4b2c79ea28c439c470e4fe9d64,-5.720113,-1.0196322,-1.3160826,-26.606342,-27.631021,-1.9296334,-2.726515,-8.845232,-1.0196322,-1.0590085,-1.9296334,-2.726515,-5.7125363,-1.012056,-1.3111713,-26.577263,-27.631021,-1.9272028,-2.7208285,-8.312122,-1.012056,-1.0552198,-1.9272028,-2.7208285,-5.789762,-1.0892814,-1.4131734,-26.580223,-27.631021,-1.9839222,-2.7586296,-8.366386,-1.0892814,-1.1360415,-1.9839222,-2.7586296,-4.692994,0.0074861967,-0.4115221,-26.506647,-27.631021,-0.91545284,-1.4097807,-7.017476,0.0074861967,-0.10036865,-0.91545284,-1.4097807,-4.6875734,0.012907231,-0.40282315,-26.508398,-27.631021,-0.9106082,-1.4034111,-7.0495915,0.012907231,-0.093725085,-0.9106082,-1.4034111
