endpoint_id,score_focal_hla__pr__regime_1225,score_focal_hla__pr__regime_1400,score_focal_hla__pr__regime_1451,score_focal_hla__pr__regime_1452,score_focal_hla__pr__regime_1775,score_focal_hla__pr__regime_1925,score_focal_hla__pr__regime_1926,score_focal_hla__pr__regime_2100,score_focal_hla__pr__regime_2101,score_focal_hla__pr__regime_2127,score_focal_hla__pr__regime_2153,score_focal_hla__pr__regime_2154,score_focal_hla__pr__regime_2275,score_focal_hla__pr__regime_2450,score_focal_hla__pr__regime_2451,score_focal_hla__pr__regime_2502,score_focal_hla__pr__regime_2625,score_focal_hla__pr__regime_2627,score_focal_hla__pr__regime_2676,score_focal_hla__pr__regime_725
nci_obs_000129,-0.8596630692481995,-2.207549571990967,-1.4629265069961548,-1.0935777425765991,-0.8293646574020386,-0.857143759727478,-0.8307656645774841,-2.601954221725464,-2.5986084938049316,-2.2505500316619873,-0.8803228139877319,-0.827923595905304,-0.8279736042022705,-0.8315401673316956,-0.8279736042022705,-0.8279135823249817,-0.8846315145492554,-0.8282436728477478,-0.8333081007003784,-1.2908979654312134
nci_obs_000130,-3.3472237586975098,-3.066818952560425,-3.062479257583618,-3.0624094009399414,-3.0624094009399414,-3.062509298324585,-3.0624094009399414,-2.8030383586883545,-2.7942070960998535,-2.793926954269409,-2.793916940689087,-2.793916940689087,-2.793916940689087,-2.793926954269409,-2.793916940689087,-2.793916940689087,-2.7941370010375977,-2.793916940689087,-2.793916940689087,-3.34920597076416
nci_obs_000131,-5.936853408813477,-5.390742778778076,-5.390722751617432,-5.390722751617432,-5.390722751617432,-5.390722751617432,-5.390722751617432,-4.8725972175598145,-4.8725175857543945,-4.8725175857543945,-4.8725175857543945,-4.8725175857543945,-4.8725175857543945,-4.8725175857543945,-4.8725175857543945,-4.8725175857543945,-4.8725175857543945,-4.8725175857543945,-4.8725175857543945,-5.936863422393799
nci_obs_000132,-1.7413464784622192,-1.662169337272644,-1.530535340309143,-1.5180788040161133,-1.5238698720932007,-1.524383306503296,-1.5173485279083252,-1.688136100769043,-1.51171875,-1.441102147102356,-1.4265466928482056,-1.4265466928482056,-1.4320920705795288,-1.4329471588134766,-1.4265466928482056,-1.4265466928482056,-1.4345284700393677,-1.4265466928482056,-1.4265466928482056,-1.7564494609832764
nci_obs_000133,-1.1492455005645752,-1.570559024810791,-1.315649151802063,-1.1897064447402954,-1.1409673690795898,-1.1626406908035278,-1.1414077281951904,-1.5906434059143066,-1.3345346450805664,-1.2214070558547974,-1.1405073404312134,-1.1404973268508911,-1.1405173540115356,-1.1418181657791138,-1.1405073404312134,-1.1404973268508911,-1.1737955808639526,-1.140547275543213,-1.1408272981643677,-1.6361056566238403
nci_obs_000134,-2.7256922721862793,-2.4213693141937256,-2.3977320194244385,-2.395659923553467,-2.395589828491211,-2.3957297801971436,-2.395589828491211,-2.1905972957611084,-2.138911008834839,-2.1344292163848877,-2.1340692043304443,-2.1340692043304443,-2.1340692043304443,-2.1340792179107666,-2.1340692043304443,-2.1340692043304443,-2.1344292163848877,-2.1340692043304443,-2.1340692043304443,-2.736420154571533
nci_obs_000135,-0.7681763768196106,-1.673271894454956,-1.1547082662582397,-0.8348073363304138,-0.7518125772476196,-0.7721482515335083,-0.7532035708427429,-2.4969778060913086,-1.44569993019104,-1.0025633573532104,-0.7523326873779297,-0.7517725825309753,-0.7519425749778748,-0.753693699836731,-0.7518025636672974,-0.7517725825309753,-0.779478907585144,-0.751982569694519,-0.75218266248703,-1.356601595878601
nci_obs_000136,-1.1079914569854736,-1.3907570838928223,-1.1929681301116943,-1.1114763021469116,-1.0553617477416992,-1.0615718364715576,-1.055391788482666,-1.4066262245178223,-1.2176381349563599,-1.1311616897583008,-1.0524253845214844,-1.051605224609375,-1.0516351461410522,-1.0525754690170288,-1.0516152381896973,-1.051605224609375,-1.0597630739212036,-1.0516252517700195,-1.0518251657485962,-1.3152015209197998
nci_obs_000137,-1.2345820665359497,-1.6849740743637085,-1.664071798324585,-1.6624503135681152,-0.9910731315612793,-1.4609031677246094,-1.0247255563735962,-1.3776006698608398,-1.3272606134414673,-1.3212189674377441,-1.3206387758255005,-1.3206387758255005,-0.8592780232429504,-1.0456899404525757,-0.8615838885307312,-0.8340275287628174,-1.3213590383529663,-0.9642672538757324,-1.12150239944458,-2.0863425731658936
nci_obs_000138,-2.72363018989563,-2.962484121322632,-2.775968551635742,-2.7280099391937256,-2.723250150680542,-2.724580764770508,-2.723250150680542,-3.298567295074463,-2.8920085430145264,-2.73864483833313,-2.723250150680542,-2.723250150680542,-2.723250150680542,-2.7232701778411865,-2.723250150680542,-2.723250150680542,-2.726132392883301,-2.723250150680542,-2.723250150680542,-2.826986312866211
nci_obs_000139,-1.1490089893341064,-2.76401424407959,-2.759312152862549,-2.759092330932617,-1.1409666538238525,-1.1703542470932007,-1.1427282094955444,-2.3778157234191895,-2.367164134979248,-2.3666939735412598,-1.3507251739501953,-1.1409766674041748,-1.1409666538238525,-1.1420272588729858,-1.1409766674041748,-1.1409666538238525,-1.23665189743042,-1.1418170928955078,-1.1412566900253296,-3.187426805496216
nci_obs_000140,-0.9962058067321777,-1.9959447383880615,-1.23867928981781,-0.9816235899925232,-0.934192419052124,-0.9954755902290344,-0.9442804455757141,-2.557180404663086,-1.5187568664550781,-1.0882816314697266,-0.9325409531593323,-0.932470977306366,-0.9333413243293762,-0.942980170249939,-0.932790994644165,-0.932470977306366,-1.0350072383880615,-0.9342124462127686,-0.9367455840110779,-1.9235581159591675
nci_obs_000141,-3.114680767059326,-2.497563600540161,-2.4943182468414307,-2.4943082332611084,-2.4943082332611084,-2.4943182468414307,-2.4943082332611084,-2.028301239013672,-2.015583038330078,-2.014962673187256,-2.014962673187256,-2.014962673187256,-2.014962673187256,-2.014962673187256,-2.014962673187256,-2.014962673187256,-2.0149827003479004,-2.014962673187256,-2.014962673187256,-3.115280866622925
nci_obs_000142,-0.9890729784965515,-1.4749442338943481,-1.023508071899414,-0.9589993357658386,-0.9479548335075378,-0.9670615196228027,-0.9419211149215698,-2.329787254333496,-1.594911813735962,-1.1821811199188232,-0.9354687333106995,-0.9352186918258667,-0.9364995360374451,-0.9424749612808228,-0.9354087710380554,-0.9352186918258667,-0.9702139496803284,-0.9352986812591553,-0.9384037852287292,-1.1535685062408447
nci_obs_000143,-0.7870522141456604,-1.145544409751892,-0.8302243947982788,-0.8027406334877014,-0.7851309180259705,-0.7870326638221741,-0.7851709127426147,-1.9379603862762451,-1.3006536960601807,-0.93450528383255,-0.7852908968925476,-0.7851309180259705,-0.7851309180259705,-0.785210907459259,-0.7851309180259705,-0.7851309180259705,-0.7869623899459839,-0.7851309180259705,-0.7851309180259705,-0.9126989841461182
nci_obs_000144,-0.9059898853302002,-2.078359365463257,-1.35920250415802,-1.0166035890579224,-0.8302928805351257,-0.9274888634681702,-0.8340215682983398,-2.901529550552368,-1.9594779014587402,-1.3805299997329712,-0.8215686082839966,-0.8177531957626343,-0.8200247883796692,-0.839587926864624,-0.8191337585449219,-0.81771320104599,-0.995502233505249,-0.8196943402290344,-0.8584581017494202,-1.6528555154800415
nci_obs_000145,-6.334763526916504,-5.532927989959717,-5.532927989959717,-5.532927989959717,-5.532927989959717,-5.532927989959717,-5.532927989959717,-4.840965270996094,-4.840925216674805,-4.840925216674805,-4.840925216674805,-4.840925216674805,-4.840925216674805,-4.840925216674805,-4.840925216674805,-4.840925216674805,-4.840925216674805,-4.840925216674805,-4.840925216674805,-6.334763526916504
nci_obs_000146,-1.5305594205856323,-1.2982317209243774,-1.2357467412948608,-1.228619933128357,-1.228410005569458,-1.2288000583648682,-1.228410005569458,-1.2149654626846313,-1.0764245986938477,-1.0503277778625488,-1.0495774745941162,-1.0495774745941162,-1.0495774745941162,-1.0495975017547607,-1.0495774745941162,-1.0495774745941162,-1.0507981777191162,-1.0495774745941162,-1.0495774745941162,-1.558478593826294
nci_obs_000147,-0.4140039086341858,-2.05549955368042,-1.329149603843689,-0.8126547932624817,-0.35320648550987244,-0.4575499892234802,-0.341940701007843,-1.5957231521606445,-1.588998794555664,-1.5887387990951538,-0.5134562253952026,-0.32468125224113464,-0.3260723352432251,-0.36484086513519287,-0.32700416445732117,-0.32472124695777893,-0.5190887451171875,-0.3281877040863037,-0.3614111840724945,-1.121300220489502
nci_obs_000148,-0.7579371929168701,-1.3642250299453735,-0.87359619140625,-0.7781935334205627,-0.7461682558059692,-0.7727392315864563,-0.7469685673713684,-1.9891892671585083,-1.2647954225540161,-0.8945654034614563,-0.7475692629814148,-0.7461682558059692,-0.7461782693862915,-0.7479398250579834,-0.7461782693862915,-0.7461682558059692,-0.7761030793190002,-0.7462382316589355,-0.7474591135978699,-1.133379340171814
nci_obs_000149,-0.7573862075805664,-0.9974245429039001,-0.8141772150993347,-0.7641240358352661,-0.7376472353935242,-0.7380673289299011,-0.7376472353935242,-1.0576144456863403,-0.8432652354240417,-0.7808399200439453,-0.7374871373176575,-0.737287163734436,-0.737287163734436,-0.7372971773147583,-0.737287163734436,-0.737287163734436,-0.7381974458694458,-0.737287163734436,-0.737287163734436,-0.8764027953147888
nci_obs_000150,-0.4425557851791382,-0.8321742415428162,-0.5754759907722473,-0.45106077194213867,-0.41066834330558777,-0.446839839220047,-0.411098450422287,-1.087410807609558,-0.6425354480743408,-0.4882660210132599,-0.4106883108615875,-0.4106183350086212,-0.4108283519744873,-0.4143127202987671,-0.4106283485889435,-0.4106183350086212,-0.45619019865989685,-0.41063836216926575,-0.4106183350086212,-0.8384677767753601
nci_obs_000151,-6.563638687133789,-6.027402400970459,-6.027392387390137,-6.027392387390137,-6.027392387390137,-6.027392387390137,-6.027392387390137,-5.514886856079102,-5.514856815338135,-5.514856815338135,-5.514856815338135,-5.514856815338135,-5.514856815338135,-5.514856815338135,-5.514856815338135,-5.514856815338135,-5.514856815338135,-5.514856815338135,-5.514856815338135,-6.563638687133789
nci_obs_000152,-5.776878356933594,-5.230768203735352,-5.230748176574707,-5.230748176574707,-5.230748176574707,-5.230748176574707,-5.230748176574707,-4.71262264251709,-4.712542533874512,-4.712542533874512,-4.712542533874512,-4.712542533874512,-4.712542533874512,-4.712542533874512,-4.712542533874512,-4.712542533874512,-4.712542533874512,-4.712542533874512,-4.712542533874512,-5.776888370513916
nci_obs_000153,-3.048842191696167,-2.668755054473877,-2.655977487564087,-2.6547465324401855,-2.654686689376831,-2.6547365188598633,-2.654686689376831,-2.361252784729004,-2.330869197845459,-2.328244924545288,-2.3279647827148438,-2.3279647827148438,-2.3279647827148438,-2.3279647827148438,-2.3279647827148438,-2.3279647827148438,-2.328124761581421,-2.3279647827148438,-2.3279647827148438,-3.0538346767425537
nci_obs_000154,-1.9092731475830078,-1.6643859148025513,-1.5780277252197266,-1.5691337585449219,-1.568623661994934,-1.5686736106872559,-1.568623661994934,-1.6293271780014038,-1.4462766647338867,-1.3934168815612793,-1.3833261728286743,-1.3833261728286743,-1.3833261728286743,-1.3833261728286743,-1.3833261728286743,-1.3833261728286743,-1.3835662603378296,-1.3833261728286743,-1.3833261728286743,-1.9286600351333618
nci_obs_000155,-1.2083299160003662,-1.7407468557357788,-1.4768816232681274,-1.3153878450393677,-1.1949256658554077,-1.20858895778656,-1.1947153806686401,-2.1962966918945313,-1.6297223567962646,-1.4215196371078491,-1.2075939178466797,-1.1931947469711304,-1.1934348344802856,-1.1950660943984985,-1.193214774131775,-1.1931647062301636,-1.2163751125335693,-1.1934548616409302,-1.193894863128662,-1.5749969482421875
nci_obs_000156,-4.939396381378174,-4.31361722946167,-4.313337326049805,-4.313337326049805,-4.313337326049805,-4.313337326049805,-4.313337326049805,-3.7897777557373047,-3.7884368896484375,-3.7884268760681152,-3.7884268760681152,-3.7884268760681152,-3.7884268760681152,-3.7884268760681152,-3.7884268760681152,-3.7884268760681152,-3.7884268760681152,-3.7884268760681152,-3.7884268760681152,-4.939406394958496
nci_obs_000157,-3.1741926670074463,-2.6382060050964355,-2.6369552612304688,-2.6369452476501465,-2.6369452476501465,-2.6369552612304688,-2.6369452476501465,-2.121385097503662,-2.11789870262146,-2.1178486347198486,-2.1178486347198486,-2.1178486347198486,-2.1178486347198486,-2.1178486347198486,-2.1178486347198486,-2.1178486347198486,-2.117868661880493,-2.1178486347198486,-2.1178486347198486,-3.1744728088378906
nci_obs_000158,-5.53075647354126,-4.968980312347412,-4.968830585479736,-4.968830585479736,-4.968830585479736,-4.968830585479736,-4.968830585479736,-4.4168243408203125,-4.416404724121094,-4.416404724121094,-4.416404724121094,-4.416404724121094,-4.416404724121094,-4.416404724121094,-4.416404724121094,-4.416404724121094,-4.416404724121094,-4.416404724121094,-4.416404724121094,-5.530806064605713
nci_obs_000159,-3.495723247528076,-4.270126819610596,-3.6300277709960938,-3.524606466293335,-3.495453119277954,-3.4959332942962646,-3.495453119277954,-4.98108434677124,-4.938656330108643,-4.243330955505371,-3.5003249645233154,-3.495453119277954,-3.495453119277954,-3.4954631328582764,-3.495453119277954,-3.495453119277954,-3.4961233139038086,-3.495453119277954,-3.495453119277954,-3.562129020690918
nci_obs_000160,-1.0694133043289185,-2.1908304691314697,-1.8081237077713013,-1.3868074417114258,-1.0381540060043335,-1.0635159015655518,-1.0366135835647583,-3.0780255794525146,-2.167353391647339,-1.7253339290618896,-1.0409586429595947,-1.0308458805084229,-1.0312761068344116,-1.036105990409851,-1.030755877494812,-1.0304957628250122,-1.077610731124878,-1.0319966077804565,-1.032486915588379,-1.7711002826690674
nci_obs_000161,-4.034982204437256,-3.2699453830718994,-3.2698354721069336,-3.2698354721069336,-3.2698354721069336,-3.2698354721069336,-3.2698354721069336,-2.5995028018951416,-2.5988025665283203,-2.598792552947998,-2.598792552947998,-2.598792552947998,-2.598792552947998,-2.598792552947998,-2.598792552947998,-2.598792552947998,-2.598792552947998,-2.598792552947998,-2.598792552947998,-4.034992218017578
nci_obs_000162,-0.7538930177688599,-1.124545693397522,-0.8821001648902893,-0.7409093379974365,-0.7078941464424133,-0.7454420328140259,-0.6518275141716003,-1.0990077257156372,-0.8520193696022034,-0.7362788319587708,-0.6388226747512817,-0.6387726664543152,-0.673285961151123,-0.6911191940307617,-0.6403639912605286,-0.6387726664543152,-0.7402193546295166,-0.6406435370445251,-0.6455695629119873,-1.1657917499542236
nci_obs_000163,-0.6355462670326233,-1.0219159126281738,-0.790500819683075,-0.7115423083305359,-0.6210681796073914,-0.6349607706069946,-0.6218985915184021,-1.371893048286438,-0.905673086643219,-0.7300071120262146,-0.6233909726142883,-0.6209381222724915,-0.6210281848907471,-0.6221988201141357,-0.6209481358528137,-0.6209381222724915,-0.6385718584060669,-0.6210080981254578,-0.6210881471633911,-0.985788106918335
nci_obs_000164,-1.7397608757019043,-2.909712791442871,-2.2935361862182617,-1.9698412418365479,-1.7323572635650635,-1.7390445470809937,-1.73325777053833,-3.349109172821045,-3.3458635807037354,-2.673614978790283,-1.757462739944458,-1.7322372198104858,-1.7322572469711304,-1.7327673435211182,-1.7322372198104858,-1.7322272062301636,-1.7486207485198975,-1.7322771549224854,-1.7323472499847412,-2.1584277153015137
nci_obs_000165,-1.6233477592468262,-1.9531968832015991,-1.7381086349487305,-1.6858333349227905,-1.6167036294937134,-1.623200535774231,-1.6171036958694458,-2.369384288787842,-1.9189988374710083,-1.7102980613708496,-1.6206715106964111,-1.6166136264801025,-1.6166236400604248,-1.6168936491012573,-1.6166136264801025,-1.6166136264801025,-1.6253443956375122,-1.616653561592102,-1.6168736219406128,-1.8842648267745972
nci_obs_000166,-4.294166088104248,-3.9480297565460205,-3.947429656982422,-3.947429656982422,-3.947429656982422,-3.947439670562744,-3.947429656982422,-3.542055606842041,-3.5406346321105957,-3.540614604949951,-3.540614604949951,-3.540614604949951,-3.540614604949951,-3.540614604949951,-3.540614604949951,-3.540614604949951,-3.5406346321105957,-3.540614604949951,-3.540614604949951,-4.294356346130371
nci_obs_000167,-7.680872917175293,-7.3757829666137695,-7.338939666748047,-7.336676597595215,-7.336647033691406,-7.336686611175537,-7.336647033691406,-7.1641621589660645,-7.079951763153076,-7.070342063903809,-7.069972038269043,-7.069972038269043,-7.069972038269043,-7.069972038269043,-7.069972038269043,-7.069972038269043,-7.070162296295166,-7.069972038269043,-7.069972038269043,-7.700178146362305
nci_obs_000168,-1.5478582382202148,-1.6991546154022217,-1.4747872352600098,-1.4258476495742798,-1.4197490215301514,-1.4250129461288452,-1.4197490215301514,-1.7097500562667847,-1.5164730548858643,-1.4273438453674316,-1.3836578130722046,-1.3836578130722046,-1.3836678266525269,-1.3841979503631592,-1.3836578130722046,-1.3836578130722046,-1.395801305770874,-1.3836578130722046,-1.3836578130722046,-1.6505776643753052
nci_obs_000169,-5.826993942260742,-5.317237377166748,-5.317017078399658,-5.317017078399658,-5.317017078399658,-5.317017078399658,-5.317017078399658,-4.836431503295898,-4.835811138153076,-4.835801124572754,-4.835801124572754,-4.835801124572754,-4.835801124572754,-4.835801124572754,-4.835801124572754,-4.835801124572754,-4.835801124572754,-4.835801124572754,-4.835801124572754,-5.827043533325195
nci_obs_000170,-1.6855436563491821,-1.2207493782043457,-1.2024145126342773,-1.2019944190979004,-1.2019844055175781,-1.2019944190979004,-1.2019844055175781,-0.9924857020378113,-0.9199941158294678,-0.9088988304138184,-0.9085387587547302,-0.9085387587547302,-0.9085387587547302,-0.9085387587547302,-0.9085387587547302,-0.9085387587547302,-0.9085687398910522,-0.9085387587547302,-0.9085387587547302,-1.6871249675750732
nci_obs_000171,-0.6192588806152344,-0.7973282337188721,-0.6529257297515869,-0.6139922738075256,-0.6113092303276062,-0.6182719469070435,-0.6114092469215393,-1.0580002069473267,-0.7344186305999756,-0.6135716438293457,-0.6113092303276062,-0.6113092303276062,-0.6113092303276062,-0.6114592552185059,-0.6113092303276062,-0.6113092303276062,-0.6168743968009949,-0.6113092303276062,-0.6113292574882507,-0.885350227355957
nci_obs_000172,-1.3515100479125977,-1.3996119499206543,-1.2206453084945679,-1.1590789556503296,-1.1462773084640503,-1.1464073657989502,-1.1462773084640503,-1.461079478263855,-1.2341498136520386,-1.148726224899292,-1.0660463571548462,-1.0660263299942017,-1.0660263299942017,-1.0660263299942017,-1.0660263299942017,-1.0660263299942017,-1.0666165351867676,-1.0660263299942017,-1.0660263299942017,-1.3884859085083008
nci_obs_000173,-1.373178243637085,-1.7364777326583862,-1.430662751197815,-1.3521140813827515,-1.2679104804992676,-1.3746535778045654,-1.2630784511566162,-2.0349690914154053,-1.5588840246200562,-1.3584576845169067,-1.2547340393066406,-1.252882957458496,-1.2563174962997437,-1.2856380939483643,-1.2533831596374512,-1.252882957458496,-1.3319567441940308,-1.2537031173706055,-1.2615565061569214,-1.668845295906067
nci_obs_000174,-2.155437707901001,-1.9777175188064575,-1.9007834196090698,-1.890860676765442,-1.8905006647109985,-1.8952418565750122,-1.8904906511306763,-1.8085335493087769,-1.6754329204559326,-1.654885172843933,-1.6535041332244873,-1.6535041332244873,-1.6535041332244873,-1.6539843082427979,-1.6535041332244873,-1.6535041332244873,-1.6625852584838867,-1.6535041332244873,-1.6535041332244873,-2.2035036087036133
nci_obs_000175,-2.147848606109619,-1.7109477519989014,-1.6827716827392578,-1.681280493736267,-1.681280493736267,-1.681470513343811,-1.6812305450439453,-1.4420312643051147,-1.363162875175476,-1.3516191244125366,-1.350978970527649,-1.350978970527649,-1.3509889841079712,-1.3510489463806152,-1.350978970527649,-1.350978970527649,-1.351439118385315,-1.350978970527649,-1.350978970527649,-2.15446138381958
nci_obs_000176,-5.859676361083984,-5.315110206604004,-5.315110206604004,-5.315110206604004,-5.315110206604004,-5.315110206604004,-5.315110206604004,-4.602022647857666,-4.6020026206970215,-4.6020026206970215,-4.6020026206970215,-4.6020026206970215,-4.6020026206970215,-4.6020026206970215,-4.6020026206970215,-4.6020026206970215,-4.6020026206970215,-4.6020026206970215,-4.6020026206970215,-5.859676361083984
nci_obs_000177,-1.4634052515029907,-1.1825296878814697,-1.131218433380127,-1.1279128789901733,-1.1278729438781738,-1.1281429529190063,-1.1278729438781738,-1.0379068851470947,-0.9135221242904663,-0.8975250720977783,-0.896274209022522,-0.896274209022522,-0.896274209022522,-0.896304190158844,-0.896274209022522,-0.896274209022522,-0.896974503993988,-0.896274209022522,-0.896274209022522,-1.4730223417282104
nci_obs_000178,-3.6075327396392822,-4.381936550140381,-3.7418372631073,-3.636415958404541,-3.60726261138916,-3.6077427864074707,-3.60726261138916,-5.092893600463867,-5.050466060638428,-4.355140686035156,-3.6121344566345215,-3.60726261138916,-3.60726261138916,-3.6072726249694824,-3.60726261138916,-3.60726261138916,-3.6079328060150146,-3.60726261138916,-3.60726261138916,-3.673938512802124
nci_obs_000179,-0.7851552963256836,-0.9106234908103943,-0.6904370188713074,-0.654674768447876,-0.651529848575592,-0.6576183438301086,-0.6515798568725586,-0.9131367802619934,-0.7090702056884766,-0.6119837164878845,-0.5831006169319153,-0.5831006169319153,-0.5831006169319153,-0.5834406614303589,-0.5831006169319153,-0.5831006169319153,-0.5982040762901306,-0.5831006169319153,-0.5831305980682373,-0.9362692832946777
nci_obs_000180,-9.11157512664795,-8.591537475585938,-8.591526985168457,-8.591526985168457,-8.591526985168457,-8.591526985168457,-8.591526985168457,-7.986417770385742,-7.986387729644775,-7.986387729644775,-7.986387729644775,-7.986387729644775,-7.986387729644775,-7.986387729644775,-7.986387729644775,-7.986387729644775,-7.986387729644775,-7.986387729644775,-7.986387729644775,-9.11158561706543
nci_obs_000181,-2.1315059661865234,-1.791242241859436,-1.7469967603683472,-1.7434197664260864,-1.7432698011398315,-1.7435297966003418,-1.7432698011398315,-1.663584589958191,-1.540184497833252,-1.5166091918945313,-1.5157687664031982,-1.5157687664031982,-1.5157687664031982,-1.5157887935638428,-1.5157687664031982,-1.5157687664031982,-1.5164390802383423,-1.5157687664031982,-1.5157687664031982,-2.1428611278533936
nci_obs_000182,-5.655874729156494,-5.406459331512451,-5.329276084899902,-5.323466777801514,-5.323066711425781,-5.3235368728637695,-5.323066711425781,-5.372621536254883,-5.21110200881958,-5.157987117767334,-5.153165817260742,-5.153165817260742,-5.153165817260742,-5.153185844421387,-5.153165817260742,-5.153165817260742,-5.154456615447998,-5.153165817260742,-5.153165817260742,-5.676080703735352
nci_obs_000183,-0.8497262001037598,-0.994774580001831,-0.8153544664382935,-0.8057031035423279,-0.8051930069923401,-0.8052130341529846,-0.8051930069923401,-1.0756666660308838,-0.9373049139976501,-0.8321813344955444,-0.8045928478240967,-0.8045928478240967,-0.8045928478240967,-0.8045928478240967,-0.8045928478240967,-0.8045928478240967,-0.8046728372573853,-0.8045928478240967,-0.8045928478240967,-0.8544673919677734
nci_obs_000184,-3.8765578269958496,-5.729142665863037,-4.460800647735596,-4.040935039520264,-3.865839719772339,-3.8957860469818115,-3.8661599159240723,-5.338657855987549,-5.333664417266846,-5.038686275482178,-3.8731772899627686,-3.86575984954834,-3.8657898902893066,-3.86796236038208,-3.86575984954834,-3.86575984954834,-3.9428677558898926,-3.8657898902893066,-3.865769863128662,-4.700240135192871
nci_obs_000185,-3.1406986713409424,-2.482941150665283,-2.481119394302368,-2.481119394302368,-2.481119394302368,-2.481119394302368,-2.481119394302368,-1.9862624406814575,-1.9751362800598145,-1.9747260808944702,-1.9747260808944702,-1.9747260808944702,-1.9747260808944702,-1.9747260808944702,-1.9747260808944702,-1.9747260808944702,-1.9747260808944702,-1.9747260808944702,-1.9747260808944702,-3.1407086849212646
nci_obs_000186,-5.662175178527832,-4.9392547607421875,-4.939234733581543,-4.939234733581543,-4.939234733581543,-4.939234733581543,-4.939234733581543,-4.273706912994385,-4.273616790771484,-4.273616790771484,-4.273616790771484,-4.273616790771484,-4.273616790771484,-4.273616790771484,-4.273616790771484,-4.273616790771484,-4.273616790771484,-4.273616790771484,-4.273616790771484,-5.662175178527832
nci_obs_000187,-2.7544002532958984,-3.087580680847168,-2.862102508544922,-2.7659292221069336,-2.7286581993103027,-2.775538682937622,-2.7308309078216553,-3.08817720413208,-2.8746590614318848,-2.780195474624634,-2.7285282611846924,-2.72851824760437,-2.728548288345337,-2.733214855194092,-2.728558301925659,-2.72851824760437,-2.7861390113830566,-2.7287182807922363,-2.736783266067505,-3.1186163425445557
nci_obs_000188,-2.885312795639038,-2.683640241622925,-2.6810667514801025,-2.6810667514801025,-2.6810667514801025,-2.681076765060425,-2.6810667514801025,-2.412781000137329,-2.4056754112243652,-2.4056153297424316,-2.4056153297424316,-2.4056153297424316,-2.4056153297424316,-2.4056153297424316,-2.4056153297424316,-2.4056153297424316,-2.405635356903076,-2.4056153297424316,-2.4056153297424316,-2.885382890701294
nci_obs_000189,-1.0112407207489014,-1.457785964012146,-1.1875560283660889,-1.0783002376556396,-0.9780970811843872,-1.0055545568466187,-0.9798016548156738,-1.870571255683899,-1.3612333536148071,-1.1274160146713257,-0.986070990562439,-0.9752649068832397,-0.9755649566650391,-0.9793123602867126,-0.9754449725151062,-0.9752448797225952,-1.0025367736816406,-0.9758149981498718,-0.9792520999908447,-1.373009443283081
nci_obs_000190,-1.066224217414856,-1.6607005596160889,-1.2072522640228271,-1.0861003398895264,-1.055566668510437,-1.0713597536087036,-1.0560767650604248,-2.2699480056762695,-1.5154199600219727,-1.2082761526107788,-1.0560667514801025,-1.055466651916504,-1.0554866790771484,-1.056807041168213,-1.0554766654968262,-1.055466651916504,-1.076074481010437,-1.055526614189148,-1.0563468933105469,-1.3146352767944336
nci_obs_000191,-0.9968916177749634,-1.2314897775650024,-1.0412722826004028,-0.9380763173103333,-0.8956562876701355,-0.9047077894210815,-0.8957862854003906,-1.2457168102264404,-1.0357129573822021,-0.9433503746986389,-0.8587503433227539,-0.8586803674697876,-0.8586903810501099,-0.8594306707382202,-0.8586803674697876,-0.8586803674697876,-0.8797405958175659,-0.8587003946304321,-0.8590904474258423,-1.218613624572754
nci_obs_000192,-1.2154635190963745,-1.5426173210144043,-1.3251746892929077,-1.2590142488479614,-1.2107625007629395,-1.2180943489074707,-1.2110425233840942,-1.868199110031128,-1.4512909650802612,-1.2684041261672974,-1.2110625505447388,-1.2107625007629395,-1.2107625007629395,-1.210972547531128,-1.2107625007629395,-1.2107625007629395,-1.2235422134399414,-1.210782527923584,-1.2108924388885498,-1.5509400367736816
nci_obs_000193,-1.6212162971496582,-1.3575917482376099,-1.3051135540008545,-1.3042632341384888,-1.304233193397522,-1.3042532205581665,-1.304233193397522,-1.3798047304153442,-1.2719541788101196,-1.2307521104812622,-1.2284795045852661,-1.2284795045852661,-1.2284795045852661,-1.2284795045852661,-1.2284795045852661,-1.2284795045852661,-1.2285395860671997,-1.2284795045852661,-1.2284795045852661,-1.6224972009658813
nci_obs_000194,-1.4852170944213867,-1.7699165344238281,-1.5423585176467896,-1.4758702516555786,-1.457297921180725,-1.4783285856246948,-1.4573779106140137,-1.8114490509033203,-1.5731327533721924,-1.484496831893921,-1.4542734622955322,-1.4542734622955322,-1.4542934894561768,-1.455804705619812,-1.4542734622955322,-1.4542734622955322,-1.479569911956787,-1.4542734622955322,-1.454303503036499,-1.712742805480957
nci_obs_000195,-0.9614282846450806,-1.185004711151123,-0.9659808278083801,-0.9610081911087036,-0.9609481692314148,-0.9622089862823486,-0.9609481692314148,-1.3819328546524048,-1.0273871421813965,-0.9663226008415222,-0.9609481692314148,-0.9609481692314148,-0.9609481692314148,-0.9610681533813477,-0.9609481692314148,-0.9609481692314148,-0.9642235040664673,-0.9609481692314148,-0.9609481692314148,-0.9849130511283875
