endpoint_id,score_focal_hla__logmeanexp,score_focal_hla__logsumexp,score_focal_hla__max,score_focal_hla__mean,score_focal_hla__median,score_focal_hla__top_frac_mean_frac0p01,score_focal_hla__top_frac_mean_frac0p02,score_focal_hla__top_frac_mean_frac0p05,score_focal_hla__top_k_logsumexp_k10,score_focal_hla__top_k_logsumexp_k2,score_focal_hla__top_k_mean_k2,score_focal_hla__top_k_mean_k3,score_full_hla__logmeanexp,score_full_hla__logsumexp,score_full_hla__max,score_full_hla__mean,score_full_hla__median,score_full_hla__top_frac_mean_frac0p01,score_full_hla__top_frac_mean_frac0p02,score_full_hla__top_frac_mean_frac0p05,score_full_hla__top_k_logsumexp_k10,score_full_hla__top_k_logsumexp_k2,score_full_hla__top_k_mean_k2,score_full_hla__top_k_mean_k3,score_full_q_mono_pn__logmeanexp,score_full_q_mono_pn__logsumexp,score_full_q_mono_pn__max,score_full_q_mono_pn__mean,score_full_q_mono_pn__median,score_full_q_mono_pn__top_frac_mean_frac0p01,score_full_q_mono_pn__top_frac_mean_frac0p02,score_full_q_mono_pn__top_frac_mean_frac0p05,score_full_q_mono_pn__top_k_logsumexp_k10,score_full_q_mono_pn__top_k_logsumexp_k2,score_full_q_mono_pn__top_k_mean_k2,score_full_q_mono_pn__top_k_mean_k3,score_mono_q_full_pn__logmeanexp,score_mono_q_full_pn__logsumexp,score_mono_q_full_pn__max,score_mono_q_full_pn__mean,score_mono_q_full_pn__median,score_mono_q_full_pn__top_frac_mean_frac0p01,score_mono_q_full_pn__top_frac_mean_frac0p02,score_mono_q_full_pn__top_frac_mean_frac0p05,score_mono_q_full_pn__top_k_logsumexp_k10,score_mono_q_full_pn__top_k_logsumexp_k2,score_mono_q_full_pn__top_k_mean_k2,score_mono_q_full_pn__top_k_mean_k3,score_old_monoallelic__logmeanexp,score_old_monoallelic__logsumexp,score_old_monoallelic__max,score_old_monoallelic__mean,score_old_monoallelic__median,score_old_monoallelic__top_frac_mean_frac0p01,score_old_monoallelic__top_frac_mean_frac0p02,score_old_monoallelic__top_frac_mean_frac0p05,score_old_monoallelic__top_k_logsumexp_k10,score_old_monoallelic__top_k_logsumexp_k2,score_old_monoallelic__top_k_mean_k2,score_old_monoallelic__top_k_mean_k3
covid_spike.0002aea4f5490474f00493630d8c215a5c66a976d2197c9cf59dcf0311f848d0,-12.238678,-7.355876,-7.355876,-27.477423,-27.631021,-17.493448,-20.872639,-24.734571,-7.355876,-7.355876,-17.493448,-20.872639,-11.33453,-6.4517283,-6.4517283,-27.470572,-27.631021,-17.041374,-20.571257,-24.605408,-6.4517283,-6.4517283,-17.041374,-20.571257,-11.421366,-6.5385633,-6.5385633,-27.47123,-27.631021,-17.084793,-20.600203,-24.617813,-6.5385633,-6.5385633,-17.084793,-20.600203,-9.946421,-5.063618,-5.063618,-27.460056,-27.631021,-16.34732,-20.108553,-24.407106,-5.063618,-5.063618,-16.34732,-20.108553,-10.033256,-5.1504536,-5.1504536,-27.460714,-27.631021,-16.390738,-20.137499,-24.419512,-5.1504536,-5.1504536,-16.390738,-20.137499
covid_spike.000aeaec21d7fdd13df7a058b7e9b5283c7f1fb42c2c29dc5661e23b9d89411e,-8.308887,-4.4376855,-4.4376855,-27.147827,-27.631021,-4.4376855,-4.4376855,-19.89991,-4.4376855,-4.4376855,-16.034353,-19.89991,-7.506567,-3.6353657,-3.6353657,-27.131111,-27.631021,-3.6353657,-3.6353657,-19.63247,-3.6353657,-3.6353657,-15.633194,-19.63247,-7.4538546,-3.5826538,-3.5826538,-27.130014,-27.631021,-3.5826538,-3.5826538,-19.614899,-3.5826538,-3.5826538,-15.606837,-19.614899,-5.871444,-2.0002432,-2.0002432,-27.097048,-27.631021,-2.0002432,-2.0002432,-19.08743,-2.0002432,-2.0002432,-14.815632,-19.08743,-5.818722,-1.947521,-1.947521,-27.09595,-27.631021,-1.947521,-1.947521,-19.069855,-1.947521,-1.947521,-14.789271,-19.069855
covid_spike.002181e2f25a523fdecde57b4cd3a92ff81f3fe6c40622907e72082f6791ba08,-27.631021,-23.354355,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.354355,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.354355,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.354355,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.354355,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.002a54ea7e490a9fa2dd4a92c7e1d9a90027e33e7813aeb4b02abc9d4a7eb1e5,-6.920075,-2.1838765,-2.6984773,-26.637106,-27.631021,-3.122247,-3.4939861,-8.746609,-2.1838765,-2.3418748,-3.122247,-3.4939861,-6.9031577,-2.1669593,-2.6981668,-26.621832,-27.631021,-3.117013,-3.4904768,-8.45643,-2.1669593,-2.3386006,-3.117013,-3.4904768,-6.9050913,-2.1688926,-2.6994488,-26.622454,-27.631021,-3.1177092,-3.4909608,-8.468251,-2.1688926,-2.3395283,-3.1177092,-3.4909608,-5.303148,-0.5669494,-1.2046362,-26.544203,-27.631021,-1.5301926,-1.8698686,-6.9814644,-0.5669494,-0.78496236,-1.5301926,-1.8698686,-5.3056035,-0.56940496,-1.2039161,-26.544792,-27.631021,-1.5294673,-1.8691785,-6.992669,-0.56940496,-0.7842388,-1.5294673,-1.8691785
covid_spike.007e0636ff4954f82233b4901c953d3cb96bfc69dc16a61bfe1ee048da686151,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.00b4aba22ed661d03d7b11cee10773fe9198ea0211d4ee9b029e42d7b26dfe25,-11.087822,-6.351623,-6.8540072,-26.975048,-27.631021,-7.1078916,-8.087813,-15.167509,-6.351623,-6.3828564,-7.1078916,-8.087813,-9.979542,-5.2433434,-6.0291476,-26.89863,-27.631021,-6.3633327,-6.5235586,-13.715576,-5.2433434,-5.615355,-6.3633327,-6.5235586,-10.242369,-5.5061703,-6.10459,-26.920027,-27.631021,-6.3962727,-6.8265724,-14.122113,-5.5061703,-5.6611757,-6.3962727,-6.8265724,-7.9948144,-3.258616,-4.2604985,-26.825817,-27.631021,-4.4530554,-4.5922575,-12.332154,-3.258616,-3.7414825,-4.4530554,-4.5922575,-8.475608,-3.7394097,-4.7210536,-26.847208,-27.631021,-4.83241,-4.922827,-12.738561,-3.7394097,-4.1330757,-4.83241,-4.922827
covid_spike.00b570ae8c77d351948c6e1a4f1907d3b9ced4a5c311e7b047b79f2e7fef90fa,-6.1699796,-3.1742473,-3.2102273,-25.354279,-27.631021,-3.2102273,-3.2102273,-3.2102273,-3.1742473,-3.1742473,-4.8636,-12.452741,-6.170532,-3.1748,-3.2113252,-25.353624,-27.631021,-3.2113252,-3.2113252,-3.2113252,-3.1748,-3.1748,-4.8570414,-12.448368,-6.168987,-3.1732545,-3.2102997,-25.3528,-27.631021,-3.2102997,-3.2102997,-3.2102997,-3.1732545,-3.1732545,-4.8488193,-12.442886,-4.841348,-1.8456159,-1.9013935,-25.200977,-27.631021,-1.9013935,-1.9013935,-1.9013935,-1.8456159,-1.8456159,-3.3305755,-11.430724,-4.8071485,-1.811416,-1.8661715,-25.198406,-27.631021,-1.8661715,-1.8661715,-1.8661715,-1.811416,-1.811416,-3.3048594,-11.41358
covid_spike.00c1dd640cce6fbcebf42848734e98205677dd338929f00a696f90d0cbe6a09b,-6.8641853,-2.3868487,-2.3868487,-27.344156,-27.631021,-2.3868487,-15.008935,-22.582188,-2.3868487,-2.3868487,-15.008935,-19.216297,-6.551781,-2.0744443,-2.0744443,-27.340607,-27.631021,-2.0744443,-14.852733,-22.519707,-2.0744443,-2.0744443,-14.852733,-19.112162,-5.943218,-1.4658813,-1.4658813,-27.33369,-27.631021,-1.4658813,-14.548451,-22.397993,-1.4658813,-1.4658813,-14.548451,-18.909307,-5.647007,-1.1696701,-1.1696701,-27.330324,-27.631021,-1.1696701,-14.400346,-22.33875,-1.1696701,-1.1696701,-14.400346,-18.810572,-5.038444,-0.56110716,-0.56110716,-27.323408,-27.631021,-0.56110716,-14.096065,-22.21704,-0.56110716,-0.56110716,-14.096065,-18.607718
covid_spike.00c6e4379eaf634a7be623455ff2eaed463d7d066433333faeb609e2a08218be,-6.8251634,-2.2608151,-2.4039989,-26.896887,-27.631021,-2.4039989,-3.5668335,-13.535625,-2.2608151,-2.3107653,-3.5668335,-4.138695,-6.5458655,-1.9815172,-2.1337378,-26.886597,-27.631021,-2.1337378,-3.3035727,-13.338065,-1.9815172,-2.0417428,-3.3035727,-3.8094277,-6.546241,-1.9818927,-2.1340477,-26.886618,-27.631021,-2.1340477,-3.3038626,-13.338479,-1.9818927,-2.0420492,-3.3038626,-3.8101177,-5.173886,-0.6095377,-0.82815653,-26.837517,-27.631021,-0.82815653,-1.8029497,-12.395729,-0.6095377,-0.6950839,-1.8029497,-2.238868,-5.173888,-0.6095402,-0.82803655,-26.837528,-27.631021,-0.82803655,-1.8028097,-12.39596,-0.6095402,-0.694959,-1.8028097,-2.2392516
covid_spike.00dde237bf09b4d4bd74d7cf49c2f363d8556339505ca851b36259df8e16bf48,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.0121a906179714152d44d1487782461b48e1f5974bb7619ff010626091535a17,-7.136484,-2.659147,-3.0795913,-26.622189,-27.631021,-3.0795913,-3.4389467,-9.875576,-2.659147,-2.682575,-3.4389467,-4.4913177,-6.8917627,-2.4144258,-3.0067616,-26.574007,-27.631021,-3.0067616,-3.377409,-9.027576,-2.4144258,-2.6170895,-3.377409,-3.6520774,-6.257709,-1.7803721,-2.2011888,-26.572588,-27.631021,-2.2011888,-2.567876,-9.00258,-1.7803721,-1.8089539,-2.567876,-3.6175635,-5.4452457,-0.9679087,-1.9396193,-26.501823,-27.631021,-1.9396193,-1.943357,-7.7571335,-0.9679087,-1.2502028,-1.943357,-2.1163044,-5.072235,-0.59489834,-1.1414919,-26.500359,-27.631021,-1.1414919,-1.395094,-7.731339,-0.59489834,-0.6701287,-1.395094,-2.0817769
covid_spike.01732ba140e00c0029b334842f7e1109b23fcbc3fdb1f1300301e55d2fd660aa,-12.667133,-7.830852,-7.8308525,-27.473877,-27.631021,-17.730938,-21.030966,-24.802425,-7.8308525,-7.8308525,-17.730938,-21.030966,-11.558233,-6.7219515,-6.7219515,-27.465076,-27.631021,-17.176487,-20.661331,-24.644012,-6.7219515,-6.7219515,-17.176487,-20.661331,-11.453693,-6.6174116,-6.6174116,-27.464247,-27.631021,-17.124216,-20.626484,-24.629078,-6.6174116,-6.6174116,-17.124216,-20.626484,-9.816932,-4.98065,-4.98065,-27.451256,-27.631021,-16.305836,-20.080898,-24.395254,-4.98065,-4.98065,-16.305836,-20.080898,-9.712381,-4.8761,-4.8761,-27.450426,-27.631021,-16.253561,-20.046047,-24.380318,-4.8761,-4.8761,-16.253561,-20.046047
covid_spike.0177e65e3c11905d385ecf315c414a93c5cdf6b65ea0ff5ab3ddf14e27a3980f,-6.914053,-2.3497045,-3.1125925,-26.655846,-27.631021,-3.1125925,-3.324635,-8.907634,-2.3497045,-2.6091733,-3.324635,-3.5195558,-6.834754,-2.2704058,-3.1222775,-26.652502,-27.631021,-3.1222775,-3.2054644,-8.843448,-2.2704058,-2.508861,-3.2054644,-3.440903,-6.8516583,-2.2873101,-3.1126025,-26.652903,-27.631021,-3.1126025,-3.233872,-8.851129,-2.2873101,-2.5333896,-3.233872,-3.4560854,-5.0195193,-0.45517132,-1.0029966,-26.581223,-27.631021,-1.0029966,-1.3847538,-7.474887,-0.45517132,-0.62044144,-1.3847538,-1.7420896,-5.0150824,-0.450734,-1.0042343,-26.580866,-27.631021,-1.0042343,-1.3792534,-7.468015,-0.450734,-0.61737555,-1.3792534,-1.7343765
covid_spike.017fe5e21eb01d8283f77dfbc1950052c2a8927092ac7d58ab02060d7e8eb4eb,-11.676353,-6.840071,-6.840761,-27.358784,-27.631021,-10.48003,-16.197027,-22.730738,-6.840071,-6.840071,-10.48003,-16.197027,-11.492065,-6.655783,-6.77554,-27.316345,-27.631021,-7.806449,-14.414639,-21.966858,-6.655783,-6.655783,-7.806449,-14.414639,-11.431082,-6.5948005,-6.601955,-27.336405,-27.631021,-9.070179,-15.257127,-22.327923,-6.5948005,-6.5948005,-9.070179,-15.257127,-9.8717785,-5.035496,-5.389135,-27.28478,-27.631021,-5.8178625,-13.088916,-21.398691,-5.035496,-5.035496,-5.8178625,-13.088916,-10.027819,-5.1915374,-5.21519,-27.304838,-27.631021,-7.081413,-13.931282,-21.759705,-5.191538,-5.191538,-7.081413,-13.931282
covid_spike.01800e8cd0148c50fab9150693a07f7d929183e96f76513875f70867b80a7c5f,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.024160cda2136a7a5a2f28f34441c95190a5d87199f912182697539cdfd39440,-5.5919657,-0.7556837,-1.3481178,-26.31838,-27.631021,-2.0012012,-2.343304,-4.003496,-0.7556837,-1.1084269,-2.0012012,-2.343304,-5.3127403,-0.4764588,-1.1633408,-26.262825,-27.631021,-1.709998,-2.0197673,-3.0034702,-0.4764588,-0.87433165,-1.709998,-2.0197673,-5.3204503,-0.48416862,-1.1632208,-26.28272,-27.631021,-1.709878,-2.0102754,-3.3616025,-0.48416862,-0.87421155,-1.709878,-2.0102754,-4.001438,0.8348439,-0.2808435,-26.171652,-27.631021,-0.4787306,-0.7087233,-1.3623707,0.8348439,0.23386978,-0.4787306,-0.7087233,-4.0390854,0.79719615,-0.28065354,-26.191545,-27.631021,-0.47854063,-0.6991616,-1.7204431,0.79719615,0.23405974,-0.47854063,-0.6991616
covid_spike.02552088343c2fda5f94006a6430e47d16eaf0d1c9e0780f0e02700d5927020f,-27.631021,-23.354355,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.354355,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.354355,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.354355,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.354355,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.0298b42b498a33c550e33e647c4949ddafa641f467e8d8afa050632f6a5c8347,-27.631021,-24.74065,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.74065,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.74065,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.74065,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.74065,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.02a175b5248f5dbbcedea7f8977a197ef3f67c3d66ea7f55f6625e74b46700da,-7.32436,-2.4880779,-3.30914,-26.740314,-27.631021,-3.4848747,-3.6397974,-11.598285,-2.4880779,-2.776365,-3.4848747,-3.6397974,-6.623204,-1.7869222,-2.4813616,-26.703701,-27.631021,-2.7785416,-2.9864924,-10.939243,-1.7869222,-2.0418715,-2.7785416,-2.9864924,-6.5843644,-1.7480825,-2.4656491,-26.705132,-27.631021,-2.7442563,-2.9287524,-10.964988,-1.7480825,-2.01279,-2.7442563,-2.9287524,-4.818557,0.01772479,-0.8463827,-26.625288,-27.631021,-0.9195228,-1.2189928,-9.527807,0.01772479,-0.22370328,-0.9195228,-1.2189928,-4.7860627,0.050219283,-0.792614,-26.626686,-27.631021,-0.8845272,-1.1607292,-9.552995,0.050219283,-0.18716191,-0.8845272,-1.1607292
covid_spike.02ea82f02faf97335b982584952acca26d9240fdf45bd955be723901c8ae3513,-4.876613,-0.39927614,-1.0811818,-25.539082,-27.631021,-1.0811818,-1.4463594,-2.7589836,-0.39927614,-0.6879662,-1.4463594,-1.640502,-4.8681173,-0.39078024,-1.0809687,-25.490875,-27.631021,-1.0809687,-1.4455384,-2.7428458,-0.39078024,-0.68735766,-1.4455384,-1.639779,-4.902673,-0.42533603,-1.1140404,-25.485022,-27.631021,-1.1140404,-1.4793394,-2.7538939,-0.42533603,-0.72090364,-1.4793394,-1.6929845,-3.8690917,0.60824513,-0.3639285,-25.35975,-27.631021,-0.3639285,-0.51846343,-1.4370368,0.60824513,0.18657705,-0.51846343,-0.6185337,-3.8528068,0.6245301,-0.3553072,-25.351706,-27.631021,-0.3553072,-0.5088556,-1.4437759,0.6245301,0.1960341,-0.5088556,-0.6096331
covid_spike.032877c6deaaafaf243f115fe7f53ac93172829e3a8f56882b7c269091b0d5dd,-10.543007,-6.0656695,-6.3773174,-26.971472,-27.631021,-6.3773174,-6.893057,-16.022936,-6.0656695,-6.072425,-6.893057,-8.284214,-9.472038,-4.994701,-5.800911,-26.897957,-27.631021,-5.800911,-5.969035,-14.729092,-4.994701,-5.2618213,-5.969035,-6.127805,-9.367821,-4.890484,-5.2962995,-26.914963,-27.631021,-5.2962995,-5.684148,-15.028391,-4.890484,-4.9176006,-5.684148,-6.6266375,-7.5229993,-3.0456624,-3.8414268,-26.832817,-27.631021,-3.8414268,-3.93959,-13.582613,-3.0456624,-3.2416325,-3.93959,-4.217007,-7.672345,-3.1950083,-3.5331414,-26.849823,-27.631021,-3.5331414,-4.11991,-13.881912,-3.1950083,-3.2636707,-4.11991,-4.7158394
covid_spike.0342600cc06e6fcd476df59e88ead4a2246422fa8bf1755b1bf1b8bdcd8ae8c0,-8.505687,-3.6228848,-4.1729984,-27.1132,-27.631021,-4.6164336,-4.846867,-17.866385,-3.6228848,-3.8280318,-4.6164336,-4.846867,-8.415542,-3.5327394,-4.036955,-27.111824,-27.631021,-4.5324183,-4.7863255,-17.840437,-3.5327394,-3.7212448,-4.5324183,-4.7863255,-8.37163,-3.4888277,-3.9671028,-27.111258,-27.631021,-4.494105,-4.7614274,-17.829767,-3.4888277,-3.6680806,-4.494105,-4.7614274,-6.729371,-1.8465691,-2.3742979,-27.073145,-27.631021,-2.8421094,-3.0844696,-17.11107,-1.8465692,-2.043311,-2.8421094,-3.0844696,-6.6845694,-1.8017675,-2.3029552,-27.072533,-27.631021,-2.8019645,-3.057493,-17.09951,-1.8017675,-1.9891602,-2.8019645,-3.057493
covid_spike.036f3994bb7a864927148d207600ddf0a8f7d0d44c2ea9caa97d495725553afa,-27.631021,-23.536676,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.536676,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.536676,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.536676,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.536676,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.038a72c2f9fe40a6d941b739f138dbd7673707bff463a2c789fd9ae016e711ae,-11.046181,-6.2098985,-6.2098985,-27.461012,-27.631021,-16.92046,-20.490646,-24.570862,-6.2098985,-6.2098985,-16.92046,-20.490646,-9.624023,-4.787741,-4.787741,-27.449726,-27.631021,-16.209381,-20.016594,-24.367695,-4.787741,-4.787741,-16.209381,-20.016594,-10.004459,-5.168178,-5.168178,-27.452745,-27.631021,-16.3996,-20.143408,-24.422045,-5.168178,-5.168178,-16.3996,-20.143408,-7.724223,-2.8879414,-2.8879414,-27.434649,-27.631021,-15.259481,-19.383327,-24.096296,-2.8879414,-2.8879414,-15.259481,-19.383327,-8.10462,-3.2683382,-3.2683382,-27.437666,-27.631021,-15.44968,-19.510128,-24.150639,-3.2683382,-3.2683382,-15.44968,-19.510128
covid_spike.0392e452dfa79c35e9d2b95367e3f30f377d47ae115c6a2a18c82eed92c4fc32,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.03b826b3d3bb7c65dc230a9887d8b8ad18202defb88219b9357369eec211e325,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.03d3dac87ae55690a40c486921fd4e38c05bdd737ca2c943157342a0d10667eb,-27.631021,-23.942142,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.942142,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.942142,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.942142,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.942142,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.0406f2f0e915bada38a5517afa2aece001e9b1e99f2dbe650a0c0e4dad65a55f,-7.6853275,-2.984847,-3.2179947,-26.653242,-27.631021,-4.2371783,-4.7139087,-9.705073,-2.984847,-3.0955637,-4.2371783,-4.7139087,-7.6123576,-2.9118772,-3.1678703,-26.624191,-27.631021,-4.147931,-4.654811,-9.172474,-2.9118772,-3.0361042,-4.147931,-4.654811,-7.5916452,-2.891165,-3.1744242,-26.62696,-27.631021,-4.0259924,-4.5731177,-9.223237,-2.891165,-3.0071218,-4.0259924,-4.5731177,-5.772586,-1.0721055,-1.3581805,-26.532557,-27.631021,-2.3792758,-2.7616026,-7.4925003,-1.0721055,-1.2361894,-2.3792758,-2.7616026,-5.7550774,-1.0545971,-1.3577404,-26.535221,-27.631021,-2.2536402,-2.6774251,-7.5413556,-1.0545971,-1.2035954,-2.2536402,-2.6774251
covid_spike.046a3a4e25e523b8055298d9a042a4d522df9489b1d455a3a7a4dde2fdbf4123,-8.989261,-4.6585274,-5.1050363,-26.304365,-27.631021,-5.1050363,-5.7553196,-6.8066735,-4.6585274,-4.864149,-5.7553196,-5.9767494,-7.99465,-3.6639166,-4.046885,-26.209425,-27.631021,-4.046885,-4.7124834,-5.6201525,-3.6639166,-3.8124764,-4.7124834,-5.2185707,-8.117563,-3.78683,-4.173579,-26.220987,-27.631021,-4.173579,-4.836236,-5.755374,-3.78683,-3.9379382,-4.836236,-5.285922,-6.4257383,-2.095005,-2.7082694,-26.076979,-27.631021,-2.7082694,-3.355063,-3.7518563,-2.095005,-2.465884,-3.355063,-3.5940015,-6.557559,-2.2268257,-2.8349338,-26.08848,-27.631021,-2.8349338,-3.4287128,-3.8860059,-2.2268257,-2.5687575,-3.4287128,-3.6600206
covid_spike.047b441eb920718ee531c7824a8b333e22b3580f7bfc3c2e02329e0d2fabe110,-10.748678,-5.8658757,-6.462697,-26.75619,-27.631021,-7.138644,-7.447054,-11.134178,-5.8658757,-6.2325783,-7.138644,-7.447054,-9.591528,-4.7087264,-5.6222425,-26.679928,-27.631021,-6.0390825,-6.2213726,-9.696095,-4.7087264,-5.2614627,-6.0390825,-6.2213726,-9.774439,-4.891637,-5.789938,-26.695734,-27.631021,-6.121288,-6.359186,-9.994176,-4.891637,-5.3742204,-6.121288,-6.359186,-7.5124817,-2.6296797,-3.1432333,-26.594124,-27.631021,-4.0979023,-4.422065,-8.078089,-2.6296797,-3.0050566,-4.0979023,-4.422065,-7.719201,-2.836399,-3.3108988,-26.609915,-27.631021,-4.188401,-4.489554,-8.375865,-2.836399,-3.151414,-4.188401,-4.489554
