ranked_position,selected_rank,disposition,representative_system_id,regime_idx,param_idx,mn_idx,geometry_idx,d_pos,d_neg,steepness_pos,steepness_neg,M,N,roc_auc,pr_auc
790,,after_candidate_limit,,732,29,7,29,12.78,11.5,0.5,1.38,2,3,0.9283196172248804,0.4406022784404383
791,,after_candidate_limit,,300,12,0,12,11.67,3.5,2.17,3.25,1,1,0.9366803827751197,0.44050532987667357
792,,after_candidate_limit,,1881,75,6,75,13.89,6.25,2.17,3.25,2,2,0.9259837320574162,0.4403368081280611
793,,after_candidate_limit,,1906,76,6,76,13.89,6.25,3,4.5,2,2,0.9238066985645933,0.4402710297887075
794,,after_candidate_limit,,451,18,1,18,11.67,5.25,1.33,3.67,1,2,0.9407272727272727,0.4401909064225263
795,,after_candidate_limit,,426,17,1,17,11.67,5.25,1.33,2,1,2,0.9407282296650717,0.44018275916698185
796,,after_candidate_limit,,602,24,2,24,11.67,7,1.33,2,1,3,0.9406765550239234,0.44010878050285257
797,,after_candidate_limit,,627,25,2,25,11.67,7,1.33,3.67,1,3,0.9406755980861244,0.4401060628061207
798,,after_candidate_limit,,2137,85,12,85,15,13.5,0.5,1.38,3,3,0.9195234449760765,0.4399571092557608
799,,after_candidate_limit,,4075,163,0,163,9.44,8.5,0.5,2,1,1,0.9417961722488039,0.439888497779392
800,,after_candidate_limit,,2512,100,12,100,15,6.75,0.5,2,3,3,0.9192296650717703,0.4397628758586709
801,,after_candidate_limit,,1435,57,10,57,13.89,12.5,0.5,1.38,3,1,0.9183866028708134,0.43972249524385965
802,,after_candidate_limit,,2462,98,12,98,15,6.75,0.5,0.75,3,3,0.9192344497607655,0.4396085339774949
803,,after_candidate_limit,,2487,99,12,99,15,6.75,0.5,1.38,3,3,0.9192258373205742,0.4396082209622754
804,,after_candidate_limit,,325,13,0,13,11.67,3.5,3,4.5,1,1,0.9341052631578948,0.4395530069314805
805,,after_candidate_limit,,2336,93,11,93,15,4.5,0.5,2,3,2,0.9192583732057417,0.4395512996258518
806,,after_candidate_limit,,2311,92,11,92,15,4.5,0.5,1.38,3,2,0.9192564593301435,0.4394692949347605
807,,after_candidate_limit,,4050,162,0,162,9.44,8.5,0.5,1.38,1,1,0.9417626794258374,0.43940898146751095
808,,after_candidate_limit,,2286,91,11,91,15,4.5,0.5,0.75,3,2,0.9192555023923445,0.43918894512561
809,,after_candidate_limit,,2136,85,11,85,15,13.5,0.5,1.38,3,2,0.9191961722488038,0.43901302939499054
810,,after_candidate_limit,,1231,49,6,49,12.78,7.67,0.5,0.75,2,2,0.928067942583732,0.43894565206968206
811,,after_candidate_limit,,1281,51,6,51,12.78,7.67,0.5,2,2,2,0.9280947368421053,0.4387825394139577
812,,after_candidate_limit,,2111,84,11,84,15,13.5,0.5,0.75,3,2,0.9194344497607656,0.43877258722537993
813,,after_candidate_limit,,2032,81,7,81,13.89,8.33,1.33,3.67,2,3,0.9268296650717703,0.43875969486966604
814,,after_candidate_limit,,276,11,1,11,11.67,3.5,1.33,3.67,1,2,0.9406516746411483,0.43866541701294787
815,,after_candidate_limit,,880,35,5,35,12.78,3.83,0.5,0.75,2,1,0.9280095693779904,0.4386247401676985
816,,after_candidate_limit,,1256,50,6,50,12.78,7.67,0.5,1.38,2,2,0.9280928229665072,0.4385000530019852
817,,after_candidate_limit,,2162,86,12,86,15,13.5,0.5,2,3,3,0.9193674641148325,0.4384928894634266
818,,after_candidate_limit,,251,10,1,10,11.67,3.5,1.33,2,1,2,0.9406382775119617,0.438386564065358
819,,after_candidate_limit,,2161,86,11,86,15,13.5,0.5,2,3,2,0.9189196172248804,0.4383495154166983
820,,after_candidate_limit,,2007,80,7,80,13.89,8.33,1.33,2,2,3,0.9268114832535885,0.4381461041795129
821,,after_candidate_limit,,757,30,7,30,12.78,11.5,0.5,2,2,3,0.9283062200956937,0.43814095356348204
822,,after_candidate_limit,,2082,83,7,83,13.89,8.33,3,4.5,2,3,0.9237674641148326,0.4381230885998387
823,,after_candidate_limit,,2138,85,13,85,15,13.5,0.5,1.38,3,8,0.9194363636363636,0.438056316122563
824,,after_candidate_limit,,4025,161,0,161,9.44,8.5,0.5,0.75,1,1,0.9418210526315789,0.43799000870541294
825,,after_candidate_limit,,476,19,1,19,11.67,5.25,2.17,3.25,1,2,0.936533014354067,0.43776078676285013
826,,after_candidate_limit,,2057,82,7,82,13.89,8.33,2.17,3.25,2,3,0.9259330143540669,0.4377342799833769
827,,after_candidate_limit,,652,26,2,26,11.67,7,2.17,3.25,1,3,0.9364794258373206,0.4376393475990909
828,,after_candidate_limit,,2164,86,14,86,15,13.5,0.5,2,3,15,0.9191531100478469,0.43754886603746307
829,,after_candidate_limit,,1330,53,5,53,12.78,7.67,1.33,3.67,2,1,0.9225856459330144,0.43752826903250863
830,,after_candidate_limit,,1380,55,5,55,12.78,7.67,3,4.5,2,1,0.9180421052631579,0.4375213700430476
831,,after_candidate_limit,,1460,58,10,58,13.89,12.5,0.5,2,3,1,0.9181980861244019,0.4375147510924727
832,,after_candidate_limit,,1305,52,5,52,12.78,7.67,1.33,2,2,1,0.9225511961722488,0.4374247647313105
833,,after_candidate_limit,,103,4,3,4,11.67,10.5,1.33,3.67,1,8,0.9406,0.43735857097746184
834,,after_candidate_limit,,5,0,5,0,11.67,10.5,0.5,0.75,2,1,0.9270717703349283,0.43724208686845095
835,,after_candidate_limit,,1355,54,5,54,12.78,7.67,2.17,3.25,2,1,0.9202789473684211,0.4372125902096309
836,,after_candidate_limit,,2114,84,14,84,15,13.5,0.5,0.75,3,15,0.9191129186602871,0.4371588592052448
837,,after_candidate_limit,,1483,59,8,59,13.89,12.5,1.33,2,2,8,0.926755023923445,0.4371579609641987
838,,after_candidate_limit,,2139,85,14,85,15,13.5,0.5,1.38,3,15,0.9191205741626794,0.4371336916956331
839,,after_candidate_limit,,2135,85,10,85,15,13.5,0.5,1.38,3,1,0.9186909090909091,0.4369920926486232
840,,after_candidate_limit,,1508,60,8,60,13.89,12.5,1.33,3.67,2,8,0.9266966507177034,0.43697876441550204
841,,after_candidate_limit,,1681,67,6,67,13.89,4.17,1.33,3.67,2,2,0.9267023923444976,0.43689745291406973
842,,after_candidate_limit,,427,17,2,17,11.67,5.25,1.33,2,1,3,0.9405885167464115,0.43681477450695544
843,,after_candidate_limit,,501,20,1,20,11.67,5.25,3,4.5,1,2,0.9339444976076555,0.4367035714345722
844,,after_candidate_limit,,1656,66,6,66,13.89,4.17,1.33,2,2,2,0.9266909090909091,0.436684807786919
845,,after_candidate_limit,,1411,56,11,56,13.89,12.5,0.5,0.75,3,2,0.9176401913875598,0.4365748472783798
846,,after_candidate_limit,,677,27,2,27,11.67,7,3,4.5,1,3,0.9338918660287081,0.436556883528602
847,,after_candidate_limit,,78,3,3,3,11.67,10.5,1.33,2,1,8,0.9405684210526316,0.43653792430718136
848,,after_candidate_limit,,452,18,2,18,11.67,5.25,1.33,3.67,1,3,0.940577990430622,0.43647683802963017
849,,after_candidate_limit,,1436,57,11,57,13.89,12.5,0.5,1.38,3,2,0.9174354066985646,0.4363910567651443
850,,after_candidate_limit,,2163,86,13,86,15,13.5,0.5,2,3,8,0.919376076555024,0.43630078042797293
851,,after_candidate_limit,,580,23,5,23,11.67,7,0.5,2,2,1,0.9263885167464114,0.43618705244435607
852,,after_candidate_limit,,301,12,1,12,11.67,3.5,2.17,3.25,1,2,0.9364497607655502,0.43613005315996384
853,,after_candidate_limit,,2435,97,10,97,15,4.5,3,4.5,3,1,0.9172478468899522,0.4360895999704305
854,,after_candidate_limit,,1533,61,8,61,13.89,12.5,2.17,3.25,2,8,0.9258114832535885,0.43606607863040214
855,,after_candidate_limit,,1558,62,8,62,13.89,12.5,3,4.5,2,8,0.9236153110047847,0.4360275270875734
856,,after_candidate_limit,,1857,74,7,74,13.89,6.25,1.33,3.67,2,3,0.9266545454545455,0.43602370854131184
857,,after_candidate_limit,,1832,73,7,73,13.89,6.25,1.33,2,2,3,0.9266535885167464,0.4360076117495322
858,,after_candidate_limit,,905,36,5,36,12.78,3.83,0.5,1.38,2,1,0.9279913875598086,0.4359852404790185
859,,after_candidate_limit,,1731,69,6,69,13.89,4.17,3,4.5,2,2,0.9236306220095694,0.4359200336672803
860,,after_candidate_limit,,1706,68,6,68,13.89,4.17,2.17,3.25,2,2,0.9258047846889952,0.43590160354799246
861,,after_candidate_limit,,930,37,5,37,12.78,3.83,0.5,2,2,1,0.9280028708133972,0.43583054034545565
862,,after_candidate_limit,,555,22,5,22,11.67,7,0.5,1.38,2,1,0.9263550239234449,0.4357043384657216
863,,after_candidate_limit,,2787,111,12,111,15,9,3,4.5,3,3,0.91702009569378,0.43554202705838546
864,,after_candidate_limit,,530,21,5,21,11.67,7,0.5,0.75,2,1,0.9262602870813397,0.43551369567141357
865,,after_candidate_limit,,2287,91,12,91,15,4.5,0.5,0.75,3,3,0.9191167464114832,0.4354658585521918
866,,after_candidate_limit,,1461,58,11,58,13.89,12.5,0.5,2,3,2,0.9173119617224881,0.43541054323301803
867,,after_candidate_limit,,2337,93,12,93,15,4.5,0.5,2,3,3,0.919111961722488,0.43529599332030344
868,,after_candidate_limit,,2312,92,12,92,15,4.5,0.5,1.38,3,3,0.919111961722488,0.4352710588975527
869,,after_candidate_limit,,326,13,1,13,11.67,3.5,3,4.5,1,2,0.9338708133971292,0.43519589867446296
870,,after_candidate_limit,,1907,76,7,76,13.89,6.25,3,4.5,2,3,0.9235856459330144,0.43513154616135813
871,,after_candidate_limit,,1882,75,7,75,13.89,6.25,2.17,3.25,2,3,0.9257617224880382,0.43509487396936863
872,,after_candidate_limit,,2410,96,10,96,15,4.5,2.17,3.25,3,1,0.9151827751196172,0.4349935032621639
873,,after_candidate_limit,,277,11,2,11,11.67,3.5,1.33,3.67,1,3,0.940556937799043,0.43496534375687473
874,,after_candidate_limit,,2611,104,11,104,15,6.75,3,4.5,3,2,0.9171148325358852,0.4347124999355014
875,,after_candidate_limit,,128,5,3,5,11.67,10.5,2.17,3.25,1,8,0.9364038277511961,0.43461104497100617
876,,after_candidate_limit,,252,10,2,10,11.67,3.5,1.33,2,1,3,0.9405521531100478,0.43437036958173
877,,after_candidate_limit,,2762,110,12,110,15,9,2.17,3.25,3,3,0.9149425837320574,0.43430446292831165
878,,after_candidate_limit,,153,6,3,6,11.67,10.5,3,4.5,1,8,0.9338267942583732,0.43421266699673106
879,,after_candidate_limit,,477,19,2,19,11.67,5.25,2.17,3.25,1,3,0.9363818181818182,0.43406980979987825
880,,after_candidate_limit,,2360,94,10,94,15,4.5,1.33,2,3,1,0.9146827751196173,0.43391858226489016
881,,after_candidate_limit,,1056,42,6,42,12.78,5.75,0.5,0.75,2,2,0.9278382775119617,0.43391069804547694
882,,after_candidate_limit,,2385,95,10,95,15,4.5,1.33,3.67,3,1,0.9147009569377991,0.43387372630367105
883,,after_candidate_limit,,2586,103,11,103,15,6.75,2.17,3.25,3,2,0.9150602870813397,0.43386817052174426
884,,after_candidate_limit,,1936,77,11,77,13.89,8.33,0.5,0.75,3,2,0.9167444976076555,0.4337779206691289
885,,after_candidate_limit,,1081,43,6,43,12.78,5.75,0.5,1.38,2,2,0.9278354066985646,0.4335736882985896
886,,after_candidate_limit,,1106,44,6,44,12.78,5.75,0.5,2,2,2,0.9278344497607656,0.4334701385800084
887,,after_candidate_limit,,253,10,3,10,11.67,3.5,1.33,2,1,8,0.9405454545454546,0.4333770928472767
888,,after_candidate_limit,,254,10,4,10,11.67,3.5,1.33,2,1,15,0.9405454545454546,0.4333770928472767
889,,after_candidate_limit,,278,11,3,11,11.67,3.5,1.33,3.67,1,8,0.9405454545454546,0.4333770928472767
890,,after_candidate_limit,,279,11,4,11,11.67,3.5,1.33,3.67,1,15,0.9405454545454546,0.4333770928472767
891,,after_candidate_limit,,428,17,3,17,11.67,5.25,1.33,2,1,8,0.9405454545454546,0.4333770928472767
892,,after_candidate_limit,,429,17,4,17,11.67,5.25,1.33,2,1,15,0.9405454545454546,0.4333770928472767
893,,after_candidate_limit,,453,18,3,18,11.67,5.25,1.33,3.67,1,8,0.9405454545454546,0.4333770928472767
894,,after_candidate_limit,,454,18,4,18,11.67,5.25,1.33,3.67,1,15,0.9405454545454546,0.4333770928472767
895,,after_candidate_limit,,603,24,3,24,11.67,7,1.33,2,1,8,0.9405454545454546,0.4333770928472767
896,,after_candidate_limit,,604,24,4,24,11.67,7,1.33,2,1,15,0.9405454545454546,0.4333770928472767
897,,after_candidate_limit,,628,25,3,25,11.67,7,1.33,3.67,1,8,0.9405454545454546,0.4333770928472767
898,,after_candidate_limit,,629,25,4,25,11.67,7,1.33,3.67,1,15,0.9405454545454546,0.4333770928472767
899,,after_candidate_limit,,30,1,5,1,11.67,10.5,0.5,1.38,2,1,0.9269693779904307,0.4333336051577713
900,,after_candidate_limit,,2160,86,10,86,15,13.5,0.5,2,3,1,0.91811004784689,0.43309463236018125
901,,after_candidate_limit,,1282,51,7,51,12.78,7.67,0.5,2,2,3,0.9278066985645933,0.4329515490576279
902,,after_candidate_limit,,3850,154,0,154,9.44,5.66,0.5,0.75,1,1,0.9411492822966507,0.4329490565899887
903,,after_candidate_limit,,2737,109,12,109,15,9,1.33,3.67,3,3,0.9144416267942583,0.4328988445893371
904,,after_candidate_limit,,1257,50,7,50,12.78,7.67,0.5,1.38,2,3,0.9278095693779904,0.4328263772866568
905,,after_candidate_limit,,1961,78,11,78,13.89,8.33,0.5,1.38,3,2,0.9167712918660287,0.43277620099608394
906,,after_candidate_limit,,502,20,2,20,11.67,5.25,3,4.5,1,3,0.9337846889952153,0.4326728843645219
907,,after_candidate_limit,,1232,49,7,49,12.78,7.67,0.5,0.75,2,3,0.9278267942583732,0.43261285634278984
908,,after_candidate_limit,,2561,102,11,102,15,6.75,1.33,3.67,3,2,0.914565071770335,0.4324982361874167
909,,after_candidate_limit,,1986,79,11,79,13.89,8.33,0.5,2,3,2,0.9167808612440191,0.43248756281285256
910,,after_candidate_limit,,1682,67,7,67,13.89,4.17,1.33,3.67,2,3,0.9265617224880383,0.4324348803007665
911,,after_candidate_limit,,2288,91,13,91,15,4.5,0.5,0.75,3,8,0.919088038277512,0.43241746836794354
912,,after_candidate_limit,,2289,91,14,91,15,4.5,0.5,0.75,3,15,0.919088038277512,0.43241746836794354
913,,after_candidate_limit,,2313,92,13,92,15,4.5,0.5,1.38,3,8,0.919088038277512,0.43241746836794354
914,,after_candidate_limit,,2314,92,14,92,15,4.5,0.5,1.38,3,15,0.919088038277512,0.43241746836794354
915,,after_candidate_limit,,2338,93,13,93,15,4.5,0.5,2,3,8,0.919088038277512,0.43241746836794354
916,,after_candidate_limit,,2339,93,14,93,15,4.5,0.5,2,3,15,0.919088038277512,0.43241746836794354
917,,after_candidate_limit,,2463,98,13,98,15,6.75,0.5,0.75,3,8,0.919088038277512,0.43241746836794354
918,,after_candidate_limit,,2464,98,14,98,15,6.75,0.5,0.75,3,15,0.919088038277512,0.43241746836794354
919,,after_candidate_limit,,2488,99,13,99,15,6.75,0.5,1.38,3,8,0.919088038277512,0.43241746836794354
920,,after_candidate_limit,,2489,99,14,99,15,6.75,0.5,1.38,3,15,0.919088038277512,0.43241746836794354
921,,after_candidate_limit,,2513,100,13,100,15,6.75,0.5,2,3,8,0.919088038277512,0.43241746836794354
922,,after_candidate_limit,,2514,100,14,100,15,6.75,0.5,2,3,15,0.919088038277512,0.43241746836794354
923,,after_candidate_limit,,2639,105,14,105,15,9,0.5,0.75,3,15,0.919088038277512,0.43241746836794354
924,,after_candidate_limit,,2664,106,14,106,15,9,0.5,1.38,3,15,0.919088038277512,0.43241746836794354
925,,after_candidate_limit,,2689,107,14,107,15,9,0.5,2,3,15,0.919088038277512,0.43241746836794354
926,,after_candidate_limit,,2536,101,11,101,15,6.75,1.33,2,3,2,0.9145497607655503,0.43235066145576123
927,,after_candidate_limit,,302,12,2,12,11.67,3.5,2.17,3.25,1,3,0.9363550239234449,0.43230443184775585
928,,after_candidate_limit,,2712,108,12,108,15,9,1.33,2,3,3,0.9144119617224881,0.43230408558990924
929,,after_candidate_limit,,1657,66,7,66,13.89,4.17,1.33,2,2,3,0.9265598086124401,0.43229540303085445
930,,after_candidate_limit,,1585,63,10,63,13.89,4.17,0.5,0.75,3,1,0.9167665071770335,0.4322328238382865
931,,after_candidate_limit,,1732,69,7,69,13.89,4.17,3,4.5,2,3,0.9234937799043063,0.431647235108647
932,,after_candidate_limit,,1707,68,7,68,13.89,4.17,2.17,3.25,2,3,0.925666985645933,0.4315907823307419
933,,after_candidate_limit,,327,13,2,13,11.67,3.5,3,4.5,1,3,0.9337693779904306,0.43149700618981324
934,,after_candidate_limit,,3875,155,0,155,9.44,5.66,0.5,1.38,1,1,0.941111961722488,0.4312317554036176
935,,after_candidate_limit,,2663,106,13,106,15,9,0.5,1.38,3,8,0.9190727272727273,0.43092996775318637
936,,after_candidate_limit,,2688,107,13,107,15,9,0.5,2,3,8,0.9190717703349283,0.4308842534674721
937,,after_candidate_limit,,303,12,3,12,11.67,3.5,2.17,3.25,1,8,0.9363454545454546,0.430879954562907
938,,after_candidate_limit,,304,12,4,12,11.67,3.5,2.17,3.25,1,15,0.9363454545454546,0.430879954562907
939,,after_candidate_limit,,478,19,3,19,11.67,5.25,2.17,3.25,1,8,0.9363454545454546,0.430879954562907
940,,after_candidate_limit,,479,19,4,19,11.67,5.25,2.17,3.25,1,15,0.9363454545454546,0.430879954562907
941,,after_candidate_limit,,653,26,3,26,11.67,7,2.17,3.25,1,8,0.9363454545454546,0.430879954562907
942,,after_candidate_limit,,654,26,4,26,11.67,7,2.17,3.25,1,15,0.9363454545454546,0.430879954562907
943,,after_candidate_limit,,1412,56,12,56,13.89,12.5,0.5,0.75,3,3,0.9170258373205742,0.4307400706261132
944,,after_candidate_limit,,3900,156,0,156,9.44,5.66,0.5,2,1,1,0.9411148325358851,0.4306713313047593
945,,after_candidate_limit,,55,2,5,2,11.67,10.5,0.5,2,2,1,0.9269473684210526,0.4305967765874067
946,,after_candidate_limit,,1437,57,12,57,13.89,12.5,0.5,1.38,3,3,0.9168478468899521,0.43051392449094267
947,,after_candidate_limit,,1462,58,12,58,13.89,12.5,0.5,2,3,3,0.9167626794258373,0.43047699437909764
948,,after_candidate_limit,,79,3,4,3,11.67,10.5,1.33,2,1,15,0.9404736842105264,0.4304582152561914
949,,after_candidate_limit,,104,4,4,4,11.67,10.5,1.33,3.67,1,15,0.9404736842105264,0.4304582152561914
950,,after_candidate_limit,,1509,60,9,60,13.89,12.5,1.33,3.67,2,15,0.9264143540669857,0.43037114302752794
951,,after_candidate_limit,,2638,105,13,105,15,9,0.5,0.75,3,8,0.9190574162679426,0.43036223906047394
952,,after_candidate_limit,,1658,66,8,66,13.89,4.17,1.33,2,2,8,0.9265425837320574,0.4300935445021641
953,,after_candidate_limit,,1659,66,9,66,13.89,4.17,1.33,2,2,15,0.9265425837320574,0.4300935445021641
954,,after_candidate_limit,,1683,67,8,67,13.89,4.17,1.33,3.67,2,8,0.9265425837320574,0.4300935445021641
955,,after_candidate_limit,,1684,67,9,67,13.89,4.17,1.33,3.67,2,15,0.9265425837320574,0.4300935445021641
956,,after_candidate_limit,,1833,73,8,73,13.89,6.25,1.33,2,2,8,0.9265425837320574,0.4300935445021641
957,,after_candidate_limit,,1834,73,9,73,13.89,6.25,1.33,2,2,15,0.9265425837320574,0.4300935445021641
958,,after_candidate_limit,,1858,74,8,74,13.89,6.25,1.33,3.67,2,8,0.9265425837320574,0.4300935445021641
959,,after_candidate_limit,,1859,74,9,74,13.89,6.25,1.33,3.67,2,15,0.9265425837320574,0.4300935445021641
960,,after_candidate_limit,,2008,80,8,80,13.89,8.33,1.33,2,2,8,0.9265425837320574,0.4300935445021641
961,,after_candidate_limit,,2009,80,9,80,13.89,8.33,1.33,2,2,15,0.9265425837320574,0.4300935445021641
962,,after_candidate_limit,,2033,81,8,81,13.89,8.33,1.33,3.67,2,8,0.9265425837320574,0.4300935445021641
963,,after_candidate_limit,,2034,81,9,81,13.89,8.33,1.33,3.67,2,15,0.9265425837320574,0.4300935445021641
964,,after_candidate_limit,,1484,59,9,59,13.89,12.5,1.33,2,2,15,0.9263818181818182,0.4300620234807199
965,,after_candidate_limit,,931,37,6,37,12.78,3.83,0.5,2,2,2,0.9276928229665071,0.4300502066941743
966,,after_candidate_limit,,906,36,6,36,12.78,3.83,0.5,1.38,2,2,0.927688995215311,0.42993954606806495
967,,after_candidate_limit,,328,13,3,13,11.67,3.5,3,4.5,1,8,0.933755980861244,0.42978741870814874
968,,after_candidate_limit,,329,13,4,13,11.67,3.5,3,4.5,1,15,0.933755980861244,0.42978741870814874
969,,after_candidate_limit,,503,20,3,20,11.67,5.25,3,4.5,1,8,0.933755980861244,0.42978741870814874
970,,after_candidate_limit,,504,20,4,20,11.67,5.25,3,4.5,1,15,0.933755980861244,0.42978741870814874
971,,after_candidate_limit,,678,27,3,27,11.67,7,3,4.5,1,8,0.933755980861244,0.42978741870814874
972,,after_candidate_limit,,679,27,4,27,11.67,7,3,4.5,1,15,0.933755980861244,0.42978741870814874
973,,after_candidate_limit,,2612,104,12,104,15,6.75,3,4.5,3,3,0.9168124401913875,0.42971699890259824
974,,after_candidate_limit,,2436,97,11,97,15,4.5,3,4.5,3,2,0.916844976076555,0.42969626646980114
975,,after_candidate_limit,,881,35,6,35,12.78,3.83,0.5,0.75,2,2,0.9276822966507177,0.4296960174852531
976,,after_candidate_limit,,1559,62,9,62,13.89,12.5,3,4.5,2,15,0.923355980861244,0.42954800834857215
977,,after_candidate_limit,,1534,61,9,61,13.89,12.5,2.17,3.25,2,15,0.9255196172248804,0.4294130092254114
978,,after_candidate_limit,,1057,42,7,42,12.78,5.75,0.5,0.75,2,3,0.9276679425837321,0.4292702202626523
979,,after_candidate_limit,,1708,68,8,68,13.89,4.17,2.17,3.25,2,8,0.9256478468899522,0.4292134288186549
980,,after_candidate_limit,,1709,68,9,68,13.89,4.17,2.17,3.25,2,15,0.9256478468899522,0.4292134288186549
981,,after_candidate_limit,,1883,75,8,75,13.89,6.25,2.17,3.25,2,8,0.9256478468899522,0.4292134288186549
982,,after_candidate_limit,,1884,75,9,75,13.89,6.25,2.17,3.25,2,15,0.9256478468899522,0.4292134288186549
983,,after_candidate_limit,,2058,82,8,82,13.89,8.33,2.17,3.25,2,8,0.9256478468899522,0.4292134288186549
984,,after_candidate_limit,,2059,82,9,82,13.89,8.33,2.17,3.25,2,15,0.9256478468899522,0.4292134288186549
985,,after_candidate_limit,,1107,44,7,44,12.78,5.75,0.5,2,2,3,0.9276736842105263,0.42916925621586427
986,,after_candidate_limit,,1733,69,8,69,13.89,4.17,3,4.5,2,8,0.9234727272727272,0.4291612732532625
987,,after_candidate_limit,,1734,69,9,69,13.89,4.17,3,4.5,2,15,0.9234727272727272,0.4291612732532625
988,,after_candidate_limit,,1908,76,8,76,13.89,6.25,3,4.5,2,8,0.9234727272727272,0.4291612732532625
989,,after_candidate_limit,,1909,76,9,76,13.89,6.25,3,4.5,2,15,0.9234727272727272,0.4291612732532625
990,,after_candidate_limit,,2083,83,8,83,13.89,8.33,3,4.5,2,8,0.9234727272727272,0.4291612732532625
991,,after_candidate_limit,,2084,83,9,83,13.89,8.33,3,4.5,2,15,0.9234727272727272,0.4291612732532625
992,,after_candidate_limit,,1082,43,7,43,12.78,5.75,0.5,1.38,2,3,0.9276708133971292,0.42910691949795393
993,,after_candidate_limit,,708,28,8,28,12.78,11.5,0.5,0.75,2,8,0.9277052631578947,0.4289355628908056
994,,after_candidate_limit,,2264,90,14,90,15,13.5,3,4.5,3,15,0.9168354066985646,0.42893527053194336
995,,after_candidate_limit,,1610,64,10,64,13.89,4.17,0.5,1.38,3,1,0.9167406698564593,0.4288843626591797
996,,after_candidate_limit,,2185,87,10,87,15,13.5,1.33,2,3,1,0.9140751196172249,0.4288391281946218
997,,after_candidate_limit,,2587,103,12,103,15,6.75,2.17,3.25,3,3,0.914754066985646,0.4288164898785507
998,,after_candidate_limit,,2411,96,11,96,15,4.5,2.17,3.25,3,2,0.9147856459330144,0.4287642359937936
999,,after_candidate_limit,,1635,65,10,65,13.89,4.17,0.5,2,3,1,0.9167521531100479,0.42859777650925374
1000,,after_candidate_limit,,1130,45,5,45,12.78,5.75,1.33,2,2,1,0.9221148325358852,0.42856125612327206
1001,,after_candidate_limit,,1205,48,5,48,12.78,5.75,3,4.5,2,1,0.9176612440191387,0.42853361028546677
1002,,after_candidate_limit,,733,29,8,29,12.78,11.5,0.5,1.38,2,8,0.9277090909090909,0.42842647490596064
1003,,after_candidate_limit,,1180,47,5,47,12.78,5.75,2.17,3.25,2,1,0.919878947368421,0.4283554765369337
1004,,after_candidate_limit,,355,14,5,14,11.67,5.25,0.5,0.75,2,1,0.9258956937799043,0.4282895371507279
1005,,after_candidate_limit,,129,5,4,5,11.67,10.5,2.17,3.25,1,15,0.9362832535885167,0.4280954132544145
1006,,after_candidate_limit,,1155,46,5,46,12.78,5.75,1.33,3.67,2,1,0.9221588516746412,0.4277793270802014
1007,,after_candidate_limit,,758,30,8,30,12.78,11.5,0.5,2,2,8,0.9277033492822967,0.42775104021981564
1008,,after_candidate_limit,,2186,87,11,87,15,13.5,1.33,2,3,2,0.9143746411483253,0.4275987939920589
1009,,after_candidate_limit,,2239,89,14,89,15,13.5,2.17,3.25,3,15,0.9147444976076555,0.42756463222753366
1010,,after_candidate_limit,,2537,101,12,101,15,6.75,1.33,2,3,3,0.9142645933014354,0.4275546346982468
1011,,after_candidate_limit,,2562,102,12,102,15,6.75,1.33,3.67,3,3,0.9142626794258373,0.4275410006454289
1012,,after_candidate_limit,,2386,95,11,95,15,4.5,1.33,3.67,3,2,0.9142961722488038,0.42750691014837927
1013,,after_candidate_limit,,780,31,5,31,12.78,11.5,1.33,2,2,1,0.9239866028708134,0.4274272199886552
1014,,after_candidate_limit,,1761,70,11,70,13.89,6.25,0.5,0.75,3,2,0.9165693779904306,0.42738036194808304
1015,,after_candidate_limit,,2361,94,11,94,15,4.5,1.33,2,3,2,0.9142904306220095,0.42724470095441297
1016,,after_candidate_limit,,2035,81,10,81,13.89,8.33,1.33,3.67,3,1,0.9099535885167465,0.42717992291064055
1017,,after_candidate_limit,,154,6,4,6,11.67,10.5,3,4.5,1,15,0.9336995215311005,0.42709362339665063
1018,,after_candidate_limit,,1811,72,11,72,13.89,6.25,0.5,2,3,2,0.9165875598086124,0.4270662694539886
1019,,after_candidate_limit,,1786,71,11,71,13.89,6.25,0.5,1.38,3,2,0.9165770334928229,0.42687804264147206
1020,,after_candidate_limit,,2010,80,10,80,13.89,8.33,1.33,2,3,1,0.9098693779904307,0.426736179781165
1021,,after_candidate_limit,,31,1,6,1,11.67,10.5,0.5,1.38,2,2,0.9261157894736842,0.4265731249209332
1022,,after_candidate_limit,,6,0,6,0,11.67,10.5,0.5,0.75,2,2,0.9261004784688995,0.42655652873288075
1023,,after_candidate_limit,,2263,90,13,90,15,13.5,3,4.5,3,8,0.9171244019138756,0.4265304108709007
1024,,after_candidate_limit,,2214,88,14,88,15,13.5,1.33,3.67,3,15,0.914255980861244,0.42639706558149143
1025,,after_candidate_limit,,882,35,7,35,12.78,3.83,0.5,0.75,2,3,0.9275971291866029,0.42637668627078
1026,,after_candidate_limit,,380,15,5,15,11.67,5.25,0.5,1.38,2,1,0.9258708133971292,0.42634804540555093
1027,,after_candidate_limit,,3675,147,0,147,9.44,4.25,0.5,0.75,1,1,0.9408765550239234,0.42616902549881347
1028,,after_candidate_limit,,932,37,7,37,12.78,3.83,0.5,2,2,3,0.9275961722488039,0.4260535826886153
1029,,after_candidate_limit,,907,36,7,36,12.78,3.83,0.5,1.38,2,3,0.9275952153110048,0.42600509784013046
