endpoint_id,score_full_hla__pr__regime_1225,score_full_hla__pr__regime_1400,score_full_hla__pr__regime_1451,score_full_hla__pr__regime_1775,score_full_hla__pr__regime_1926,score_full_hla__pr__regime_1950,score_full_hla__pr__regime_2100,score_full_hla__pr__regime_2126,score_full_hla__pr__regime_2153,score_full_hla__pr__regime_2154,score_full_hla__pr__regime_2275,score_full_hla__pr__regime_2450,score_full_hla__pr__regime_2451,score_full_hla__pr__regime_2505,score_full_hla__pr__regime_2625,score_full_hla__pr__regime_2676,score_full_hla__pr__regime_2677,score_full_hla__pr__regime_2680,score_full_hla__pr__regime_2681,score_full_hla__pr__regime_725
nci_obs_001340,-7.154393196105957,-6.957894325256348,-6.870090961456299,-6.861020088195801,-6.861020088195801,-6.861020088195801,-7.002349853515625,-6.803864002227783,-6.727360725402832,-6.727360725402832,-6.727360725402832,-6.727360725402832,-6.727360725402832,-6.949767112731934,-6.727450847625732,-6.727360725402832,-6.727360725402832,-6.949767112731934,-6.949767112731934,-7.160743236541748
nci_obs_001341,-4.055179119110107,-3.723755359649658,-3.6652204990386963,-3.6586086750030518,-3.6586086750030518,-3.6586287021636963,-3.6047019958496094,-3.453171730041504,-3.41609263420105,-3.41609263420105,-3.41609263420105,-3.41609263420105,-3.41609263420105,-3.7091386318206787,-3.4164927005767822,-3.41609263420105,-3.41609263420105,-3.709228515625,-3.7091386318206787,-4.069643497467041
nci_obs_001342,-0.9799871444702148,-2.8373031616210938,-2.2003488540649414,-0.944937527179718,-0.9467124342918396,-0.9933816194534302,-2.601644992828369,-2.5969431400299072,-1.0557117462158203,-0.9423254728317261,-0.9424454569816589,-0.9492597579956055,-0.9424454569816589,-0.947448194026947,-1.039843201637268,-0.9523459076881409,-0.9428656697273254,-1.0460796356201172,-0.9524558782577515,-1.8086854219436646
nci_obs_001343,-8.778190612792969,-8.068277359008789,-8.06767749786377,-8.06767749786377,-8.06767749786377,-8.06767749786377,-7.457883834838867,-7.455090045928955,-7.455080032348633,-7.455080032348633,-7.455080032348633,-7.455080032348633,-7.455080032348633,-8.786419868469238,-7.455080032348633,-7.455080032348633,-7.455080032348633,-8.786419868469238,-8.786419868469238,-8.778229713439941
nci_obs_001344,-9.830348014831543,-9.018282890319824,-9.018202781677246,-9.018202781677246,-9.018202781677246,-9.018202781677246,-8.29275131225586,-8.292211532592773,-8.292211532592773,-8.292211532592773,-8.292211532592773,-8.292211532592773,-8.292211532592773,-10.596120834350586,-8.292211532592773,-8.292211532592773,-8.292211532592773,-10.596120834350586,-10.596120834350586,-9.830348014831543
nci_obs_001345,-3.371671676635742,-3.7061359882354736,-3.4566400051116943,-3.3696696758270264,-3.3697495460510254,-3.371771812438965,-3.7465295791625977,-3.486445903778076,-3.3696696758270264,-3.3696696758270264,-3.3696696758270264,-3.369809627532959,-3.3696696758270264,-3.386286973953247,-3.3842148780822754,-3.3697197437286377,-3.3696696758270264,-3.4105796813964844,-3.3865270614624023,-3.724992036819458
nci_obs_001346,-7.241971015930176,-6.884861946105957,-6.867563247680664,-6.867553234100342,-6.867553234100342,-6.867553234100342,-6.870767116546631,-6.784539699554443,-6.783769130706787,-6.783769130706787,-6.783769130706787,-6.783769130706787,-6.783769130706787,-6.803003311157227,-6.783779144287109,-6.783769130706787,-6.783769130706787,-6.803003311157227,-6.803003311157227,-7.242280960083008
nci_obs_001347,-8.04379940032959,-7.515978813171387,-7.496694087982178,-7.495132923126221,-7.495122909545898,-7.495132923126221,-7.177524566650391,-7.11611270904541,-7.111331462860107,-7.111331462860107,-7.11134147644043,-7.11134147644043,-7.111331462860107,-7.5934929847717285,-7.111451625823975,-7.111331462860107,-7.111331462860107,-7.593502998352051,-7.593482971191406,-8.048701286315918
nci_obs_001348,-10.486469268798828,-9.687695503234863,-9.687665939331055,-9.687665939331055,-9.687665939331055,-9.687665939331055,-8.970564842224121,-8.9703950881958,-8.9703950881958,-8.9703950881958,-8.9703950881958,-8.9703950881958,-8.9703950881958,-11.901020050048828,-8.9703950881958,-8.9703950881958,-8.9703950881958,-11.901020050048828,-11.901020050048828,-10.486469268798828
nci_obs_001349,-8.241402626037598,-9.622278213500977,-9.617355346679688,-8.164361000061035,-8.163122177124023,-8.249134063720703,-9.229443550109863,-9.216399192810059,-9.105113983154297,-8.156639099121094,-8.15855598449707,-8.190839767456055,-8.149406433105469,-8.174439430236816,-8.444022178649902,-8.158324241638184,-8.148825645446777,-8.301891326904297,-8.158324241638184,-10.070622444152832
nci_obs_001350,-8.024057388305664,-7.481477737426758,-7.471668720245361,-7.471599102020264,-7.471599102020264,-7.471599102020264,-7.169363498687744,-7.1219940185546875,-7.119721412658691,-7.119721412658691,-7.119721412658691,-7.119721412658691,-7.119721412658691,-7.561965465545654,-7.119731426239014,-7.119721412658691,-7.119721412658691,-7.561965465545654,-7.561965465545654,-8.024456977844238
nci_obs_001351,-2.4720962047576904,-2.0731961727142334,-2.0535640716552734,-2.0532939434051514,-2.053013801574707,-2.055546998977661,-1.7607673406600952,-1.7119616270065308,-1.7097792625427246,-1.7097792625427246,-1.7098592519760132,-1.7105395793914795,-1.7097792625427246,-2.313532590866089,-1.7125030755996704,-1.7097792625427246,-1.7097792625427246,-2.3161375522613525,-2.3129425048828125,-2.478546142578125
nci_obs_001352,-11.79550552368164,-10.944052696228027,-10.944052696228027,-10.944052696228027,-10.944052696228027,-10.944052696228027,-10.106595039367676,-10.106584548950195,-10.106584548950195,-10.106584548950195,-10.106584548950195,-10.106584548950195,-10.106584548950195,-14.056251525878906,-10.106584548950195,-10.106584548950195,-10.106584548950195,-14.056251525878906,-14.056251525878906,-11.79550552368164
nci_obs_001353,-9.188394546508789,-8.441740036010742,-8.441140174865723,-8.441140174865723,-8.441140174865723,-8.441140174865723,-7.763137340545654,-7.761065483093262,-7.761045455932617,-7.761045455932617,-7.761045455932617,-7.761045455932617,-7.761045455932617,-9.21354866027832,-7.761045455932617,-7.761045455932617,-7.761045455932617,-9.21354866027832,-9.21354866027832,-9.188584327697754
nci_obs_001354,-7.131477355957031,-7.353784084320068,-7.18176794052124,-6.998532295227051,-6.997611999511719,-7.000627040863037,-7.341691493988037,-7.144916534423828,-6.9511213302612305,-6.95095157623291,-6.951261520385742,-6.952552795410156,-6.950971603393555,-6.994185924530029,-6.965770721435547,-6.951071262359619,-6.95095157623291,-6.997386455535889,-6.9926347732543945,-7.398312091827393
nci_obs_001355,-10.838423728942871,-9.960123062133789,-9.960113525390625,-9.960113525390625,-9.960113525390625,-9.960113525390625,-9.144240379333496,-9.144200325012207,-9.144200325012207,-9.144200325012207,-9.144200325012207,-9.144200325012207,-9.144200325012207,-12.323054313659668,-9.144200325012207,-9.144200325012207,-9.144200325012207,-12.323054313659668,-12.323054313659668,-10.838423728942871
nci_obs_001356,-10.050140380859375,-9.115355491638184,-9.115345001220703,-9.115345001220703,-9.115345001220703,-9.115345001220703,-8.278672218322754,-8.278592109680176,-8.278592109680176,-8.278592109680176,-8.278592109680176,-8.278592109680176,-8.278592109680176,-10.486456871032715,-8.278592109680176,-8.278592109680176,-8.278592109680176,-10.486456871032715,-10.486456871032715,-10.050140380859375
nci_obs_001357,-7.213817119598389,-7.671187400817871,-7.366681098937988,-7.213557243347168,-7.213557243347168,-7.213596820831299,-8.111727714538574,-7.418764591217041,-7.213547229766846,-7.213547229766846,-7.213547229766846,-7.21356725692749,-7.213547229766846,-7.213596820831299,-7.214888095855713,-7.213547229766846,-7.213547229766846,-7.213767051696777,-7.213547229766846,-7.524765968322754
nci_obs_001358,-6.503381729125977,-6.851276397705078,-6.627322673797607,-6.500065803527832,-6.500105857849121,-6.503903388977051,-6.876316547393799,-6.628233909606934,-6.500026226043701,-6.500026226043701,-6.500036239624023,-6.500676155090332,-6.500026226043701,-6.513950347900391,-6.520634174346924,-6.50005578994751,-6.500026226043701,-6.52189302444458,-6.513830661773682,-6.790046215057373
nci_obs_001359,-6.604024410247803,-5.922873497009277,-5.921412467956543,-5.921412467956543,-5.921412467956543,-5.921412467956543,-5.360074043273926,-5.352323055267334,-5.352213382720947,-5.352213382720947,-5.352213382720947,-5.352213382720947,-5.352213382720947,-6.66148567199707,-5.352213382720947,-5.352213382720947,-5.352213382720947,-6.66148567199707,-6.66148567199707,-6.604084491729736
nci_obs_001360,-0.9333842992782593,-1.2416678667068481,-1.0318676233291626,-0.8982536792755127,-0.8999450206756592,-0.9174836874008179,-1.5364733934402466,-1.1068137884140015,-0.8986139893531799,-0.8974934816360474,-0.8978635668754578,-0.9010493755340576,-0.8975334763526917,-0.897833526134491,-0.9172635674476624,-0.8982337117195129,-0.8975135087966919,-0.9340378046035767,-0.898954451084137,-1.258438229560852
nci_obs_001361,-6.8945441246032715,-7.9541120529174805,-7.943835258483887,-6.793139934539795,-6.8269219398498535,-7.0205888748168945,-7.605709552764893,-7.581380844116211,-7.579489231109619,-6.853913307189941,-6.7930097579956055,-6.8102898597717285,-6.79332971572876,-6.793300151824951,-7.48065185546875,-6.880725383758545,-6.7985358238220215,-7.4405293464660645,-6.880725383758545,-8.353665351867676
nci_obs_001362,-7.50017786026001,-7.184958457946777,-7.142246723175049,-7.140995979309082,-7.140995979309082,-7.141016006469727,-7.1465864181518555,-7.011469841003418,-6.992827415466309,-6.992827415466309,-6.992827415466309,-6.992827415466309,-6.992827415466309,-7.103002548217773,-6.992977142333984,-6.992827415466309,-6.992827415466309,-7.103082656860352,-7.103002548217773,-7.504456996917725
nci_obs_001363,-11.30799674987793,-10.464334487915039,-10.464324951171875,-10.464324951171875,-10.464324951171875,-10.464324951171875,-9.675603866577148,-9.675564765930176,-9.675564765930176,-9.675564765930176,-9.675564765930176,-9.675564765930176,-9.675564765930176,-13.126516342163086,-9.675564765930176,-9.675564765930176,-9.675564765930176,-13.126516342163086,-13.126516342163086,-11.30799674987793
nci_obs_001364,-7.947759628295898,-7.18947172164917,-7.188751220703125,-7.188761234283447,-7.188751220703125,-7.188761234283447,-6.581038951873779,-6.577101230621338,-6.577081203460693,-6.577081203460693,-6.577091217041016,-6.577091217041016,-6.577081203460693,-7.500171661376953,-6.577101230621338,-6.577081203460693,-6.577081203460693,-7.500171661376953,-7.500161647796631,-7.94780969619751
nci_obs_001365,-8.687932014465332,-7.923826217651367,-7.923516273498535,-7.923516273498535,-7.923516273498535,-7.923516273498535,-7.272331237792969,-7.269787788391113,-7.269777774810791,-7.269777774810791,-7.269777774810791,-7.269777774810791,-7.269777774810791,-8.836503982543945,-7.269777774810791,-7.269777774810791,-7.269777774810791,-8.836503982543945,-8.836503982543945,-8.687932014465332
nci_obs_001366,-7.0446343421936035,-6.219542503356934,-6.219292640686035,-6.219292640686035,-6.219292640686035,-6.219292640686035,-5.554510116577148,-5.552367687225342,-5.552367687225342,-5.552367687225342,-5.552367687225342,-5.552367687225342,-5.552367687225342,-7.285148620605469,-5.552367687225342,-5.552367687225342,-5.552367687225342,-7.285148620605469,-7.285148620605469,-7.0446343421936035
nci_obs_001367,-6.726348876953125,-6.488475799560547,-6.422479152679443,-6.41940450668335,-6.41940450668335,-6.41940450668335,-6.427321434020996,-6.279726505279541,-6.250565052032471,-6.250565052032471,-6.250565052032471,-6.250565052032471,-6.250565052032471,-6.434579372406006,-6.250975131988525,-6.250565052032471,-6.250565052032471,-6.434589385986328,-6.434579372406006,-6.746796607971191
nci_obs_001368,-11.342133522033691,-10.582850456237793,-10.582840919494629,-10.582840919494629,-10.582840919494629,-10.582840919494629,-9.853939056396484,-9.853899002075195,-9.853899002075195,-9.853899002075195,-9.853899002075195,-9.853899002075195,-9.853899002075195,-13.934810638427734,-9.853899002075195,-9.853899002075195,-9.853899002075195,-13.934810638427734,-13.934810638427734,-11.342133522033691
nci_obs_001369,-14.03696346282959,-13.212890625,-13.212890625,-13.212890625,-13.212890625,-13.212890625,-12.42212963104248,-12.42212963104248,-12.42212963104248,-12.42212963104248,-12.42212963104248,-12.42212963104248,-12.42212963104248,-19.001964569091797,-12.42212963104248,-12.42212963104248,-12.42212963104248,-19.001964569091797,-19.001964569091797,-14.03696346282959
nci_obs_001370,-6.7645344734191895,-6.643723011016846,-6.5386576652526855,-6.530968189239502,-6.530968189239502,-6.530978202819824,-6.6596503257751465,-6.518300533294678,-6.481216907501221,-6.481216907501221,-6.481216907501221,-6.481226921081543,-6.481216907501221,-6.49360466003418,-6.481546878814697,-6.481216907501221,-6.481216907501221,-6.4936347007751465,-6.49360466003418,-6.781040191650391
nci_obs_001371,-7.431305885314941,-6.939338207244873,-6.9248199462890625,-6.924590110778809,-6.924590110778809,-6.924590110778809,-6.718942642211914,-6.652287006378174,-6.648831367492676,-6.648831367492676,-6.648831367492676,-6.648831367492676,-6.648831367492676,-6.907116413116455,-6.64885139465332,-6.648831367492676,-6.648831367492676,-6.907116413116455,-6.907116413116455,-7.432076454162598
nci_obs_001372,-6.404560089111328,-6.37045431137085,-6.215207099914551,-6.196932315826416,-6.196462154388428,-6.197652816772461,-6.391822814941406,-6.212090015411377,-6.148348331451416,-6.148348331451416,-6.148508548736572,-6.148928642272949,-6.148348331451416,-6.167230606079102,-6.1518144607543945,-6.148388385772705,-6.148348331451416,-6.168882846832275,-6.166720390319824,-6.447847843170166
nci_obs_001373,-7.553915977478027,-7.025571346282959,-7.013344764709473,-7.013175010681152,-7.013175010681152,-7.013175010681152,-6.647246360778809,-6.609018802642822,-6.606726169586182,-6.606726169586182,-6.606726169586182,-6.606726169586182,-6.606726169586182,-7.720344543457031,-6.606746196746826,-6.606726169586182,-6.606726169586182,-7.720344543457031,-7.720344543457031,-7.555356979370117
nci_obs_001374,-0.9087872505187988,-2.290811061859131,-1.3772236108779907,-0.8857125639915466,-0.8883371949195862,-0.9217401146888733,-2.912264823913574,-1.7501611709594727,-0.8853224515914917,-0.8852524757385254,-0.8856925368309021,-0.8920756578445435,-0.8853724598884583,-0.8866334557533264,-1.0101696252822876,-0.8948988318443298,-0.8854324817657471,-1.0312975645065308,-0.8975122570991516,-1.848084568977356
nci_obs_001375,-8.223660469055176,-7.645414352416992,-7.643392086029053,-7.643392086029053,-7.643392086029053,-7.643402099609375,-7.208186149597168,-7.198003768920898,-7.197933673858643,-7.197933673858643,-7.197933673858643,-7.197933673858643,-7.197933673858643,-8.805427551269531,-7.197943687438965,-7.197933673858643,-7.197933673858643,-8.80545711517334,-8.805427551269531,-8.223730087280273
nci_obs_001376,-9.29538631439209,-8.47111988067627,-8.471029281616211,-8.471029281616211,-8.471029281616211,-8.471029281616211,-7.755309581756592,-7.754689693450928,-7.754689693450928,-7.754689693450928,-7.754689693450928,-7.754689693450928,-7.754689693450928,-9.705146789550781,-7.754689693450928,-7.754689693450928,-7.754689693450928,-9.705146789550781,-9.705146789550781,-9.29538631439209
nci_obs_001377,-9.119732856750488,-8.357320785522461,-8.357040405273438,-8.357040405273438,-8.357040405273438,-8.357040405273438,-7.650067329406738,-7.6490068435668945,-7.648996829986572,-7.648996829986572,-7.648996829986572,-7.648996829986572,-7.648996829986572,-9.58199405670166,-7.648996829986572,-7.648996829986572,-7.648996829986572,-9.58199405670166,-9.58199405670166,-9.119772911071777
nci_obs_001378,-8.218968391418457,-7.545403003692627,-7.544622421264648,-7.544622421264648,-7.544622421264648,-7.544622421264648,-6.937626838684082,-6.934933185577393,-6.93492317199707,-6.93492317199707,-6.93492317199707,-6.93492317199707,-6.93492317199707,-8.37081241607666,-6.934933185577393,-6.93492317199707,-6.93492317199707,-8.37081241607666,-8.37081241607666,-8.219327926635742
nci_obs_001379,-14.026629447937012,-13.03748893737793,-13.03748893737793,-13.03748893737793,-13.03748893737793,-13.03748893737793,-12.054585456848145,-12.054585456848145,-12.054585456848145,-12.054585456848145,-12.054585456848145,-12.054585456848145,-12.054585456848145,-18.445241928100586,-12.054585456848145,-12.054585456848145,-12.054585456848145,-18.445241928100586,-18.445241928100586,-14.026629447937012
nci_obs_001380,-13.89465618133545,-13.153247833251953,-13.153247833251953,-13.153247833251953,-13.153247833251953,-13.153247833251953,-12.477560043334961,-12.477560043334961,-12.477560043334961,-12.477560043334961,-12.477560043334961,-12.477560043334961,-12.477560043334961,-19.27036476135254,-12.477560043334961,-12.477560043334961,-12.477560043334961,-19.27036476135254,-19.27036476135254,-13.89465618133545
nci_obs_001381,-6.599611759185791,-6.838813304901123,-6.676053047180176,-6.591151714324951,-6.591061592102051,-6.592873573303223,-7.032594203948975,-6.71075963973999,-6.590981483459473,-6.590611457824707,-6.590681552886963,-6.591161727905273,-6.590621471405029,-6.591071605682373,-6.59704065322876,-6.590671539306641,-6.590611457824707,-6.5936055183410645,-6.590721607208252,-6.818611145019531
nci_obs_001382,-10.1824312210083,-9.263758659362793,-9.263758659362793,-9.263758659362793,-9.263758659362793,-9.263758659362793,-8.42309856414795,-8.42304801940918,-8.42304801940918,-8.42304801940918,-8.42304801940918,-8.42304801940918,-8.42304801940918,-11.021464347839355,-8.42304801940918,-8.42304801940918,-8.42304801940918,-11.021464347839355,-11.021464347839355,-10.1824312210083
nci_obs_001383,-7.608161926269531,-7.228982448577881,-7.185336589813232,-7.183525085449219,-7.183525085449219,-7.184415340423584,-6.946308135986328,-6.854666233062744,-6.845625400543213,-6.845625400543213,-6.845625400543213,-6.8456854820251465,-6.845625400543213,-7.571182727813721,-6.847988128662109,-6.845625400543213,-6.845625400543213,-7.574779033660889,-7.571182727813721,-7.62894344329834
nci_obs_001384,-10.521190643310547,-9.57924747467041,-9.57923698425293,-9.57923698425293,-9.57923698425293,-9.57923698425293,-8.670992851257324,-8.670952796936035,-8.670952796936035,-8.670952796936035,-8.670952796936035,-8.670952796936035,-8.670952796936035,-11.618988990783691,-8.670952796936035,-8.670952796936035,-8.670952796936035,-11.618988990783691,-11.618988990783691,-10.521190643310547
nci_obs_001385,-5.879848480224609,-5.920589923858643,-5.742171287536621,-5.710402011871338,-5.710402011871338,-5.71041202545166,-5.897155284881592,-5.720458507537842,-5.6588826179504395,-5.6588826179504395,-5.6588826179504395,-5.658892631530762,-5.6588826179504395,-5.687970161437988,-5.660163402557373,-5.6588826179504395,-5.6588826179504395,-5.687999725341797,-5.687970161437988,-5.96380090713501
nci_obs_001386,-6.171492099761963,-6.348338603973389,-6.186105728149414,-6.1149067878723145,-6.114536762237549,-6.115637302398682,-6.375555992126465,-6.243252754211426,-6.110798358917236,-6.110348224639893,-6.110598087310791,-6.11094856262207,-6.110358238220215,-6.111138343811035,-6.113833427429199,-6.110388278961182,-6.110348224639893,-6.112730503082275,-6.110628128051758,-6.266007423400879
nci_obs_001387,-9.807117462158203,-9.070817947387695,-9.070728302001953,-9.070728302001953,-9.070728302001953,-9.070728302001953,-8.379057884216309,-8.37862777709961,-8.37862777709961,-8.37862777709961,-8.37862777709961,-8.37862777709961,-8.37862777709961,-10.998074531555176,-8.37862777709961,-8.37862777709961,-8.37862777709961,-10.998074531555176,-10.998074531555176,-9.807127952575684
nci_obs_001388,-4.713752746582031,-4.574687957763672,-4.457452297210693,-4.448421478271484,-4.448421478271484,-4.448421478271484,-4.635197162628174,-4.454742431640625,-4.3663105964660645,-4.3663105964660645,-4.3663105964660645,-4.3663105964660645,-4.3663105964660645,-4.457374095916748,-4.366480827331543,-4.3663105964660645,-4.3663105964660645,-4.45738410949707,-4.457374095916748,-4.72344970703125
nci_obs_001389,-3.9410452842712402,-4.150136470794678,-3.946424722671509,-3.911823034286499,-3.911823034286499,-3.911823034286499,-4.248984336853027,-4.083964824676514,-3.911823034286499,-3.911823034286499,-3.911823034286499,-3.911823034286499,-3.911823034286499,-3.911823034286499,-3.9119529724121094,-3.911823034286499,-3.911823034286499,-3.9118330478668213,-3.911823034286499,-3.9588329792022705
nci_obs_001390,-5.866236686706543,-6.084605693817139,-5.90254545211792,-5.849673271179199,-5.8498430252075195,-5.864291191101074,-6.294615745544434,-5.91070556640625,-5.849583148956299,-5.849583148956299,-5.849603176116943,-5.850343227386475,-5.849583148956299,-5.849703311920166,-5.860301971435547,-5.850063323974609,-5.849583148956299,-5.877127170562744,-5.850513458251953,-6.0583624839782715
nci_obs_001391,-3.968177318572998,-3.890704393386841,-3.789285898208618,-3.7897346019744873,-3.770350694656372,-3.792778730392456,-3.809513807296753,-3.6378331184387207,-3.609598398208618,-3.609598398208618,-3.6218531131744385,-3.628465175628662,-3.6096982955932617,-4.00929594039917,-3.637411594390869,-3.61016845703125,-3.609598398208618,-4.01615571975708,-3.989694118499756,-4.0307936668396
nci_obs_001392,-1.9281762838363647,-2.2582316398620605,-2.0436513423919678,-1.923358678817749,-1.9234087467193604,-1.9248600006103516,-2.5317046642303467,-2.1012275218963623,-1.9232786893844604,-1.923258662223816,-1.9233187437057495,-1.9236387014389038,-1.923258662223816,-1.9233787059783936,-1.9331878423690796,-1.9232887029647827,-1.923258662223816,-1.9272329807281494,-1.923338770866394,-2.2959811687469482
nci_obs_001393,-7.464432716369629,-6.6465678215026855,-6.646357536315918,-6.646357536315918,-6.646357536315918,-6.646357536315918,-5.890896797180176,-5.890016555786133,-5.890016555786133,-5.890016555786133,-5.890016555786133,-5.890016555786133,-5.890016555786133,-7.603829860687256,-5.890016555786133,-5.890016555786133,-5.890016555786133,-7.603829860687256,-7.603829860687256,-7.464462757110596
nci_obs_001394,-11.45586109161377,-10.48343563079834,-10.48343563079834,-10.48343563079834,-10.48343563079834,-10.48343563079834,-9.56855583190918,-9.56855583190918,-9.56855583190918,-9.56855583190918,-9.56855583190918,-9.56855583190918,-9.56855583190918,-13.596277236938477,-9.56855583190918,-9.56855583190918,-9.56855583190918,-13.596277236938477,-13.596277236938477,-11.45586109161377
nci_obs_001395,-8.980009078979492,-8.090887069702148,-8.090887069702148,-8.090887069702148,-8.090887069702148,-8.090887069702148,-7.322583198547363,-7.3225531578063965,-7.3225531578063965,-7.3225531578063965,-7.3225531578063965,-7.3225531578063965,-7.3225531578063965,-10.377198219299316,-7.3225531578063965,-7.3225531578063965,-7.3225531578063965,-10.377198219299316,-10.377198219299316,-8.980009078979492
nci_obs_001396,-1.1858195066452026,-1.1252305507659912,-1.1241999864578247,-1.1242899894714355,-1.1241999864578247,-1.1242899894714355,-1.008390188217163,-1.0044324398040771,-1.0044324398040771,-1.0044324398040771,-1.004522442817688,-1.004522442817688,-1.0044324398040771,-2.5914113521575928,-1.004522442817688,-1.0044324398040771,-1.0044324398040771,-2.5914113521575928,-2.5913214683532715,-1.1858195066452026
nci_obs_001397,-4.9453277587890625,-4.597878932952881,-4.597448825836182,-4.597548961639404,-4.597448825836182,-4.597548961639404,-4.157891750335693,-4.156681060791016,-4.156681060791016,-4.156681060791016,-4.156781196594238,-4.156781196594238,-4.156681060791016,-6.822407245635986,-4.156781196594238,-4.156681060791016,-4.156681060791016,-6.822407245635986,-6.822307586669922,-4.9453277587890625
nci_obs_001398,-6.34288215637207,-8.000741004943848,-6.993090629577637,-6.336606502532959,-6.337306499481201,-6.33984899520874,-8.10368537902832,-8.099335670471191,-6.36765193939209,-6.33664608001709,-6.336606502532959,-6.336846351623535,-6.336606502532959,-6.336606502532959,-6.358370304107666,-6.336676120758057,-6.336606502532959,-6.341647148132324,-6.336756229400635,-6.864634037017822
nci_obs_001399,-5.761715412139893,-5.806929111480713,-5.647161483764648,-5.5845746994018555,-5.584554672241211,-5.588512897491455,-5.787642002105713,-5.626006126403809,-5.535643100738525,-5.535633087158203,-5.535703182220459,-5.536263465881348,-5.535643100738525,-5.5571417808532715,-5.544744491577148,-5.536043167114258,-5.535643100738525,-5.566447734832764,-5.557271957397461,-5.858846664428711
nci_obs_001400,-8.467881202697754,-7.856922626495361,-7.855992317199707,-7.855992317199707,-7.855992317199707,-7.855992317199707,-7.364232063293457,-7.35866641998291,-7.358636379241943,-7.358636379241943,-7.358636379241943,-7.358636379241943,-7.358636379241943,-8.92219066619873,-7.358636379241943,-7.358636379241943,-7.358636379241943,-8.92219066619873,-8.92219066619873,-8.467890739440918
nci_obs_001401,-8.4037504196167,-7.872608661651611,-7.870316028594971,-7.870296001434326,-7.870296001434326,-7.870296001434326,-7.44255256652832,-7.433538913726807,-7.433168888092041,-7.433168888092041,-7.433168888092041,-7.433168888092041,-7.433168888092041,-8.994803428649902,-7.433168888092041,-7.433168888092041,-7.433168888092041,-8.994803428649902,-8.994803428649902,-8.403809547424316
nci_obs_001402,-9.88194751739502,-9.266386032104492,-9.266215324401855,-9.266215324401855,-9.266215324401855,-9.266215324401855,-8.605555534362793,-8.605085372924805,-8.605085372924805,-8.605085372924805,-8.605085372924805,-8.605085372924805,-8.605085372924805,-11.40427017211914,-8.605095863342285,-8.605085372924805,-8.605085372924805,-11.404279708862305,-11.40427017211914,-9.881997108459473
nci_obs_001403,-7.660984516143799,-7.233853340148926,-7.222771644592285,-7.222711563110352,-7.222711563110352,-7.222711563110352,-6.918977737426758,-6.8807525634765625,-6.879311561584473,-6.879311561584473,-6.879311561584473,-6.879311561584473,-6.879311561584473,-7.910923004150391,-6.879321575164795,-6.879311561584473,-6.879311561584473,-7.910923004150391,-7.910923004150391,-7.661494731903076
nci_obs_001404,-10.088263511657715,-9.144021987915039,-9.144021987915039,-9.144021987915039,-9.144021987915039,-9.144021987915039,-8.26506519317627,-8.26502513885498,-8.26502513885498,-8.26502513885498,-8.26502513885498,-8.26502513885498,-8.26502513885498,-10.797542572021484,-8.26502513885498,-8.26502513885498,-8.26502513885498,-10.797542572021484,-10.797542572021484,-10.088263511657715
nci_obs_001405,-7.863851070404053,-7.11257266998291,-7.1120924949646,-7.1120924949646,-7.1120924949646,-7.1120924949646,-6.592540264129639,-6.5877885818481445,-6.5877885818481445,-6.5877885818481445,-6.5877885818481445,-6.5877885818481445,-6.5877885818481445,-7.236254692077637,-6.5877885818481445,-6.5877885818481445,-6.5877885818481445,-7.236254692077637,-7.236254692077637,-7.863851070404053
nci_obs_001406,-5.8107991218566895,-5.766487121582031,-5.628246307373047,-5.603707790374756,-5.603707790374756,-5.603947639465332,-5.758839130401611,-5.599380016326904,-5.545519828796387,-5.545519828796387,-5.545529842376709,-5.545569896697998,-5.545519828796387,-5.5721306800842285,-5.547872543334961,-5.545529842376709,-5.545519828796387,-5.573341369628906,-5.572140693664551,-5.867912292480469
nci_obs_001407,-0.880171000957489,-1.3003798723220825,-1.1019926071166992,-0.8393234014511108,-0.83720862865448,-0.845926821231842,-1.3209221363067627,-1.073412299156189,-0.8341556191444397,-0.8338355422019958,-0.8372313380241394,-0.8401051759719849,-0.8339155316352844,-0.8575993776321411,-0.87718266248703,-0.8346558809280396,-0.8338455557823181,-0.8765389323234558,-0.8551443219184875,-1.3570327758789063
nci_obs_001408,-12.96473503112793,-12.010272026062012,-12.010272026062012,-12.010272026062012,-12.010272026062012,-12.010272026062012,-11.065101623535156,-11.065101623535156,-11.065101623535156,-11.065101623535156,-11.065101623535156,-11.065101623535156,-11.065101623535156,-16.372135162353516,-11.065101623535156,-11.065101623535156,-11.065101623535156,-16.372135162353516,-16.372135162353516,-12.96473503112793
nci_obs_001409,-9.953170776367188,-9.186385154724121,-9.186345100402832,-9.186345100402832,-9.186345100402832,-9.186345100402832,-8.462008476257324,-8.46181869506836,-8.46181869506836,-8.46181869506836,-8.46181869506836,-8.46181869506836,-8.46181869506836,-11.491083145141602,-8.46181869506836,-8.46181869506836,-8.46181869506836,-11.491083145141602,-11.491083145141602,-9.953170776367188
nci_obs_001410,-10.322097778320313,-9.35061264038086,-9.35061264038086,-9.35061264038086,-9.35061264038086,-9.35061264038086,-8.455036163330078,-8.455005645751953,-8.455005645751953,-8.455005645751953,-8.455005645751953,-8.455005645751953,-8.455005645751953,-11.024144172668457,-8.455005645751953,-8.455005645751953,-8.455005645751953,-11.024144172668457,-11.024144172668457,-10.322097778320313
