endpoint_id,score_mono_q_full_pn__roc__regime_1750,score_mono_q_full_pn__roc__regime_1925,score_mono_q_full_pn__roc__regime_1976,score_mono_q_full_pn__roc__regime_2104,score_mono_q_full_pn__roc__regime_2128,score_mono_q_full_pn__roc__regime_2275,score_mono_q_full_pn__roc__regime_2277,score_mono_q_full_pn__roc__regime_2278,score_mono_q_full_pn__roc__regime_2279,score_mono_q_full_pn__roc__regime_2326,score_mono_q_full_pn__roc__regime_2450,score_mono_q_full_pn__roc__regime_2452,score_mono_q_full_pn__roc__regime_2453,score_mono_q_full_pn__roc__regime_2454,score_mono_q_full_pn__roc__regime_2476,score_mono_q_full_pn__roc__regime_2625,score_mono_q_full_pn__roc__regime_2629,score_mono_q_full_pn__roc__regime_2653,score_mono_q_full_pn__roc__regime_2676,score_mono_q_full_pn__roc__regime_2677
nci_obs_000826,-7.842059135437012,-7.842059135437012,-7.842059135437012,-7.011711120605469,-7.011711120605469,-7.011711120605469,-7.011711120605469,-7.011711120605469,-7.011711120605469,-7.011711120605469,-7.011711120605469,-7.011711120605469,-7.011711120605469,-7.011711120605469,-7.011711120605469,-7.011711120605469,-7.011711120605469,-7.011711120605469,-7.011711120605469,-7.011711120605469
nci_obs_000827,-5.02862548828125,-5.159448623657227,-5.015933990478516,-4.993847370147705,-4.995538711547852,-5.001224517822266,-4.993847370147705,-4.993837356567383,-4.993837356567383,-4.993937015533447,-5.041096210479736,-4.993937015533447,-4.993837356567383,-4.993837356567383,-4.995909214019775,-5.247501373291016,-4.993837356567383,-4.993837356567383,-5.0271453857421875,-4.995698928833008
nci_obs_000828,-8.604230880737305,-8.604230880737305,-8.604230880737305,-7.787317752838135,-7.787317752838135,-7.787317752838135,-7.787317752838135,-7.787317752838135,-7.787317752838135,-7.787317752838135,-7.787317752838135,-7.787317752838135,-7.787317752838135,-7.787317752838135,-7.787317752838135,-7.787317752838135,-7.787317752838135,-7.787317752838135,-7.787317752838135,-7.787317752838135
nci_obs_000829,-4.78574800491333,-4.785798072814941,-4.78574800491333,-4.758356094360352,-4.758356094360352,-4.758356094360352,-4.758356094360352,-4.758356094360352,-4.758356094360352,-4.758356094360352,-4.758356094360352,-4.758356094360352,-4.758356094360352,-4.758356094360352,-4.758356094360352,-4.758546352386475,-4.758356094360352,-4.758356094360352,-4.758356094360352,-4.758356094360352
nci_obs_000830,-5.4432597160339355,-5.4432597160339355,-5.4432597160339355,-5.113123416900635,-5.113123416900635,-5.113123416900635,-5.113123416900635,-5.113123416900635,-5.113123416900635,-5.113123416900635,-5.113123416900635,-5.113123416900635,-5.113123416900635,-5.113123416900635,-5.113123416900635,-5.113123416900635,-5.113123416900635,-5.113123416900635,-5.113123416900635,-5.113123416900635
nci_obs_000831,-0.9446433186531067,-1.1573989391326904,-0.9517726302146912,-1.2623790502548218,-1.2623790502548218,-0.9387341141700745,-0.9384341239929199,-0.9384341239929199,-0.9384341239929199,-0.9384341239929199,-0.9541671872138977,-0.9384641051292419,-0.9384341239929199,-0.9384341239929199,-0.9385040998458862,-1.2627590894699097,-0.9384341239929199,-0.9384341239929199,-1.0303301811218262,-0.9574741721153259
nci_obs_000832,-1.6102333068847656,-1.6245102882385254,-1.6081812381744385,-1.6070507764816284,-1.6086219549179077,-1.607400894165039,-1.6070407629013062,-1.6070407629013062,-1.6070407629013062,-1.6070407629013062,-1.6095123291015625,-1.6070407629013062,-1.6070407629013062,-1.6070407629013062,-1.607070803642273,-1.6187331676483154,-1.6070407629013062,-1.6070407629013062,-1.608922004699707,-1.607110857963562
nci_obs_000833,-7.7048234939575195,-7.7048234939575195,-7.7048234939575195,-6.912741184234619,-6.912741184234619,-6.912741184234619,-6.912741184234619,-6.912741184234619,-6.912741184234619,-6.912741184234619,-6.912741184234619,-6.912741184234619,-6.912741184234619,-6.912741184234619,-6.912741184234619,-6.912741184234619,-6.912741184234619,-6.912741184234619,-6.912741184234619,-6.912741184234619
nci_obs_000834,-3.5516951084136963,-3.555582284927368,-3.551645040512085,-3.5516250133514404,-3.551764965057373,-3.5516250133514404,-3.5516250133514404,-3.5516250133514404,-3.5516250133514404,-3.5516250133514404,-3.551754951477051,-3.5516250133514404,-3.5516250133514404,-3.5516250133514404,-3.5516250133514404,-3.5554921627044678,-3.5516250133514404,-3.5516250133514404,-3.551764965057373,-3.5516250133514404
nci_obs_000835,-1.109066367149353,-1.1105585098266602,-0.9972524642944336,-0.18529397249221802,-0.7770475149154663,-0.6187001466751099,-0.08814185112714767,-0.08801184594631195,-0.08801184594631195,-0.08892224729061127,-0.7779879570007324,-0.10264844447374344,-0.08801184594631195,-0.08801184594631195,-0.19818390905857086,-0.7799416780471802,-0.08801184594631195,-0.08801184594631195,-0.7771075367927551,-0.49753016233444214
nci_obs_000836,-6.83766508102417,-6.83766508102417,-6.83766508102417,-6.186097145080566,-6.186097145080566,-6.186097145080566,-6.186097145080566,-6.186097145080566,-6.186097145080566,-6.186097145080566,-6.186097145080566,-6.186097145080566,-6.186097145080566,-6.186097145080566,-6.186097145080566,-6.186097145080566,-6.186097145080566,-6.186097145080566,-6.186097145080566,-6.186097145080566
nci_obs_000837,-6.037430763244629,-6.037430763244629,-6.037430763244629,-5.5563645362854,-5.5563645362854,-5.5563645362854,-5.5563645362854,-5.5563645362854,-5.5563645362854,-5.5563645362854,-5.5563645362854,-5.5563645362854,-5.5563645362854,-5.5563645362854,-5.5563645362854,-5.5563645362854,-5.5563645362854,-5.5563645362854,-5.5563645362854,-5.5563645362854
nci_obs_000838,-4.400713920593262,-4.400753974914551,-4.400713920593262,-4.391955375671387,-4.391955375671387,-4.391955375671387,-4.391955375671387,-4.391955375671387,-4.391955375671387,-4.391955375671387,-4.391955375671387,-4.391955375671387,-4.391955375671387,-4.391955375671387,-4.391955375671387,-4.392115116119385,-4.391955375671387,-4.391955375671387,-4.391955375671387,-4.391955375671387
nci_obs_000839,-7.003416061401367,-7.003416061401367,-7.003416061401367,-6.3835954666137695,-6.3835954666137695,-6.3835954666137695,-6.3835954666137695,-6.3835954666137695,-6.3835954666137695,-6.3835954666137695,-6.3835954666137695,-6.3835954666137695,-6.3835954666137695,-6.3835954666137695,-6.3835954666137695,-6.3835954666137695,-6.3835954666137695,-6.3835954666137695,-6.3835954666137695,-6.3835954666137695
nci_obs_000840,-4.539358139038086,-4.539818286895752,-4.539358139038086,-4.534938335418701,-4.535458087921143,-4.534938335418701,-4.534938335418701,-4.534938335418701,-4.534938335418701,-4.534938335418701,-4.534948348999023,-4.534938335418701,-4.534938335418701,-4.534938335418701,-4.534938335418701,-4.536609172821045,-4.534938335418701,-4.534938335418701,-4.534938335418701,-4.534938335418701
nci_obs_000841,-4.359397888183594,-4.360208511352539,-4.359397888183594,-4.359248161315918,-4.360138416290283,-4.359248161315918,-4.359248161315918,-4.359248161315918,-4.359248161315918,-4.359248161315918,-4.35925817489624,-4.359248161315918,-4.359248161315918,-4.359248161315918,-4.359248161315918,-4.360769271850586,-4.359248161315918,-4.359248161315918,-4.359248161315918,-4.359248161315918
nci_obs_000842,-0.6862179636955261,-0.6865279674530029,-0.6861979365348816,-0.6665052771568298,-0.6665052771568298,-0.6665052771568298,-0.6665052771568298,-0.6665052771568298,-0.6665052771568298,-0.6665052771568298,-0.6665452718734741,-0.6665052771568298,-0.6665052771568298,-0.6665052771568298,-0.6665052771568298,-0.6673756837844849,-0.6665052771568298,-0.6665052771568298,-0.6665052771568298,-0.6665052771568298
nci_obs_000843,-7.381071090698242,-7.381071090698242,-7.381071090698242,-6.655480861663818,-6.655480861663818,-6.655480861663818,-6.655480861663818,-6.655480861663818,-6.655480861663818,-6.655480861663818,-6.655480861663818,-6.655480861663818,-6.655480861663818,-6.655480861663818,-6.655480861663818,-6.655480861663818,-6.655480861663818,-6.655480861663818,-6.655480861663818,-6.655480861663818
nci_obs_000844,-4.534963130950928,-4.535713195800781,-4.534923076629639,-4.40778923034668,-4.40778923034668,-4.407799243927002,-4.40778923034668,-4.40778923034668,-4.40778923034668,-4.40778923034668,-4.407878875732422,-4.40778923034668,-4.40778923034668,-4.40778923034668,-4.40778923034668,-4.409710884094238,-4.40778923034668,-4.40778923034668,-4.40778923034668,-4.40778923034668
nci_obs_000845,-8.560684204101563,-8.560684204101563,-8.560684204101563,-7.655396461486816,-7.655396461486816,-7.655396461486816,-7.655396461486816,-7.655396461486816,-7.655396461486816,-7.655396461486816,-7.655396461486816,-7.655396461486816,-7.655396461486816,-7.655396461486816,-7.655396461486816,-7.655396461486816,-7.655396461486816,-7.655396461486816,-7.655396461486816,-7.655396461486816
nci_obs_000846,-7.621796607971191,-7.621796607971191,-7.621796607971191,-6.877422332763672,-6.877422332763672,-6.877422332763672,-6.877422332763672,-6.877422332763672,-6.877422332763672,-6.877422332763672,-6.877422332763672,-6.877422332763672,-6.877422332763672,-6.877422332763672,-6.877422332763672,-6.877422332763672,-6.877422332763672,-6.877422332763672,-6.877422332763672,-6.877422332763672
nci_obs_000847,-9.53276538848877,-9.53276538848877,-9.53276538848877,-8.589936256408691,-8.589936256408691,-8.589936256408691,-8.589936256408691,-8.589936256408691,-8.589936256408691,-8.589936256408691,-8.589936256408691,-8.589936256408691,-8.589936256408691,-8.589936256408691,-8.589936256408691,-8.589936256408691,-8.589936256408691,-8.589936256408691,-8.589936256408691,-8.589936256408691
nci_obs_000848,-7.48598051071167,-7.48598051071167,-7.48598051071167,-6.832941055297852,-6.832941055297852,-6.832941055297852,-6.832941055297852,-6.832941055297852,-6.832941055297852,-6.832941055297852,-6.832941055297852,-6.832941055297852,-6.832941055297852,-6.832941055297852,-6.832941055297852,-6.832941055297852,-6.832941055297852,-6.832941055297852,-6.832941055297852,-6.832941055297852
nci_obs_000849,-7.0725226402282715,-7.0725226402282715,-7.0725226402282715,-6.30549430847168,-6.30549430847168,-6.30549430847168,-6.30549430847168,-6.30549430847168,-6.30549430847168,-6.30549430847168,-6.30549430847168,-6.30549430847168,-6.30549430847168,-6.30549430847168,-6.30549430847168,-6.30549430847168,-6.30549430847168,-6.30549430847168,-6.30549430847168,-6.30549430847168
nci_obs_000850,-0.16859647631645203,-0.17151737213134766,-0.16632391512393951,-0.16406132280826569,-0.1640913039445877,-0.16542215645313263,-0.16406132280826569,-0.16406132280826569,-0.16406132280826569,-0.16406132280826569,-0.1656324416399002,-0.16406132280826569,-0.16406132280826569,-0.16406132280826569,-0.16406132280826569,-0.1695895940065384,-0.16406132280826569,-0.16406132280826569,-0.16408134996891022,-0.16406132280826569
nci_obs_000851,-0.37868475914001465,-0.38457271456718445,-0.3769230842590332,-0.3768630623817444,-0.37687307596206665,-0.3773331642150879,-0.3768630623817444,-0.3768630623817444,-0.3768630623817444,-0.3768630623817444,-0.37835419178009033,-0.3768630623817444,-0.3768630623817444,-0.3768630623817444,-0.37687307596206665,-0.3848600685596466,-0.3768630623817444,-0.3768630623817444,-0.37690305709838867,-0.3768630623817444
nci_obs_000852,-9.155928611755371,-9.155928611755371,-9.155928611755371,-8.320287704467773,-8.320287704467773,-8.320287704467773,-8.320287704467773,-8.320287704467773,-8.320287704467773,-8.320287704467773,-8.320287704467773,-8.320287704467773,-8.320287704467773,-8.320287704467773,-8.320287704467773,-8.320287704467773,-8.320287704467773,-8.320287704467773,-8.320287704467773,-8.320287704467773
nci_obs_000853,-1.2715381383895874,-1.271718144416809,-1.2715381383895874,-1.2715381383895874,-1.2715381383895874,-1.2715381383895874,-1.2715381383895874,-1.2715381383895874,-1.2715381383895874,-1.2715381383895874,-1.2715381383895874,-1.2715381383895874,-1.2715381383895874,-1.2715381383895874,-1.2715381383895874,-1.2717680931091309,-1.2715381383895874,-1.2715381383895874,-1.2715381383895874,-1.2715381383895874
nci_obs_000854,-9.686249732971191,-9.686249732971191,-9.686249732971191,-8.854020118713379,-8.854020118713379,-8.854020118713379,-8.854020118713379,-8.854020118713379,-8.854020118713379,-8.854020118713379,-8.854020118713379,-8.854020118713379,-8.854020118713379,-8.854020118713379,-8.854020118713379,-8.854020118713379,-8.854020118713379,-8.854020118713379,-8.854020118713379,-8.854020118713379
nci_obs_000855,-4.793843746185303,-4.809643268585205,-4.793053150177002,-4.753540992736816,-4.753551006317139,-4.753571033477783,-4.753540992736816,-4.753540992736816,-4.753540992736816,-4.753540992736816,-4.755883693695068,-4.753540992736816,-4.753540992736816,-4.753540992736816,-4.753540992736816,-4.783639430999756,-4.753540992736816,-4.753540992736816,-4.753820896148682,-4.753540992736816
nci_obs_000856,-6.97277307510376,-6.97277307510376,-6.97277307510376,-6.261078357696533,-6.261078357696533,-6.261078357696533,-6.261078357696533,-6.261078357696533,-6.261078357696533,-6.261078357696533,-6.261078357696533,-6.261078357696533,-6.261078357696533,-6.261078357696533,-6.261078357696533,-6.261078357696533,-6.261078357696533,-6.261078357696533,-6.261078357696533,-6.261078357696533
nci_obs_000857,-4.3165388107299805,-4.316558837890625,-4.3165388107299805,-4.3165388107299805,-4.3165388107299805,-4.3165388107299805,-4.3165388107299805,-4.3165388107299805,-4.3165388107299805,-4.3165388107299805,-4.3165388107299805,-4.3165388107299805,-4.3165388107299805,-4.3165388107299805,-4.3165388107299805,-4.3166184425354,-4.3165388107299805,-4.3165388107299805,-4.3165388107299805,-4.3165388107299805
nci_obs_000858,-5.197237491607666,-5.197237491607666,-5.197237491607666,-4.780871391296387,-4.780871391296387,-4.780871391296387,-4.780871391296387,-4.780871391296387,-4.780871391296387,-4.780871391296387,-4.780871391296387,-4.780871391296387,-4.780871391296387,-4.780871391296387,-4.780871391296387,-4.780871391296387,-4.780871391296387,-4.780871391296387,-4.780871391296387,-4.780871391296387
nci_obs_000859,-1.095092535018921,-1.0955226421356201,-1.0950825214385986,-0.8968865871429443,-0.8968865871429443,-0.8968865871429443,-0.8968865871429443,-0.8968865871429443,-0.8968865871429443,-0.8968865871429443,-0.8969066143035889,-0.8968865871429443,-0.8968865871429443,-0.8968865871429443,-0.8968865871429443,-0.8982375264167786,-0.8968865871429443,-0.8968865871429443,-0.8968865871429443,-0.8968865871429443
nci_obs_000860,-4.270567417144775,-4.2755208015441895,-4.246630668640137,-4.004786491394043,-4.004786491394043,-4.024621963500977,-4.004786491394043,-4.004786491394043,-4.004786491394043,-4.00481653213501,-4.031109809875488,-4.004786491394043,-4.004786491394043,-4.004786491394043,-4.005496501922607,-4.035647869110107,-4.004786491394043,-4.004786491394043,-4.0057268142700195,-4.004786491394043
nci_obs_000861,-2.3034751415252686,-2.303485155105591,-2.3034451007843018,-1.7790510654449463,-1.7790510654449463,-1.7790809869766235,-1.7790510654449463,-1.7790510654449463,-1.7790510654449463,-1.7790510654449463,-1.7790809869766235,-1.7790510654449463,-1.7790510654449463,-1.7790510654449463,-1.7790510654449463,-1.779101014137268,-1.7790510654449463,-1.7790510654449463,-1.7790510654449463,-1.7790510654449463
nci_obs_000862,-5.694916725158691,-5.694916725158691,-5.694916725158691,-5.316579818725586,-5.316579818725586,-5.316579818725586,-5.316579818725586,-5.316579818725586,-5.316579818725586,-5.316579818725586,-5.316579818725586,-5.316579818725586,-5.316579818725586,-5.316579818725586,-5.316579818725586,-5.316579818725586,-5.316579818725586,-5.316579818725586,-5.316579818725586,-5.316579818725586
nci_obs_000863,-4.18760871887207,-4.193790435791016,-4.187188625335693,-4.1816630363464355,-4.182483673095703,-4.181853294372559,-4.1816630363464355,-4.1816630363464355,-4.1816630363464355,-4.1816630363464355,-4.1824235916137695,-4.1816630363464355,-4.1816630363464355,-4.1816630363464355,-4.1816630363464355,-4.193280220031738,-4.1816630363464355,-4.1816630363464355,-4.182023525238037,-4.181673049926758
nci_obs_000864,-3.7563388347625732,-3.7563488483428955,-3.7563388347625732,-3.5682566165924072,-3.5682566165924072,-3.5682566165924072,-3.5682566165924072,-3.5682566165924072,-3.5682566165924072,-3.5682566165924072,-3.5682566165924072,-3.5682566165924072,-3.5682566165924072,-3.5682566165924072,-3.5682566165924072,-3.568286657333374,-3.5682566165924072,-3.5682566165924072,-3.5682566165924072,-3.5682566165924072
nci_obs_000865,-5.68296480178833,-5.68296480178833,-5.68296480178833,-5.350710868835449,-5.350710868835449,-5.350710868835449,-5.350710868835449,-5.350710868835449,-5.350710868835449,-5.350710868835449,-5.350710868835449,-5.350710868835449,-5.350710868835449,-5.350710868835449,-5.350710868835449,-5.350710868835449,-5.350710868835449,-5.350710868835449,-5.350710868835449,-5.350710868835449
nci_obs_000866,-5.718611240386963,-5.718611240386963,-5.718611240386963,-5.286439418792725,-5.286439418792725,-5.286439418792725,-5.286439418792725,-5.286439418792725,-5.286439418792725,-5.286439418792725,-5.286439418792725,-5.286439418792725,-5.286439418792725,-5.286439418792725,-5.286439418792725,-5.286449432373047,-5.286439418792725,-5.286439418792725,-5.286439418792725,-5.286439418792725
nci_obs_000867,-0.6010046601295471,-0.6156878471374512,-0.5987208485603333,-0.5982007384300232,-0.5987608432769775,-0.5983807444572449,-0.5982007384300232,-0.5982007384300232,-0.5982007384300232,-0.5982007384300232,-0.5998719930648804,-0.5982007384300232,-0.5982007384300232,-0.5982007384300232,-0.5982007384300232,-0.6270503401756287,-0.5982007384300232,-0.5982007384300232,-0.5988709330558777,-0.5983007550239563
nci_obs_000868,-7.415870189666748,-7.415870189666748,-7.415870189666748,-6.699697017669678,-6.699697017669678,-6.699697017669678,-6.699697017669678,-6.699697017669678,-6.699697017669678,-6.699697017669678,-6.699697017669678,-6.699697017669678,-6.699697017669678,-6.699697017669678,-6.699697017669678,-6.699697017669678,-6.699697017669678,-6.699697017669678,-6.699697017669678,-6.699697017669678
nci_obs_000869,-6.226747989654541,-6.226747989654541,-6.226747989654541,-5.749355792999268,-5.749355792999268,-5.749355792999268,-5.749355792999268,-5.749355792999268,-5.749355792999268,-5.749355792999268,-5.749355792999268,-5.749355792999268,-5.749355792999268,-5.749355792999268,-5.749355792999268,-5.749355792999268,-5.749355792999268,-5.749355792999268,-5.749355792999268,-5.749355792999268
nci_obs_000870,-0.2550073564052582,-0.2613006830215454,-0.2544372081756592,-0.21252086758613586,-0.21252086758613586,-0.21258088946342468,-0.21252086758613586,-0.21252086758613586,-0.21252086758613586,-0.21252086758613586,-0.21360142529010773,-0.21252086758613586,-0.21252086758613586,-0.21252086758613586,-0.21252086758613586,-0.2258797287940979,-0.21252086758613586,-0.21252086758613586,-0.21265088021755219,-0.21252086758613586
nci_obs_000871,-9.362109184265137,-9.362109184265137,-9.362109184265137,-8.787714004516602,-8.787714004516602,-8.787714004516602,-8.787714004516602,-8.787714004516602,-8.787714004516602,-8.787714004516602,-8.787714004516602,-8.787714004516602,-8.787714004516602,-8.787714004516602,-8.787714004516602,-8.787714004516602,-8.787714004516602,-8.787714004516602,-8.787714004516602,-8.787714004516602
nci_obs_000872,-3.1206717491149902,-3.1206917762756348,-3.1206717491149902,-2.7251908779144287,-2.7251908779144287,-2.7251908779144287,-2.7251908779144287,-2.7251908779144287,-2.7251908779144287,-2.7251908779144287,-2.7251908779144287,-2.7251908779144287,-2.7251908779144287,-2.7251908779144287,-2.7251908779144287,-2.7252607345581055,-2.7251908779144287,-2.7251908779144287,-2.7251908779144287,-2.7251908779144287
nci_obs_000873,-8.39167594909668,-8.39167594909668,-8.39167594909668,-7.5626606941223145,-7.5626606941223145,-7.5626606941223145,-7.5626606941223145,-7.5626606941223145,-7.5626606941223145,-7.5626606941223145,-7.5626606941223145,-7.5626606941223145,-7.5626606941223145,-7.5626606941223145,-7.5626606941223145,-7.5626606941223145,-7.5626606941223145,-7.5626606941223145,-7.5626606941223145,-7.5626606941223145
nci_obs_000874,-6.19493293762207,-6.19493293762207,-6.19493293762207,-5.607282638549805,-5.607282638549805,-5.607282638549805,-5.607282638549805,-5.607282638549805,-5.607282638549805,-5.607282638549805,-5.607282638549805,-5.607282638549805,-5.607282638549805,-5.607282638549805,-5.607282638549805,-5.607282638549805,-5.607282638549805,-5.607282638549805,-5.607282638549805,-5.607282638549805
nci_obs_000875,-4.9427595138549805,-4.942859172821045,-4.9427595138549805,-4.923801422119141,-4.923811435699463,-4.923801422119141,-4.923801422119141,-4.923801422119141,-4.923801422119141,-4.923801422119141,-4.923801422119141,-4.923801422119141,-4.923801422119141,-4.923801422119141,-4.923801422119141,-4.924241542816162,-4.923801422119141,-4.923801422119141,-4.923801422119141,-4.923801422119141
nci_obs_000876,-4.737372398376465,-4.737392425537109,-4.737372398376465,-4.467625141143799,-4.467625141143799,-4.467625141143799,-4.467625141143799,-4.467625141143799,-4.467625141143799,-4.467625141143799,-4.467625141143799,-4.467625141143799,-4.467625141143799,-4.467625141143799,-4.467625141143799,-4.467695236206055,-4.467625141143799,-4.467625141143799,-4.467625141143799,-4.467625141143799
nci_obs_000877,-5.168549537658691,-5.171333312988281,-5.168509483337402,-5.16638708114624,-5.167287349700928,-5.16638708114624,-5.16638708114624,-5.16638708114624,-5.16638708114624,-5.16638708114624,-5.166567325592041,-5.16638708114624,-5.16638708114624,-5.16638708114624,-5.16638708114624,-5.170802593231201,-5.16638708114624,-5.16638708114624,-5.166507244110107,-5.16638708114624
nci_obs_000878,-5.002744674682617,-5.014753341674805,-5.002554416656494,-5.000833511352539,-5.002214431762695,-5.000873565673828,-5.000833511352539,-5.000833511352539,-5.000833511352539,-5.000833511352539,-5.001713752746582,-5.000833511352539,-5.000833511352539,-5.000833511352539,-5.000843524932861,-5.013742923736572,-5.000833511352539,-5.000833511352539,-5.001873970031738,-5.000933647155762
nci_obs_000879,-4.751782417297363,-4.757762908935547,-4.751732349395752,-4.751421928405762,-4.752492427825928,-4.751421928405762,-4.751421928405762,-4.751421928405762,-4.751421928405762,-4.751421928405762,-4.751552104949951,-4.751421928405762,-4.751421928405762,-4.751421928405762,-4.751421928405762,-4.760000705718994,-4.751421928405762,-4.751421928405762,-4.751552104949951,-4.751421928405762
nci_obs_000880,-5.489771842956543,-5.489771842956543,-5.489771842956543,-5.266631126403809,-5.266631126403809,-5.266631126403809,-5.266631126403809,-5.266631126403809,-5.266631126403809,-5.266631126403809,-5.266631126403809,-5.266631126403809,-5.266631126403809,-5.266631126403809,-5.266631126403809,-5.266641139984131,-5.266631126403809,-5.266631126403809,-5.266631126403809,-5.266631126403809
nci_obs_000881,-5.2905073165893555,-5.290537357330322,-5.2905073165893555,-5.14863395690918,-5.14863395690918,-5.14863395690918,-5.14863395690918,-5.14863395690918,-5.14863395690918,-5.14863395690918,-5.14863395690918,-5.14863395690918,-5.14863395690918,-5.14863395690918,-5.14863395690918,-5.14872407913208,-5.14863395690918,-5.14863395690918,-5.14863395690918,-5.14863395690918
nci_obs_000882,-0.37305501103401184,-0.37518757581710815,-0.372935026884079,-0.372935026884079,-0.372935026884079,-0.37294504046440125,-0.372935026884079,-0.372935026884079,-0.372935026884079,-0.372935026884079,-0.37318503856658936,-0.372935026884079,-0.372935026884079,-0.372935026884079,-0.372935026884079,-0.37833958864212036,-0.372935026884079,-0.372935026884079,-0.372935026884079,-0.372935026884079
nci_obs_000883,-6.848124027252197,-6.848124027252197,-6.848124027252197,-6.148801326751709,-6.148801326751709,-6.148801326751709,-6.148801326751709,-6.148801326751709,-6.148801326751709,-6.148801326751709,-6.148801326751709,-6.148801326751709,-6.148801326751709,-6.148801326751709,-6.148801326751709,-6.148801326751709,-6.148801326751709,-6.148801326751709,-6.148801326751709,-6.148801326751709
nci_obs_000884,-6.858360290527344,-6.858360290527344,-6.858360290527344,-6.138541221618652,-6.138541221618652,-6.138541221618652,-6.138541221618652,-6.138541221618652,-6.138541221618652,-6.138541221618652,-6.138541221618652,-6.138541221618652,-6.138541221618652,-6.138541221618652,-6.138541221618652,-6.138541221618652,-6.138541221618652,-6.138541221618652,-6.138541221618652,-6.138541221618652
nci_obs_000885,-8.03169059753418,-8.03169059753418,-8.03169059753418,-7.500041484832764,-7.500041484832764,-7.500041484832764,-7.500041484832764,-7.500041484832764,-7.500041484832764,-7.500041484832764,-7.500041484832764,-7.500041484832764,-7.500041484832764,-7.500041484832764,-7.500041484832764,-7.500041484832764,-7.500041484832764,-7.500041484832764,-7.500041484832764,-7.500041484832764
nci_obs_000886,-4.853523254394531,-4.853903293609619,-4.853503227233887,-4.853503227233887,-4.853503227233887,-4.853503227233887,-4.853503227233887,-4.853503227233887,-4.853503227233887,-4.853503227233887,-4.853523254394531,-4.853503227233887,-4.853503227233887,-4.853503227233887,-4.853503227233887,-4.854343891143799,-4.853503227233887,-4.853503227233887,-4.853503227233887,-4.853503227233887
nci_obs_000887,-6.7631916999816895,-6.7631916999816895,-6.7631916999816895,-6.088832378387451,-6.088832378387451,-6.088832378387451,-6.088832378387451,-6.088832378387451,-6.088832378387451,-6.088832378387451,-6.088832378387451,-6.088832378387451,-6.088832378387451,-6.088832378387451,-6.088832378387451,-6.088832378387451,-6.088832378387451,-6.088832378387451,-6.088832378387451,-6.088832378387451
nci_obs_000888,-4.224588871002197,-4.226891994476318,-4.224498748779297,-4.170964241027832,-4.170964241027832,-4.170974254608154,-4.170964241027832,-4.170964241027832,-4.170964241027832,-4.170964241027832,-4.171174049377441,-4.170964241027832,-4.170964241027832,-4.170964241027832,-4.170964241027832,-4.177374839782715,-4.170964241027832,-4.170964241027832,-4.171034336090088,-4.170964241027832
nci_obs_000889,-2.4568004608154297,-2.4568605422973633,-2.4568004608154297,-2.3029048442840576,-2.3029048442840576,-2.3029048442840576,-2.3029048442840576,-2.3029048442840576,-2.3029048442840576,-2.3029048442840576,-2.3029048442840576,-2.3029048442840576,-2.3029048442840576,-2.3029048442840576,-2.3029048442840576,-2.3031649589538574,-2.3029048442840576,-2.3029048442840576,-2.3029048442840576,-2.3029048442840576
nci_obs_000890,-5.189076900482178,-5.189126968383789,-5.189076900482178,-5.1345295906066895,-5.1345295906066895,-5.1345295906066895,-5.1345295906066895,-5.1345295906066895,-5.1345295906066895,-5.1345295906066895,-5.1345295906066895,-5.1345295906066895,-5.1345295906066895,-5.1345295906066895,-5.1345295906066895,-5.134809494018555,-5.1345295906066895,-5.1345295906066895,-5.1345295906066895,-5.1345295906066895
nci_obs_000891,-6.527174472808838,-6.527174472808838,-6.527174472808838,-6.021113395690918,-6.021113395690918,-6.021113395690918,-6.021113395690918,-6.021113395690918,-6.021113395690918,-6.021113395690918,-6.021113395690918,-6.021113395690918,-6.021113395690918,-6.021113395690918,-6.021113395690918,-6.021113395690918,-6.021113395690918,-6.021113395690918,-6.021113395690918,-6.021113395690918
nci_obs_000892,-5.724418640136719,-5.724428653717041,-5.724418640136719,-5.379278659820557,-5.379278659820557,-5.379278659820557,-5.379278659820557,-5.379278659820557,-5.379278659820557,-5.379278659820557,-5.379278659820557,-5.379278659820557,-5.379278659820557,-5.379278659820557,-5.379278659820557,-5.379298686981201,-5.379278659820557,-5.379278659820557,-5.379278659820557,-5.379278659820557
nci_obs_000893,-6.21728515625,-6.217295169830322,-6.21728515625,-5.689662456512451,-5.689662456512451,-5.689662456512451,-5.689662456512451,-5.689662456512451,-5.689662456512451,-5.689662456512451,-5.689662456512451,-5.689662456512451,-5.689662456512451,-5.689662456512451,-5.689662456512451,-5.689682483673096,-5.689662456512451,-5.689662456512451,-5.689662456512451,-5.689662456512451
nci_obs_000894,-6.47965145111084,-6.47965145111084,-6.47965145111084,-5.805861473083496,-5.805861473083496,-5.805861473083496,-5.805861473083496,-5.805861473083496,-5.805861473083496,-5.805861473083496,-5.805861473083496,-5.805861473083496,-5.805861473083496,-5.805861473083496,-5.805861473083496,-5.805861473083496,-5.805861473083496,-5.805861473083496,-5.805861473083496,-5.805861473083496
