grid_index,c,kappa
5506,-9.6,0.2340805616340463
5507,-9.6,0.257309115637507
5508,-9.6,0.28284271247461923
5509,-9.6,0.31091008883145355
5510,-9.6,0.3417626796584219
5511,-9.6,0.37567687059079036
5512,-9.6,0.41295647388400064
5513,-9.6,0.45393545004388197
5514,-9.6,0.49898089953282365
5515,-9.6,0.5484963513524144
5516,-9.6,0.6029253779625317
5517,-9.6,0.6627555689202699
5518,-9.6,0.7285228988356287
5519,-9.6,0.8008165287732435
5520,-9.6,0.8802840841123949
5521,-9.6,0.9676374561457335
5522,-9.6,1.0636591793889987
5523,-9.6,1.1692094417313288
5524,-9.6,1.2852337902249547
5525,-9.6,1.4127716015447394
5526,-9.6,1.5529653929982221
5527,-9.6,1.7070710574965884
5528,-9.6,1.8764691141741663
5529,-9.6,2.062677075442493
5530,-9.6,2.2673630412661816
5531,-9.6,2.4923606424417977
5532,-9.6,2.739685466745529
5533,-9.6,3.0115531150993715
5534,-9.6,3.310399049507793
5535,-9.6,3.638900410567892
5536,-9.6,4.000000000000001
5537,-9.55,0.00010000000000000009
5538,-9.55,0.00010992331607601645
5539,-9.55,0.00012083135417147784
5540,-9.55,0.00013282183136484435
5541,-9.55,0.0001460021615091313
5542,-9.55,0.00016049041747349827
5543,-9.55,0.00017641638887111135
5544,-9.55,0.0001939227447486859
5545,-9.55,0.00021316631165338437
5546,-9.55,0.00023431947852633578
5547,-9.55,0.00025757174100817686
5548,-9.55,0.00028313139899091653
5549,-9.55,0.0003112274226232321
5550,-9.55,0.00034211150348537436
5551,-9.55,0.00037606030930863974
5552,-9.55,0.00041337796243778044
5553,-9.55,0.0004543987642390775
5554,-9.55,0.0004994901898600331
5555,-9.55,0.0005490561801685379
5556,-9.55,0.0006035407603615637
5557,-9.55,0.000663432017659834
5558,-9.55,0.0007292664737217114
5559,-9.55,0.0008016338909455349
5560,-9.55,0.0008811825557165285
5561,-9.55,0.0009686250859269985
5562,-9.55,0.0010647448147951186
5563,-9.55,0.001170402808170232
5564,-9.55,0.0012865455781875354
5565,-9.55,0.0014142135623730968
5566,-9.55,0.0015545504441572683
5567,-9.55,0.0017088133982921087
5568,-9.55,0.0018783843529539507
5569,-9.55,0.0020647823694200057
5570,-9.55,0.0022696772502194106
5571,-9.55,0.002494904497664117
5572,-9.55,0.0027424817567620755
5573,-9.55,0.003014626889812659
5574,-9.55,0.0033137778446013506
5575,-9.55,0.0036426144941781413
5576,-9.55,0.0040040826438662224
5577,-9.55,0.00440142042056198
5578,-9.55,0.004838187280728665
5579,-9.55,0.005318295896944991
5580,-9.55,0.005846047208656651
5581,-9.55,0.006426168951124776
5582,-9.55,0.007063858007723712
5583,-9.55,0.007764826964991121
5584,-9.55,0.008535355287482936
5585,-9.55,0.009382345570870835
5586,-9.55,0.01031338537721247
5587,-9.55,0.011336815206330902
5588,-9.55,0.012461803212208992
5589,-9.55,0.013698427333727649
5590,-9.55,0.015057765575496863
5591,-9.55,0.016551995247538986
5592,-9.55,0.018194502052839467
5593,-9.55,0.02000000000000001
5594,-9.55,0.021984663215203284
5595,-9.55,0.02416627083429558
5596,-9.55,0.026564366272968886
5597,-9.55,0.029200432301826246
5598,-9.55,0.032098083494699614
5599,-9.55,0.03528327777422226
5600,-9.55,0.038784548949737194
5601,-9.55,0.04263326233067686
5602,-9.55,0.0468638957052671
5603,-9.55,0.051514348201635404
5604,-9.55,0.05662627979818328
5605,-9.55,0.0622454845246464
5606,-9.55,0.06842230069707485
5607,-9.55,0.07521206186172792
5608,-9.55,0.08267559248755606
5609,-9.55,0.0908797528478154
5610,-9.55,0.09989803797200668
5611,-9.55,0.10981123603370764
5612,-9.55,0.1207081520723127
5613,-9.55,0.13268640353196676
5614,-9.55,0.14585329474434222
5615,-9.55,0.1603267781891069
5616,-9.55,0.17623651114330563
5617,-9.55,0.1937250171853996
5618,-9.55,0.21294896295902363
5619,-9.55,0.2340805616340463
5620,-9.55,0.257309115637507
5621,-9.55,0.28284271247461923
5622,-9.55,0.31091008883145355
5623,-9.55,0.3417626796584219
5624,-9.55,0.37567687059079036
5625,-9.55,0.41295647388400064
5626,-9.55,0.45393545004388197
5627,-9.55,0.49898089953282365
5628,-9.55,0.5484963513524144
5629,-9.55,0.6029253779625317
5630,-9.55,0.6627555689202699
5631,-9.55,0.7285228988356287
5632,-9.55,0.8008165287732435
5633,-9.55,0.8802840841123949
5634,-9.55,0.9676374561457335
5635,-9.55,1.0636591793889987
5636,-9.55,1.1692094417313288
5637,-9.55,1.2852337902249547
5638,-9.55,1.4127716015447394
5639,-9.55,1.5529653929982221
5640,-9.55,1.7070710574965884
5641,-9.55,1.8764691141741663
5642,-9.55,2.062677075442493
5643,-9.55,2.2673630412661816
5644,-9.55,2.4923606424417977
5645,-9.55,2.739685466745529
5646,-9.55,3.0115531150993715
5647,-9.55,3.310399049507793
5648,-9.55,3.638900410567892
5649,-9.55,4.000000000000001
5650,-9.5,0.00010000000000000009
5651,-9.5,0.00010992331607601645
5652,-9.5,0.00012083135417147784
5653,-9.5,0.00013282183136484435
5654,-9.5,0.0001460021615091313
5655,-9.5,0.00016049041747349827
5656,-9.5,0.00017641638887111135
5657,-9.5,0.0001939227447486859
5658,-9.5,0.00021316631165338437
5659,-9.5,0.00023431947852633578
5660,-9.5,0.00025757174100817686
5661,-9.5,0.00028313139899091653
5662,-9.5,0.0003112274226232321
5663,-9.5,0.00034211150348537436
5664,-9.5,0.00037606030930863974
5665,-9.5,0.00041337796243778044
5666,-9.5,0.0004543987642390775
5667,-9.5,0.0004994901898600331
5668,-9.5,0.0005490561801685379
5669,-9.5,0.0006035407603615637
5670,-9.5,0.000663432017659834
5671,-9.5,0.0007292664737217114
5672,-9.5,0.0008016338909455349
5673,-9.5,0.0008811825557165285
5674,-9.5,0.0009686250859269985
5675,-9.5,0.0010647448147951186
5676,-9.5,0.001170402808170232
5677,-9.5,0.0012865455781875354
5678,-9.5,0.0014142135623730968
5679,-9.5,0.0015545504441572683
5680,-9.5,0.0017088133982921087
5681,-9.5,0.0018783843529539507
5682,-9.5,0.0020647823694200057
5683,-9.5,0.0022696772502194106
5684,-9.5,0.002494904497664117
5685,-9.5,0.0027424817567620755
5686,-9.5,0.003014626889812659
5687,-9.5,0.0033137778446013506
5688,-9.5,0.0036426144941781413
5689,-9.5,0.0040040826438662224
5690,-9.5,0.00440142042056198
5691,-9.5,0.004838187280728665
5692,-9.5,0.005318295896944991
5693,-9.5,0.005846047208656651
5694,-9.5,0.006426168951124776
5695,-9.5,0.007063858007723712
5696,-9.5,0.007764826964991121
5697,-9.5,0.008535355287482936
5698,-9.5,0.009382345570870835
5699,-9.5,0.01031338537721247
5700,-9.5,0.011336815206330902
5701,-9.5,0.012461803212208992
5702,-9.5,0.013698427333727649
5703,-9.5,0.015057765575496863
5704,-9.5,0.016551995247538986
5705,-9.5,0.018194502052839467
5706,-9.5,0.02000000000000001
5707,-9.5,0.021984663215203284
5708,-9.5,0.02416627083429558
5709,-9.5,0.026564366272968886
5710,-9.5,0.029200432301826246
5711,-9.5,0.032098083494699614
5712,-9.5,0.03528327777422226
5713,-9.5,0.038784548949737194
5714,-9.5,0.04263326233067686
5715,-9.5,0.0468638957052671
5716,-9.5,0.051514348201635404
5717,-9.5,0.05662627979818328
5718,-9.5,0.0622454845246464
5719,-9.5,0.06842230069707485
5720,-9.5,0.07521206186172792
5721,-9.5,0.08267559248755606
5722,-9.5,0.0908797528478154
5723,-9.5,0.09989803797200668
5724,-9.5,0.10981123603370764
5725,-9.5,0.1207081520723127
5726,-9.5,0.13268640353196676
5727,-9.5,0.14585329474434222
5728,-9.5,0.1603267781891069
5729,-9.5,0.17623651114330563
5730,-9.5,0.1937250171853996
5731,-9.5,0.21294896295902363
5732,-9.5,0.2340805616340463
5733,-9.5,0.257309115637507
5734,-9.5,0.28284271247461923
5735,-9.5,0.31091008883145355
5736,-9.5,0.3417626796584219
5737,-9.5,0.37567687059079036
5738,-9.5,0.41295647388400064
5739,-9.5,0.45393545004388197
5740,-9.5,0.49898089953282365
5741,-9.5,0.5484963513524144
5742,-9.5,0.6029253779625317
5743,-9.5,0.6627555689202699
5744,-9.5,0.7285228988356287
5745,-9.5,0.8008165287732435
5746,-9.5,0.8802840841123949
5747,-9.5,0.9676374561457335
5748,-9.5,1.0636591793889987
5749,-9.5,1.1692094417313288
5750,-9.5,1.2852337902249547
5751,-9.5,1.4127716015447394
5752,-9.5,1.5529653929982221
5753,-9.5,1.7070710574965884
5754,-9.5,1.8764691141741663
5755,-9.5,2.062677075442493
5756,-9.5,2.2673630412661816
5757,-9.5,2.4923606424417977
5758,-9.5,2.739685466745529
5759,-9.5,3.0115531150993715
5760,-9.5,3.310399049507793
5761,-9.5,3.638900410567892
5762,-9.5,4.000000000000001
5763,-9.45,0.00010000000000000009
5764,-9.45,0.00010992331607601645
5765,-9.45,0.00012083135417147784
5766,-9.45,0.00013282183136484435
5767,-9.45,0.0001460021615091313
5768,-9.45,0.00016049041747349827
5769,-9.45,0.00017641638887111135
5770,-9.45,0.0001939227447486859
5771,-9.45,0.00021316631165338437
5772,-9.45,0.00023431947852633578
5773,-9.45,0.00025757174100817686
5774,-9.45,0.00028313139899091653
5775,-9.45,0.0003112274226232321
5776,-9.45,0.00034211150348537436
5777,-9.45,0.00037606030930863974
5778,-9.45,0.00041337796243778044
5779,-9.45,0.0004543987642390775
5780,-9.45,0.0004994901898600331
5781,-9.45,0.0005490561801685379
5782,-9.45,0.0006035407603615637
5783,-9.45,0.000663432017659834
5784,-9.45,0.0007292664737217114
5785,-9.45,0.0008016338909455349
5786,-9.45,0.0008811825557165285
5787,-9.45,0.0009686250859269985
5788,-9.45,0.0010647448147951186
5789,-9.45,0.001170402808170232
5790,-9.45,0.0012865455781875354
5791,-9.45,0.0014142135623730968
5792,-9.45,0.0015545504441572683
5793,-9.45,0.0017088133982921087
5794,-9.45,0.0018783843529539507
5795,-9.45,0.0020647823694200057
5796,-9.45,0.0022696772502194106
5797,-9.45,0.002494904497664117
5798,-9.45,0.0027424817567620755
5799,-9.45,0.003014626889812659
5800,-9.45,0.0033137778446013506
5801,-9.45,0.0036426144941781413
5802,-9.45,0.0040040826438662224
5803,-9.45,0.00440142042056198
5804,-9.45,0.004838187280728665
5805,-9.45,0.005318295896944991
5806,-9.45,0.005846047208656651
5807,-9.45,0.006426168951124776
5808,-9.45,0.007063858007723712
5809,-9.45,0.007764826964991121
5810,-9.45,0.008535355287482936
5811,-9.45,0.009382345570870835
5812,-9.45,0.01031338537721247
5813,-9.45,0.011336815206330902
5814,-9.45,0.012461803212208992
5815,-9.45,0.013698427333727649
5816,-9.45,0.015057765575496863
5817,-9.45,0.016551995247538986
5818,-9.45,0.018194502052839467
5819,-9.45,0.02000000000000001
5820,-9.45,0.021984663215203284
5821,-9.45,0.02416627083429558
5822,-9.45,0.026564366272968886
5823,-9.45,0.029200432301826246
5824,-9.45,0.032098083494699614
5825,-9.45,0.03528327777422226
5826,-9.45,0.038784548949737194
5827,-9.45,0.04263326233067686
5828,-9.45,0.0468638957052671
5829,-9.45,0.051514348201635404
5830,-9.45,0.05662627979818328
5831,-9.45,0.0622454845246464
5832,-9.45,0.06842230069707485
5833,-9.45,0.07521206186172792
5834,-9.45,0.08267559248755606
5835,-9.45,0.0908797528478154
5836,-9.45,0.09989803797200668
5837,-9.45,0.10981123603370764
5838,-9.45,0.1207081520723127
5839,-9.45,0.13268640353196676
5840,-9.45,0.14585329474434222
5841,-9.45,0.1603267781891069
5842,-9.45,0.17623651114330563
5843,-9.45,0.1937250171853996
5844,-9.45,0.21294896295902363
5845,-9.45,0.2340805616340463
5846,-9.45,0.257309115637507
5847,-9.45,0.28284271247461923
5848,-9.45,0.31091008883145355
5849,-9.45,0.3417626796584219
5850,-9.45,0.37567687059079036
5851,-9.45,0.41295647388400064
5852,-9.45,0.45393545004388197
5853,-9.45,0.49898089953282365
5854,-9.45,0.5484963513524144
5855,-9.45,0.6029253779625317
5856,-9.45,0.6627555689202699
5857,-9.45,0.7285228988356287
5858,-9.45,0.8008165287732435
5859,-9.45,0.8802840841123949
5860,-9.45,0.9676374561457335
5861,-9.45,1.0636591793889987
5862,-9.45,1.1692094417313288
5863,-9.45,1.2852337902249547
5864,-9.45,1.4127716015447394
5865,-9.45,1.5529653929982221
5866,-9.45,1.7070710574965884
5867,-9.45,1.8764691141741663
5868,-9.45,2.062677075442493
5869,-9.45,2.2673630412661816
5870,-9.45,2.4923606424417977
5871,-9.45,2.739685466745529
5872,-9.45,3.0115531150993715
5873,-9.45,3.310399049507793
5874,-9.45,3.638900410567892
5875,-9.45,4.000000000000001
5876,-9.4,0.00010000000000000009
5877,-9.4,0.00010992331607601645
5878,-9.4,0.00012083135417147784
5879,-9.4,0.00013282183136484435
5880,-9.4,0.0001460021615091313
5881,-9.4,0.00016049041747349827
5882,-9.4,0.00017641638887111135
5883,-9.4,0.0001939227447486859
5884,-9.4,0.00021316631165338437
5885,-9.4,0.00023431947852633578
5886,-9.4,0.00025757174100817686
5887,-9.4,0.00028313139899091653
5888,-9.4,0.0003112274226232321
5889,-9.4,0.00034211150348537436
5890,-9.4,0.00037606030930863974
5891,-9.4,0.00041337796243778044
5892,-9.4,0.0004543987642390775
5893,-9.4,0.0004994901898600331
5894,-9.4,0.0005490561801685379
5895,-9.4,0.0006035407603615637
5896,-9.4,0.000663432017659834
5897,-9.4,0.0007292664737217114
5898,-9.4,0.0008016338909455349
5899,-9.4,0.0008811825557165285
5900,-9.4,0.0009686250859269985
5901,-9.4,0.0010647448147951186
5902,-9.4,0.001170402808170232
5903,-9.4,0.0012865455781875354
5904,-9.4,0.0014142135623730968
5905,-9.4,0.0015545504441572683
5906,-9.4,0.0017088133982921087
5907,-9.4,0.0018783843529539507
5908,-9.4,0.0020647823694200057
5909,-9.4,0.0022696772502194106
5910,-9.4,0.002494904497664117
5911,-9.4,0.0027424817567620755
5912,-9.4,0.003014626889812659
5913,-9.4,0.0033137778446013506
5914,-9.4,0.0036426144941781413
5915,-9.4,0.0040040826438662224
5916,-9.4,0.00440142042056198
5917,-9.4,0.004838187280728665
5918,-9.4,0.005318295896944991
5919,-9.4,0.005846047208656651
5920,-9.4,0.006426168951124776
5921,-9.4,0.007063858007723712
5922,-9.4,0.007764826964991121
5923,-9.4,0.008535355287482936
5924,-9.4,0.009382345570870835
5925,-9.4,0.01031338537721247
5926,-9.4,0.011336815206330902
5927,-9.4,0.012461803212208992
5928,-9.4,0.013698427333727649
5929,-9.4,0.015057765575496863
5930,-9.4,0.016551995247538986
5931,-9.4,0.018194502052839467
5932,-9.4,0.02000000000000001
5933,-9.4,0.021984663215203284
5934,-9.4,0.02416627083429558
5935,-9.4,0.026564366272968886
5936,-9.4,0.029200432301826246
5937,-9.4,0.032098083494699614
5938,-9.4,0.03528327777422226
5939,-9.4,0.038784548949737194
5940,-9.4,0.04263326233067686
5941,-9.4,0.0468638957052671
5942,-9.4,0.051514348201635404
5943,-9.4,0.05662627979818328
5944,-9.4,0.0622454845246464
5945,-9.4,0.06842230069707485
5946,-9.4,0.07521206186172792
5947,-9.4,0.08267559248755606
5948,-9.4,0.0908797528478154
5949,-9.4,0.09989803797200668
5950,-9.4,0.10981123603370764
5951,-9.4,0.1207081520723127
5952,-9.4,0.13268640353196676
5953,-9.4,0.14585329474434222
5954,-9.4,0.1603267781891069
5955,-9.4,0.17623651114330563
5956,-9.4,0.1937250171853996
5957,-9.4,0.21294896295902363
5958,-9.4,0.2340805616340463
5959,-9.4,0.257309115637507
5960,-9.4,0.28284271247461923
5961,-9.4,0.31091008883145355
5962,-9.4,0.3417626796584219
5963,-9.4,0.37567687059079036
5964,-9.4,0.41295647388400064
5965,-9.4,0.45393545004388197
5966,-9.4,0.49898089953282365
5967,-9.4,0.5484963513524144
5968,-9.4,0.6029253779625317
5969,-9.4,0.6627555689202699
5970,-9.4,0.7285228988356287
5971,-9.4,0.8008165287732435
5972,-9.4,0.8802840841123949
5973,-9.4,0.9676374561457335
5974,-9.4,1.0636591793889987
5975,-9.4,1.1692094417313288
5976,-9.4,1.2852337902249547
5977,-9.4,1.4127716015447394
5978,-9.4,1.5529653929982221
5979,-9.4,1.7070710574965884
5980,-9.4,1.8764691141741663
5981,-9.4,2.062677075442493
5982,-9.4,2.2673630412661816
5983,-9.4,2.4923606424417977
5984,-9.4,2.739685466745529
5985,-9.4,3.0115531150993715
5986,-9.4,3.310399049507793
5987,-9.4,3.638900410567892
5988,-9.4,4.000000000000001
5989,-9.35,0.00010000000000000009
5990,-9.35,0.00010992331607601645
5991,-9.35,0.00012083135417147784
5992,-9.35,0.00013282183136484435
5993,-9.35,0.0001460021615091313
5994,-9.35,0.00016049041747349827
5995,-9.35,0.00017641638887111135
5996,-9.35,0.0001939227447486859
5997,-9.35,0.00021316631165338437
5998,-9.35,0.00023431947852633578
5999,-9.35,0.00025757174100817686
6000,-9.35,0.00028313139899091653
6001,-9.35,0.0003112274226232321
6002,-9.35,0.00034211150348537436
6003,-9.35,0.00037606030930863974
6004,-9.35,0.00041337796243778044
6005,-9.35,0.0004543987642390775
6006,-9.35,0.0004994901898600331
6007,-9.35,0.0005490561801685379
6008,-9.35,0.0006035407603615637
6009,-9.35,0.000663432017659834
6010,-9.35,0.0007292664737217114
6011,-9.35,0.0008016338909455349
6012,-9.35,0.0008811825557165285
6013,-9.35,0.0009686250859269985
6014,-9.35,0.0010647448147951186
6015,-9.35,0.001170402808170232
6016,-9.35,0.0012865455781875354
6017,-9.35,0.0014142135623730968
6018,-9.35,0.0015545504441572683
6019,-9.35,0.0017088133982921087
6020,-9.35,0.0018783843529539507
6021,-9.35,0.0020647823694200057
6022,-9.35,0.0022696772502194106
6023,-9.35,0.002494904497664117
6024,-9.35,0.0027424817567620755
6025,-9.35,0.003014626889812659
6026,-9.35,0.0033137778446013506
6027,-9.35,0.0036426144941781413
6028,-9.35,0.0040040826438662224
6029,-9.35,0.00440142042056198
6030,-9.35,0.004838187280728665
6031,-9.35,0.005318295896944991
6032,-9.35,0.005846047208656651
6033,-9.35,0.006426168951124776
6034,-9.35,0.007063858007723712
6035,-9.35,0.007764826964991121
6036,-9.35,0.008535355287482936
6037,-9.35,0.009382345570870835
6038,-9.35,0.01031338537721247
6039,-9.35,0.011336815206330902
6040,-9.35,0.012461803212208992
6041,-9.35,0.013698427333727649
6042,-9.35,0.015057765575496863
6043,-9.35,0.016551995247538986
6044,-9.35,0.018194502052839467
6045,-9.35,0.02000000000000001
6046,-9.35,0.021984663215203284
6047,-9.35,0.02416627083429558
6048,-9.35,0.026564366272968886
6049,-9.35,0.029200432301826246
6050,-9.35,0.032098083494699614
6051,-9.35,0.03528327777422226
6052,-9.35,0.038784548949737194
6053,-9.35,0.04263326233067686
6054,-9.35,0.0468638957052671
6055,-9.35,0.051514348201635404
6056,-9.35,0.05662627979818328
6057,-9.35,0.0622454845246464
6058,-9.35,0.06842230069707485
6059,-9.35,0.07521206186172792
6060,-9.35,0.08267559248755606
6061,-9.35,0.0908797528478154
6062,-9.35,0.09989803797200668
6063,-9.35,0.10981123603370764
6064,-9.35,0.1207081520723127
6065,-9.35,0.13268640353196676
6066,-9.35,0.14585329474434222
6067,-9.35,0.1603267781891069
6068,-9.35,0.17623651114330563
6069,-9.35,0.1937250171853996
6070,-9.35,0.21294896295902363
6071,-9.35,0.2340805616340463
6072,-9.35,0.257309115637507
6073,-9.35,0.28284271247461923
6074,-9.35,0.31091008883145355
6075,-9.35,0.3417626796584219
6076,-9.35,0.37567687059079036
6077,-9.35,0.41295647388400064
6078,-9.35,0.45393545004388197
6079,-9.35,0.49898089953282365
6080,-9.35,0.5484963513524144
6081,-9.35,0.6029253779625317
6082,-9.35,0.6627555689202699
6083,-9.35,0.7285228988356287
6084,-9.35,0.8008165287732435
6085,-9.35,0.8802840841123949
6086,-9.35,0.9676374561457335
6087,-9.35,1.0636591793889987
6088,-9.35,1.1692094417313288
6089,-9.35,1.2852337902249547
6090,-9.35,1.4127716015447394
6091,-9.35,1.5529653929982221
6092,-9.35,1.7070710574965884
6093,-9.35,1.8764691141741663
6094,-9.35,2.062677075442493
6095,-9.35,2.2673630412661816
6096,-9.35,2.4923606424417977
6097,-9.35,2.739685466745529
6098,-9.35,3.0115531150993715
6099,-9.35,3.310399049507793
6100,-9.35,3.638900410567892
6101,-9.35,4.000000000000001
6102,-9.3,0.00010000000000000009
6103,-9.3,0.00010992331607601645
6104,-9.3,0.00012083135417147784
6105,-9.3,0.00013282183136484435
6106,-9.3,0.0001460021615091313
6107,-9.3,0.00016049041747349827
6108,-9.3,0.00017641638887111135
6109,-9.3,0.0001939227447486859
6110,-9.3,0.00021316631165338437
6111,-9.3,0.00023431947852633578
6112,-9.3,0.00025757174100817686
6113,-9.3,0.00028313139899091653
6114,-9.3,0.0003112274226232321
6115,-9.3,0.00034211150348537436
6116,-9.3,0.00037606030930863974
6117,-9.3,0.00041337796243778044
6118,-9.3,0.0004543987642390775
6119,-9.3,0.0004994901898600331
6120,-9.3,0.0005490561801685379
6121,-9.3,0.0006035407603615637
6122,-9.3,0.000663432017659834
6123,-9.3,0.0007292664737217114
6124,-9.3,0.0008016338909455349
6125,-9.3,0.0008811825557165285
6126,-9.3,0.0009686250859269985
6127,-9.3,0.0010647448147951186
6128,-9.3,0.001170402808170232
6129,-9.3,0.0012865455781875354
6130,-9.3,0.0014142135623730968
6131,-9.3,0.0015545504441572683
6132,-9.3,0.0017088133982921087
6133,-9.3,0.0018783843529539507
6134,-9.3,0.0020647823694200057
6135,-9.3,0.0022696772502194106
6136,-9.3,0.002494904497664117
6137,-9.3,0.0027424817567620755
6138,-9.3,0.003014626889812659
6139,-9.3,0.0033137778446013506
6140,-9.3,0.0036426144941781413
6141,-9.3,0.0040040826438662224
6142,-9.3,0.00440142042056198
6143,-9.3,0.004838187280728665
6144,-9.3,0.005318295896944991
6145,-9.3,0.005846047208656651
6146,-9.3,0.006426168951124776
6147,-9.3,0.007063858007723712
6148,-9.3,0.007764826964991121
6149,-9.3,0.008535355287482936
6150,-9.3,0.009382345570870835
6151,-9.3,0.01031338537721247
6152,-9.3,0.011336815206330902
6153,-9.3,0.012461803212208992
6154,-9.3,0.013698427333727649
6155,-9.3,0.015057765575496863
6156,-9.3,0.016551995247538986
6157,-9.3,0.018194502052839467
6158,-9.3,0.02000000000000001
6159,-9.3,0.021984663215203284
6160,-9.3,0.02416627083429558
6161,-9.3,0.026564366272968886
6162,-9.3,0.029200432301826246
6163,-9.3,0.032098083494699614
6164,-9.3,0.03528327777422226
6165,-9.3,0.038784548949737194
6166,-9.3,0.04263326233067686
6167,-9.3,0.0468638957052671
6168,-9.3,0.051514348201635404
6169,-9.3,0.05662627979818328
6170,-9.3,0.0622454845246464
6171,-9.3,0.06842230069707485
6172,-9.3,0.07521206186172792
6173,-9.3,0.08267559248755606
6174,-9.3,0.0908797528478154
6175,-9.3,0.09989803797200668
6176,-9.3,0.10981123603370764
6177,-9.3,0.1207081520723127
6178,-9.3,0.13268640353196676
6179,-9.3,0.14585329474434222
6180,-9.3,0.1603267781891069
6181,-9.3,0.17623651114330563
6182,-9.3,0.1937250171853996
6183,-9.3,0.21294896295902363
6184,-9.3,0.2340805616340463
6185,-9.3,0.257309115637507
6186,-9.3,0.28284271247461923
6187,-9.3,0.31091008883145355
6188,-9.3,0.3417626796584219
6189,-9.3,0.37567687059079036
6190,-9.3,0.41295647388400064
6191,-9.3,0.45393545004388197
6192,-9.3,0.49898089953282365
6193,-9.3,0.5484963513524144
6194,-9.3,0.6029253779625317
6195,-9.3,0.6627555689202699
6196,-9.3,0.7285228988356287
6197,-9.3,0.8008165287732435
6198,-9.3,0.8802840841123949
6199,-9.3,0.9676374561457335
6200,-9.3,1.0636591793889987
6201,-9.3,1.1692094417313288
6202,-9.3,1.2852337902249547
6203,-9.3,1.4127716015447394
6204,-9.3,1.5529653929982221
6205,-9.3,1.7070710574965884
6206,-9.3,1.8764691141741663
6207,-9.3,2.062677075442493
6208,-9.3,2.2673630412661816
6209,-9.3,2.4923606424417977
6210,-9.3,2.739685466745529
6211,-9.3,3.0115531150993715
6212,-9.3,3.310399049507793
6213,-9.3,3.638900410567892
6214,-9.3,4.000000000000001
6215,-9.25,0.00010000000000000009
6216,-9.25,0.00010992331607601645
6217,-9.25,0.00012083135417147784
6218,-9.25,0.00013282183136484435
6219,-9.25,0.0001460021615091313
6220,-9.25,0.00016049041747349827
6221,-9.25,0.00017641638887111135
6222,-9.25,0.0001939227447486859
6223,-9.25,0.00021316631165338437
6224,-9.25,0.00023431947852633578
6225,-9.25,0.00025757174100817686
6226,-9.25,0.00028313139899091653
6227,-9.25,0.0003112274226232321
6228,-9.25,0.00034211150348537436
6229,-9.25,0.00037606030930863974
6230,-9.25,0.00041337796243778044
6231,-9.25,0.0004543987642390775
6232,-9.25,0.0004994901898600331
6233,-9.25,0.0005490561801685379
6234,-9.25,0.0006035407603615637
6235,-9.25,0.000663432017659834
6236,-9.25,0.0007292664737217114
6237,-9.25,0.0008016338909455349
6238,-9.25,0.0008811825557165285
6239,-9.25,0.0009686250859269985
6240,-9.25,0.0010647448147951186
6241,-9.25,0.001170402808170232
6242,-9.25,0.0012865455781875354
6243,-9.25,0.0014142135623730968
6244,-9.25,0.0015545504441572683
6245,-9.25,0.0017088133982921087
6246,-9.25,0.0018783843529539507
6247,-9.25,0.0020647823694200057
6248,-9.25,0.0022696772502194106
6249,-9.25,0.002494904497664117
6250,-9.25,0.0027424817567620755
6251,-9.25,0.003014626889812659
6252,-9.25,0.0033137778446013506
6253,-9.25,0.0036426144941781413
6254,-9.25,0.0040040826438662224
6255,-9.25,0.00440142042056198
6256,-9.25,0.004838187280728665
6257,-9.25,0.005318295896944991
6258,-9.25,0.005846047208656651
6259,-9.25,0.006426168951124776
6260,-9.25,0.007063858007723712
6261,-9.25,0.007764826964991121
6262,-9.25,0.008535355287482936
6263,-9.25,0.009382345570870835
6264,-9.25,0.01031338537721247
6265,-9.25,0.011336815206330902
6266,-9.25,0.012461803212208992
6267,-9.25,0.013698427333727649
6268,-9.25,0.015057765575496863
6269,-9.25,0.016551995247538986
6270,-9.25,0.018194502052839467
6271,-9.25,0.02000000000000001
6272,-9.25,0.021984663215203284
6273,-9.25,0.02416627083429558
6274,-9.25,0.026564366272968886
6275,-9.25,0.029200432301826246
6276,-9.25,0.032098083494699614
6277,-9.25,0.03528327777422226
6278,-9.25,0.038784548949737194
6279,-9.25,0.04263326233067686
6280,-9.25,0.0468638957052671
6281,-9.25,0.051514348201635404
6282,-9.25,0.05662627979818328
6283,-9.25,0.0622454845246464
6284,-9.25,0.06842230069707485
6285,-9.25,0.07521206186172792
6286,-9.25,0.08267559248755606
6287,-9.25,0.0908797528478154
6288,-9.25,0.09989803797200668
6289,-9.25,0.10981123603370764
6290,-9.25,0.1207081520723127
6291,-9.25,0.13268640353196676
6292,-9.25,0.14585329474434222
6293,-9.25,0.1603267781891069
6294,-9.25,0.17623651114330563
6295,-9.25,0.1937250171853996
6296,-9.25,0.21294896295902363
6297,-9.25,0.2340805616340463
6298,-9.25,0.257309115637507
6299,-9.25,0.28284271247461923
6300,-9.25,0.31091008883145355
6301,-9.25,0.3417626796584219
6302,-9.25,0.37567687059079036
6303,-9.25,0.41295647388400064
6304,-9.25,0.45393545004388197
6305,-9.25,0.49898089953282365
6306,-9.25,0.5484963513524144
6307,-9.25,0.6029253779625317
6308,-9.25,0.6627555689202699
6309,-9.25,0.7285228988356287
6310,-9.25,0.8008165287732435
6311,-9.25,0.8802840841123949
6312,-9.25,0.9676374561457335
6313,-9.25,1.0636591793889987
6314,-9.25,1.1692094417313288
6315,-9.25,1.2852337902249547
