endpoint_id,score_focal_hla__logmeanexp,score_focal_hla__logsumexp,score_focal_hla__max,score_focal_hla__mean,score_focal_hla__median,score_focal_hla__top_frac_mean_frac0p01,score_focal_hla__top_frac_mean_frac0p02,score_focal_hla__top_frac_mean_frac0p05,score_focal_hla__top_k_logsumexp_k10,score_focal_hla__top_k_logsumexp_k2,score_focal_hla__top_k_mean_k2,score_focal_hla__top_k_mean_k3,score_full_hla__logmeanexp,score_full_hla__logsumexp,score_full_hla__max,score_full_hla__mean,score_full_hla__median,score_full_hla__top_frac_mean_frac0p01,score_full_hla__top_frac_mean_frac0p02,score_full_hla__top_frac_mean_frac0p05,score_full_hla__top_k_logsumexp_k10,score_full_hla__top_k_logsumexp_k2,score_full_hla__top_k_mean_k2,score_full_hla__top_k_mean_k3,score_full_q_mono_pn__logmeanexp,score_full_q_mono_pn__logsumexp,score_full_q_mono_pn__max,score_full_q_mono_pn__mean,score_full_q_mono_pn__median,score_full_q_mono_pn__top_frac_mean_frac0p01,score_full_q_mono_pn__top_frac_mean_frac0p02,score_full_q_mono_pn__top_frac_mean_frac0p05,score_full_q_mono_pn__top_k_logsumexp_k10,score_full_q_mono_pn__top_k_logsumexp_k2,score_full_q_mono_pn__top_k_mean_k2,score_full_q_mono_pn__top_k_mean_k3,score_mono_q_full_pn__logmeanexp,score_mono_q_full_pn__logsumexp,score_mono_q_full_pn__max,score_mono_q_full_pn__mean,score_mono_q_full_pn__median,score_mono_q_full_pn__top_frac_mean_frac0p01,score_mono_q_full_pn__top_frac_mean_frac0p02,score_mono_q_full_pn__top_frac_mean_frac0p05,score_mono_q_full_pn__top_k_logsumexp_k10,score_mono_q_full_pn__top_k_logsumexp_k2,score_mono_q_full_pn__top_k_mean_k2,score_mono_q_full_pn__top_k_mean_k3,score_old_monoallelic__logmeanexp,score_old_monoallelic__logsumexp,score_old_monoallelic__max,score_old_monoallelic__mean,score_old_monoallelic__median,score_old_monoallelic__top_frac_mean_frac0p01,score_old_monoallelic__top_frac_mean_frac0p02,score_old_monoallelic__top_frac_mean_frac0p05,score_old_monoallelic__top_k_logsumexp_k10,score_old_monoallelic__top_k_logsumexp_k2,score_old_monoallelic__top_k_mean_k2,score_old_monoallelic__top_k_mean_k3
pdac.af91bab1042745b4226304a0d49b9dbd0c9f69a92fc17cd5c3d3bf18893f1c7f,-3.741318,-0.15779907,-0.75509334,-22.871826,-27.631021,-0.75509334,-0.75509334,-1.2608165,-0.15779907,-0.44489715,-1.2608165,-1.488811,-3.6922898,-0.10877076,-0.7377647,-22.832378,-27.631021,-0.7377647,-0.7377647,-1.2408447,-0.10877076,-0.42615598,-1.2408447,-1.4695866,-3.6527147,-0.06919582,-0.72548956,-22.821203,-27.631021,-0.72548956,-0.72548956,-1.2323257,-0.06919582,-0.41588652,-1.2323257,-1.459362,-2.8400104,0.7435085,-0.23859864,-22.580908,-27.631021,-0.23859864,-0.23859864,-0.49892783,0.7435085,0.22772902,-0.49892783,-0.62883496,-2.8164706,0.76704836,-0.22856207,-22.581179,-27.631021,-0.22856207,-0.22856207,-0.49267742,0.76704836,0.2349501,-0.49267742,-0.62085897
pdac.afa32c9f16c89a335394c4d54af505c137df1b720fed4019dd7b4003991be170,-3.4682105,-0.5778387,-1.0371915,-23.460407,-27.631021,-1.0371915,-1.0371915,-1.0371915,-0.5778387,-0.587914,-1.3207312,-2.6073346,-3.458206,-0.56783414,-1.0277578,-23.45583,-27.631021,-1.0277578,-1.0277578,-1.0277578,-0.56783414,-0.5784657,-1.3112774,-2.5798757,-3.558819,-0.6684473,-1.1293622,-23.466991,-27.631021,-1.1293622,-1.1293622,-1.1293622,-0.6684473,-0.680244,-1.413122,-2.6468396,-2.5716703,0.31870157,-0.28317195,-23.259708,-27.631021,-0.28317195,-0.28317195,-0.28317195,0.31870157,0.29403695,-0.40672335,-1.4031459,-2.6148112,0.2755607,-0.32732037,-23.264452,-27.631021,-0.32732037,-0.32732037,-0.32732037,0.2755607,0.24970736,-0.45107836,-1.4316034
pdac.b02ae258e9051c1a4101afdbe3ddcb046343c84eea8c51e13b967e71f0804779,-4.2021494,-0.4644796,-0.9072463,-20.834534,-27.631021,-0.9072463,-0.9072463,-1.863313,-0.4659703,-0.6495242,-1.5193696,-1.863313,-4.0694194,-0.3317496,-0.9073468,-20.451584,-27.631021,-0.9073468,-0.9073468,-1.8583797,-0.34028226,-0.6459409,-1.511413,-1.8583797,-4.1626916,-0.42502192,-0.9130167,-20.587162,-27.631021,-0.9130167,-0.9130167,-1.8615723,-0.42950088,-0.65000737,-1.513607,-1.8615723,-2.8862312,0.85143846,-0.30688554,-19.904037,-27.631021,-0.30688554,-0.30688554,-0.52037656,0.82574236,0.27405044,-0.4261976,-0.52037656,-3.179674,0.55799586,-0.3062849,-20.099989,-27.631021,-0.3062849,-0.3062849,-0.79489213,0.54794514,0.20639427,-0.50670373,-0.79489213
pdac.b1fae19137385bd05af392ad249d9a33d92e5bdaacc8b24cc9fedc7915263116,-4.122479,-0.25127777,-1.4952465,-20.931442,-27.631021,-1.4952465,-1.4952465,-1.7353513,-0.25644204,-0.89989567,-1.5983484,-1.7353513,-3.8529916,0.018209526,-1.1831603,-20.670166,-27.631021,-1.1831603,-1.1831603,-1.5281947,0.005398162,-0.69897515,-1.4198835,-1.5281947,-3.784341,0.08686003,-1.075347,-20.72242,-27.631021,-1.075347,-1.075347,-1.4235133,0.07801211,-0.5659012,-1.2798061,-1.4235133,-2.8033438,1.0678574,-0.4893851,-20.217623,-27.631021,-0.4893851,-0.4893851,-0.67103875,1.0395777,0.086768195,-0.61414087,-0.67103875,-2.840234,1.030967,-0.4310224,-20.314392,-27.631021,-0.4310224,-0.4310224,-0.59998226,1.0114418,0.18530987,-0.5110349,-0.59998226
pdac.b32fb0a808898fb03ab000950bbf62d5c75680d3f42624b985293e75fb9e9460,-5.204765,-1.1104201,-2.1611023,-22.340694,-27.631021,-2.1611023,-2.2948487,-2.4597347,-1.1311557,-1.592784,-2.2948487,-2.4597347,-4.9849296,-0.8905851,-2.1362066,-22.209646,-27.631021,-2.1362066,-2.169166,-2.3377478,-0.9206528,-1.4754758,-2.169166,-2.3377478,-5.0212646,-0.9269198,-2.1406636,-22.229689,-27.631021,-2.1406636,-2.1578045,-2.3253028,-0.9542582,-1.4645106,-2.1578045,-2.3253028,-3.3993247,0.69501996,-0.8338417,-21.788008,-27.631021,-0.8338417,-0.8613925,-0.90138036,0.65097797,-0.16786584,-0.8613925,-0.90138036,-3.5288203,0.5655244,-0.84070677,-21.81772,-27.631021,-0.84070677,-0.85381943,-0.95616305,0.5223689,-0.16058628,-0.85381943,-0.95616305
pdac.b3c6da0097d17f97c15e0998990a8f04105360c1253639903137bbc1c8102f3a,-3.9270477,0.26260716,-1.1162822,-21.864178,-27.631021,-1.1162822,-1.1845427,-1.3927232,0.24856272,-0.48906752,-1.1845427,-1.213453,-3.8260005,0.3636543,-1.109583,-21.754862,-27.631021,-1.109583,-1.1608098,-1.3804861,0.3370265,-0.46635106,-1.1608098,-1.1976414,-3.875083,0.31457192,-1.1349043,-21.797115,-27.631021,-1.1349043,-1.2064772,-1.4133677,0.28991225,-0.5107708,-1.2064772,-1.2348195,-2.6994874,1.4901674,-0.40911043,-21.38593,-27.631021,-0.40911043,-0.43245593,-0.50341535,1.4194281,0.26096374,-0.43245593,-0.4537528,-2.7637105,1.4259442,-0.41401145,-21.427013,-27.631021,-0.41401145,-0.45412493,-0.53278273,1.3677396,0.23982657,-0.45412493,-0.46969783
pdac.b3fb202bd41a2a434757f96a74bb3f8a403a099f99c7e0ad7abe4b0d9e10874b,-6.291418,-3.401046,-3.5043323,-23.32279,-27.631021,-3.5043323,-3.5043323,-3.5043323,-3.401046,-3.4034746,-4.6259284,-6.2274046,-6.2128053,-3.3224335,-3.5043824,-23.018244,-27.631021,-3.5043824,-3.5043824,-3.5043824,-3.3224335,-3.3691669,-4.47064,-5.117845,-6.2582273,-3.3678553,-3.5137327,-23.086407,-27.631021,-3.5137327,-3.5137327,-3.5137327,-3.3678553,-3.377262,-4.4750504,-5.6716146,-4.627928,-1.7375561,-2.1891735,-22.58221,-27.631021,-2.1891735,-2.1891735,-2.1891735,-1.7375561,-1.77554,-2.5235934,-3.3616896,-4.6629715,-1.7725995,-2.1906755,-22.729462,-27.631021,-2.1906755,-2.1906755,-2.1906755,-1.7725995,-1.7763294,-2.524044,-4.1688986
pdac.b4d16d1f96487e4d67a9ac27db066e606ae99dc56b7847c6f55c417158b767e5,-4.635554,-0.27884462,-1.2005363,-21.779137,-27.631021,-1.2005363,-1.4681246,-2.1899438,-0.32226387,-0.739595,-1.4681246,-1.8936749,-4.5365195,-0.1798107,-1.2004364,-21.605684,-27.631021,-1.2004364,-1.4681149,-2.0499473,-0.25343603,-0.7395617,-1.4681149,-1.818608,-4.550076,-0.19336697,-1.2013288,-21.650532,-27.631021,-1.2013288,-1.4689271,-2.0496523,-0.25298008,-0.7403949,-1.4689271,-1.8179574,-3.3396237,1.0170853,-0.45287305,-21.194712,-27.631021,-0.45287305,-0.61111397,-0.95951104,0.87799585,0.094501406,-0.61111397,-0.77163535,-3.394641,0.9620682,-0.4545582,-21.274662,-27.631021,-0.4545582,-0.6127189,-0.9599608,0.85996664,0.0928839,-0.6127189,-0.7725887
pdac.b5b002fb222ce76efc9ae1ba79920fb9ab40eaee03bdafecd65ab4b1527e9040,-5.977728,-4.1859684,-4.1859684,-23.723513,-27.631021,-4.1859684,-4.1859684,-4.1859684,-4.1859684,-4.1859684,-15.908495,-19.816004,-5.9731393,-4.18138,-4.18138,-23.722748,-27.631021,-4.18138,-4.18138,-4.18138,-4.18138,-4.18138,-15.9062,-19.814474,-5.9726486,-4.180889,-4.180889,-23.722666,-27.631021,-4.180889,-4.180889,-4.180889,-4.180889,-4.180889,-15.905955,-19.81431,-4.137251,-2.3454914,-2.3454914,-23.416767,-27.631021,-2.3454914,-2.3454914,-2.3454914,-2.3454914,-2.3454914,-14.988256,-19.20251,-4.13649,-2.3447306,-2.3447306,-23.41664,-27.631021,-2.3447306,-2.3447306,-2.3447306,-2.3447306,-2.3447306,-14.987876,-19.202257
pdac.b672e5bc3f0b20ae3f8db87646a0fcc5a8e9e9d1fcbe86ebd8154729a88b9e87,-3.952807,0.32385927,-1.4192444,-19.106867,-27.631021,-1.4192444,-1.4941764,-1.7477112,0.16656625,-0.79822445,-1.4941764,-1.5896534,-3.8556285,0.42103755,-1.4200693,-18.985186,-27.631021,-1.4200693,-1.4918044,-1.7132314,0.21942925,-0.7960865,-1.4918044,-1.555035,-3.9746513,0.3020149,-1.7316074,-19.019909,-27.631021,-1.7316074,-1.7399249,-1.8903865,0.09673243,-1.046743,-1.7399249,-1.7764714,-2.3167272,1.9599391,-0.2379873,-18.346933,-27.631021,-0.2379873,-0.34728625,-0.43009615,1.704221,0.3518222,-0.34728625,-0.38954395,-2.3699462,1.9067199,-0.25102806,-18.379585,-27.631021,-0.25102806,-0.36615175,-0.45978394,1.6609224,0.33360755,-0.36615175,-0.42852437
pdac.b6bd86ca77c61362ef3cca9a8020184b4ccf01b37ade4fa49a0b4f37377b4107,-5.5629435,-2.6725714,-2.709202,-23.026552,-27.631021,-2.709202,-2.709202,-2.709202,-2.6725714,-2.6787431,-4.4472566,-5.5668063,-5.2568655,-2.3664935,-2.5619142,-22.533339,-27.631021,-2.5619142,-2.5619142,-2.5619142,-2.3664935,-2.4305706,-3.5436883,-4.305938,-4.9412193,-2.0508473,-2.1536283,-22.68193,-27.631021,-2.1536283,-2.1536283,-2.1536283,-2.0508473,-2.0661418,-3.3497329,-4.3545475,-3.4062562,-0.5158844,-0.87919277,-22.064247,-27.631021,-0.87919277,-0.87919277,-0.87919277,-0.5158844,-0.610672,-1.4679749,-2.0737581,-3.2056267,-0.3152549,-0.4692494,-22.28895,-27.631021,-0.4692494,-0.4692494,-0.4692494,-0.3152549,-0.32551825,-1.4027917,-2.651263
pdac.b91507ca1d44be225b381eca8bad64d5f2441a8aeb98b417baa4cd7cdbb4e264,-3.587251,0.1504188,-0.89393735,-21.634794,-27.631021,-0.89393735,-0.89393735,-1.1299171,0.15039255,-0.22295667,-0.91635513,-1.1299171,-3.5693269,0.16834281,-0.8944906,-21.3367,-27.631021,-0.8944906,-0.8944906,-1.1338487,0.16574323,-0.22469437,-0.91812074,-1.1338487,-3.6045058,0.13316403,-0.92083716,-21.44393,-27.631021,-0.92083716,-0.92083716,-1.1519489,0.13282725,-0.2452533,-0.9385575,-1.1519489,-2.5044942,1.2331755,-0.16662396,-20.877691,-27.631021,-0.16662396,-0.16662396,-0.2271151,1.2293423,0.49433827,-0.19934411,-0.2271151,-2.6376047,1.1000651,-0.16123812,-21.027159,-27.631021,-0.16123812,-0.16123812,-0.22316058,1.0976732,0.4971154,-0.19665897,-0.22316058
pdac.ba60c23f496aa520c9369e56e9ad7cb89a2e49b5c54f64bdead27a9837e97cfd,-3.1161096,0.62156004,-0.5016774,-22.395844,-27.631021,-0.5016774,-0.5016774,-0.701454,0.62156004,0.05434291,-0.6497233,-0.701454,-3.1465855,0.5910841,-0.5047309,-22.344036,-27.631021,-0.5047309,-0.5047309,-0.7390692,0.5910841,0.045520633,-0.6595659,-0.7390692,-3.1375625,0.60010713,-0.54538864,-22.33702,-27.631021,-0.54538864,-0.54538864,-0.7209777,0.60010713,0.06518089,-0.63168526,-0.7209777,-2.5274951,1.2101746,-0.21016577,-22.082594,-27.631021,-0.21016577,-0.21016577,-0.3081363,1.2101746,0.4494049,-0.24432561,-0.3081363,-2.6113038,1.126366,-0.29432517,-22.103102,-27.631021,-0.29432517,-0.29432517,-0.40032056,1.126366,0.32756805,-0.3683138,-0.40032056
pdac.ba8e52946924dd9f0a204fd8c0e33373a68b4539e7d7b44891fcbff40a7e4a3a,-4.4015055,-0.41252145,-0.83825564,-22.99722,-27.631021,-0.83825564,-1.6374177,-2.0579112,-0.41271773,-0.6540732,-1.6374177,-2.0579112,-4.3868947,-0.3979106,-0.8373918,-22.855444,-27.631021,-0.8373918,-1.6359173,-2.0566568,-0.40088126,-0.65299505,-1.6359173,-2.0566568,-4.4065623,-0.4175784,-0.85108745,-22.88244,-27.631021,-0.85108745,-1.655592,-2.0744922,-0.41948006,-0.6686944,-1.655592,-2.0744922,-3.3549721,0.63401204,-0.20691243,-22.507286,-27.631021,-0.20691243,-0.6217242,-0.8752665,0.62209964,0.15509768,-0.6217242,-0.8752665,-3.3822045,0.6067796,-0.20708773,-22.557745,-27.631021,-0.20708773,-0.6239127,-0.8768873,0.602838,0.1537012,-0.6239127,-0.8768873
pdac.bd3f626a0324142f7410ac61040fa11810275741e5f315a2429d05a5ec43ff9a,-6.8128815,-2.5362153,-3.4055908,-22.980661,-27.631021,-3.4055908,-3.638847,-4.4105587,-2.559072,-2.9187388,-3.638847,-4.0538244,-5.7840405,-1.5073743,-2.3080087,-22.675531,-27.631021,-2.3080087,-2.7166388,-3.4684937,-1.5510391,-1.9422274,-2.7166388,-3.1001852,-5.7309775,-1.4543113,-2.0519931,-22.679396,-27.631021,-2.0519931,-2.958969,-3.569499,-1.4934821,-1.9009829,-2.958969,-3.3639352,-4.296185,-0.019519046,-1.2374325,-22.264404,-27.631021,-1.2374325,-1.5811988,-1.8902861,-0.10078144,-0.8300924,-1.5811988,-1.7750291,-4.3919806,-0.115314364,-1.3111165,-22.354412,-27.631021,-1.3111165,-1.4967614,-1.8410257,-0.16614315,-0.7864803,-1.4967614,-1.6206367
pdac.c206d4ea5e4ccc525df2bff4ba1b2bcf0874a4ed02da44d0e66bd2690ba2f3c1,-4.0611672,-1.1707953,-1.4845161,-19.729254,-27.631021,-1.4845161,-1.4845161,-1.4845161,-1.1707953,-1.3117808,-2.3187084,-2.928564,-4.05422,-1.1638484,-1.4796338,-19.72371,-27.631021,-1.4796338,-1.4796338,-1.4796338,-1.1638484,-1.3067375,-2.3133187,-2.9162023,-3.582222,-0.69185007,-1.018442,-19.571436,-27.631021,-1.018442,-1.018442,-1.018442,-0.69185007,-0.82932585,-1.8031149,-2.4300876,-3.0649507,-0.17457898,-0.6362066,-19.305653,-27.631021,-0.6362066,-0.6362066,-0.6362066,-0.17457898,-0.38656446,-1.2663617,-1.7715213,-2.6525135,0.23785833,-0.2342683,-19.173529,-27.631021,-0.2342683,-0.2342683,-0.2342683,0.23785833,0.03368066,-0.8242656,-1.3504388
pdac.c28de01257779876214d850cf0ebefb6c14a3ab1d8b22324495698213f55db92,-5.353585,-1.7700658,-2.0641246,-24.00359,-27.631021,-2.0641246,-2.0641246,-2.6779552,-1.7700658,-1.8071773,-2.6779552,-3.5329006,-5.3173423,-1.7338233,-2.0639944,-23.841673,-27.631021,-2.0639944,-2.0639944,-2.677865,-1.7338233,-1.8070652,-2.677865,-3.53254,-5.3245544,-1.7410353,-2.0639846,-23.84694,-27.631021,-2.0639846,-2.0639846,-2.6772447,-1.7410353,-1.8067787,-2.6772447,-3.5320065,-4.1023283,-0.5188095,-0.99682343,-23.547281,-27.631021,-0.99682343,-0.99682343,-1.5014226,-0.5188095,-0.6860272,-1.5014226,-2.036334,-4.146601,-0.5630823,-0.9967235,-23.587183,-27.631021,-0.9967235,-0.9967235,-1.5007222,-0.5630823,-0.68560636,-1.5007222,-2.1943572
pdac.c3e2c24d1a42abf24343c0fb786088f8514a0b6bbc90b5c9c191d488955e2ff9,-4.9751773,-0.98619306,-1.891801,-22.538668,-27.631021,-1.891801,-2.003933,-2.5319757,-0.9913273,-1.304512,-2.003933,-2.5319757,-4.858849,-0.8698648,-1.8917712,-22.433378,-27.631021,-1.8917712,-2.0039897,-2.4013216,-0.88280386,-1.3045592,-2.0039897,-2.4013216,-4.920892,-0.9319078,-1.9318335,-22.437841,-27.631021,-1.9318335,-2.1862557,-2.4207866,-0.9455634,-1.4610864,-2.1862557,-2.4207866,-3.5140266,0.47495738,-0.8735246,-22.069145,-27.631021,-0.8735246,-0.9573753,-1.0059371,0.44884697,-0.26071677,-0.9573753,-1.0059371,-3.5332534,0.45573077,-0.8835008,-22.083267,-27.631021,-0.8835008,-0.977071,-1.0231571,0.431794,-0.2795525,-0.977071,-1.0231571
pdac.c447d0704d341a7bb73e37da84c3da7a211065d2ab984a1e82006a4f1ecea07b,-6.2740636,-1.9973975,-2.9851372,-21.979008,-27.631021,-2.9851372,-3.4508476,-4.007441,-2.044466,-2.6529646,-3.4508476,-3.8115733,-4.7418795,-0.46521345,-1.1775235,-21.604542,-27.631021,-1.1775235,-1.6441288,-2.291333,-0.5115695,-0.8458563,-1.6441288,-1.9930599,-5.1820893,-0.9054231,-1.8236778,-21.639038,-27.631021,-1.8236778,-2.2949002,-2.8181086,-0.9680557,-1.4946086,-2.2949002,-2.6227708,-3.444501,0.83216524,-0.42900935,-21.11267,-27.631021,-0.42900935,-0.5929752,-0.92668325,0.74066734,0.11355459,-0.5929752,-0.73733896,-4.1964817,0.08018422,-1.2461827,-21.251667,-27.631021,-1.2461827,-1.4768202,-1.9995544,-0.049120005,-0.7573088,-1.4768202,-1.75402
pdac.c54e781f8f4f0a183c65a6ac8acda3a9db8aab4e996e337d681b0eaadf4e17f8,-7.006194,-4.5212874,-5.089365,-23.896416,-27.631021,-5.089365,-5.089365,-5.089365,-4.5212874,-4.5212874,-5.223389,-12.6926,-6.9187474,-4.4338408,-4.942461,-23.883844,-27.631021,-4.942461,-4.942461,-4.942461,-4.4338408,-4.4338408,-5.147955,-12.64231,-6.784032,-4.299125,-4.941006,-23.858128,-27.631021,-4.941006,-4.941006,-4.941006,-4.299125,-4.299125,-4.9936576,-12.539446,-5.20283,-2.7179232,-3.2275293,-23.597816,-27.631021,-3.2275293,-3.2275293,-3.2275293,-2.7179232,-2.7179232,-3.4317877,-11.498199,-5.063242,-2.578335,-3.2232997,-23.571302,-27.631021,-3.2232997,-3.2232997,-3.2232997,-2.578335,-2.578335,-3.272702,-11.392141
pdac.c6ad4a9e7b3ecb72197aaaa950d604a1dba0f8f3058dc31ba62c16242efaed2a,-5.972836,-3.4879293,-3.5310557,-22.299536,-27.631021,-3.5310557,-3.5310557,-3.5310557,-3.4879293,-3.49414,-5.1713576,-6.305078,-4.8042507,-2.3193443,-2.416359,-21.92214,-27.631021,-2.416359,-2.416359,-2.416359,-2.3193443,-2.3271,-3.601986,-4.7954984,-4.559613,-2.0747063,-2.1503754,-21.902672,-27.631021,-2.1503754,-2.1503754,-2.1503754,-2.0747063,-2.0805154,-3.4634392,-4.717619,-2.9972184,-0.5123117,-0.72154707,-21.44505,-27.631021,-0.72154707,-0.72154707,-0.72154707,-0.5123117,-0.5177388,-1.4650178,-2.8871346,-2.9003882,-0.41548166,-0.5497393,-21.524025,-27.631021,-0.5497393,-0.5497393,-0.5497393,-0.41548166,-0.4176461,-1.5284764,-3.2030363
pdac.c75ad7b1858550227b107fd55bda1f2da1068ee58b30ea83d4bc34252db8ef95,-3.3898816,-0.4995099,-0.5875039,-24.068731,-27.631021,-0.5875039,-0.5875039,-0.5875039,-0.4995099,-0.49951032,-1.7805898,-6.2572756,-3.3898625,-0.49949062,-0.58749384,-23.888542,-27.631021,-0.58749384,-0.58749384,-0.58749384,-0.49949062,-0.49950108,-1.7805848,-5.176142,-3.3893757,-0.49900398,-0.5869836,-23.924816,-27.631021,-0.5869836,-0.5869836,-0.5869836,-0.49900398,-0.4990094,-1.7801846,-5.3937874,-2.8787315,0.011640271,-0.18189697,-23.653572,-27.631021,-0.18189697,-0.18189697,-0.18189697,0.01164027,0.011557742,-0.9541097,-3.7663298,-2.8778954,0.012476385,-0.18096659,-23.71929,-27.631021,-0.18096659,-0.18096659,-0.18096659,0.012476385,0.012451163,-0.9532845,-4.1606293
pdac.ce33d1fe5f894a7e78479a178311391738280d30da5a1ab7ba60f0bcd80ce99e,-8.161826,-5.6769195,-6.059762,-24.099363,-27.631021,-6.059762,-6.059762,-6.059762,-5.6769195,-5.6769195,-6.4410677,-13.504385,-7.5160985,-5.031192,-5.5260806,-23.984015,-27.631021,-5.5260806,-5.5260806,-5.5260806,-5.031192,-5.031192,-5.7489777,-13.042992,-7.683738,-5.1988316,-5.8365808,-24.008118,-27.631021,-5.8365808,-5.8365808,-5.8365808,-5.1988316,-5.1988316,-5.893604,-13.13941,-5.792227,-3.3073204,-3.971117,-23.692669,-27.631021,-3.971117,-3.971117,-3.971117,-3.3073204,-3.3073204,-4.000911,-11.877615,-6.065616,-3.5807095,-3.9490864,-23.751432,-27.631021,-3.9490864,-3.9490864,-3.9490864,-3.5807095,-3.5807095,-4.3534927,-12.112669
pdac.ce4af8f1a2aa7960447bd3c4fea4740dd58a1c46f627a1dd7ff3ca731adce1ed,-5.3478465,-1.3588624,-2.214962,-22.540165,-27.631021,-2.214962,-2.7698665,-2.981308,-1.3757701,-1.9300674,-2.7698665,-2.981308,-5.333809,-1.3448249,-2.2052698,-22.475163,-27.631021,-2.2052698,-2.7650254,-2.9782507,-1.3694179,-1.9227717,-2.7650254,-2.9782507,-5.377527,-1.3885434,-2.2544804,-22.510115,-27.631021,-2.2544804,-2.7907376,-2.995649,-1.4020939,-1.9602096,-2.7907376,-2.995649,-3.9017243,0.087259814,-0.8819371,-22.125113,-27.631021,-0.8819371,-1.3215232,-1.5598563,0.046504825,-0.5347182,-1.3215232,-1.5598563,-3.9454565,0.043527685,-0.91317004,-22.160906,-27.631021,-0.91317004,-1.3369344,-1.5701239,0.019091612,-0.5565644,-1.3369344,-1.5701239
pdac.ce8673feaac156cf0af0decc0ac8787e47e5274ff65f0ba0cf24ee6ba1e35c26,-3.832949,0.6668609,-0.48574257,-22.16804,-27.631021,-0.48574257,-0.66817963,-1.2465967,0.6313779,0.041517712,-0.66817963,-0.92500687,-3.7601092,0.7397006,-0.49240085,-22.037777,-27.631021,-0.49240085,-0.67614913,-1.244888,0.6909844,0.0337856,-0.67614913,-0.925701,-3.7827973,0.71701247,-0.4976499,-22.052462,-27.631021,-0.4976499,-0.6803013,-1.3044566,0.67060155,0.029434731,-0.6803013,-0.9694528,-2.7052984,1.7945113,-0.14514229,-21.658676,-27.631021,-0.14514229,-0.22196144,-0.3808503,1.6964743,0.47413343,-0.22196144,-0.27770293,-2.751605,1.7482046,-0.14091654,-21.69584,-27.631021,-0.14091654,-0.2165404,-0.41245964,1.6555228,0.47946355,-0.2165404,-0.29760706
pdac.cff00c9edd6ff1b643a16b911fb842482216fda37ba00d5570ccff36c77f9b5b,-5.2039003,-2.0258465,-2.8856668,-23.809053,-27.631021,-2.8856668,-2.8856668,-2.9206896,-2.0258465,-2.2269292,-2.9206896,-3.1914139,-5.181617,-2.0035632,-2.8850539,-23.66651,-27.631021,-2.8850539,-2.8850539,-2.9203176,-2.0035632,-2.226549,-2.9203176,-3.1910245,-5.2153044,-2.0372505,-2.9045837,-23.753815,-27.631021,-2.9045837,-2.9045837,-2.9339955,-2.0372505,-2.2404158,-2.9339955,-3.2050445,-3.88818,-0.7101262,-1.6087437,-23.445967,-27.631021,-1.6087437,-1.6087437,-1.6469574,-0.7101262,-0.9530803,-1.6469574,-1.8859266,-3.9284117,-0.75035787,-1.6225173,-23.567595,-27.631021,-1.6225173,-1.6225173,-1.6651716,-0.75035787,-0.971115,-1.6651716,-1.9023428
pdac.d07def8a4fa0912c958313a7cb3be7da9b8cd74cce87bb85ba511eb47c22cc0b,-4.666359,-0.6773751,-1.2315838,-21.865164,-27.631021,-1.2315838,-1.543556,-2.2324378,-0.68332714,-0.802515,-1.543556,-2.2324378,-4.5807576,-0.5917737,-1.2371196,-21.667536,-27.631021,-1.2371196,-1.5439993,-2.2615366,-0.60969687,-0.80448556,-1.5439993,-2.2615366,-4.187167,-0.19818288,-0.5528582,-21.676414,-27.631021,-0.5528582,-1.1956339,-2.068843,-0.20890622,-0.3087377,-1.1956339,-2.068843,-3.7354407,0.25354347,-0.84462315,-21.266674,-27.631021,-0.84462315,-0.9145031,-1.398083,0.20829676,-0.21891633,-0.9145031,-1.398083,-3.6629486,0.32603544,-0.501374,-21.32615,-27.631021,-0.501374,-0.66672385,-1.2368078,0.28759098,0.040031802,-0.66672385,-1.2368078
pdac.d135322dce63dd6f859f4d3e1a489615974ba3a0b9bc68143b707a09577cdab8,-5.3995514,-1.6618814,-2.096864,-23.357145,-27.631021,-2.096864,-2.096864,-3.2690136,-1.6618814,-1.8715087,-2.7845063,-3.2690136,-5.08032,-1.3426503,-1.7624615,-23.219028,-27.631021,-1.7624615,-1.7624615,-3.0162048,-1.3426503,-1.5980232,-2.6233985,-3.0162048,-4.8515577,-1.113888,-1.4724654,-23.202778,-27.631021,-1.4724654,-1.4724654,-2.8697731,-1.113888,-1.3465185,-2.4765956,-2.8697731,-3.8849916,-0.14732198,-0.8907905,-22.89851,-27.631021,-0.8907905,-0.8907905,-1.6416881,-0.14732198,-0.57264596,-1.3817723,-1.6416881,-3.7735324,-0.0358626,-0.6876501,-22.9119,-27.631021,-0.6876501,-0.6876501,-1.5446315,-0.0358626,-0.4189587,-1.27607,-1.5446315
