endpoint_id,score_full_q_mono_pn__roc__regime_1750,score_full_q_mono_pn__roc__regime_1925,score_full_q_mono_pn__roc__regime_1926,score_full_q_mono_pn__roc__regime_2128,score_full_q_mono_pn__roc__regime_2152,score_full_q_mono_pn__roc__regime_2154,score_full_q_mono_pn__roc__regime_2275,score_full_q_mono_pn__roc__regime_2278,score_full_q_mono_pn__roc__regime_2279,score_full_q_mono_pn__roc__regime_2326,score_full_q_mono_pn__roc__regime_2327,score_full_q_mono_pn__roc__regime_2451,score_full_q_mono_pn__roc__regime_2452,score_full_q_mono_pn__roc__regime_2500,score_full_q_mono_pn__roc__regime_2503,score_full_q_mono_pn__roc__regime_2625,score_full_q_mono_pn__roc__regime_2626,score_full_q_mono_pn__roc__regime_2627,score_full_q_mono_pn__roc__regime_2628,score_full_q_mono_pn__roc__regime_2629
nci_obs_001059,-8.096332550048828,-8.096332550048828,-8.096332550048828,-7.610660076141357,-7.610660076141357,-7.610660076141357,-7.610660076141357,-7.610660076141357,-7.610660076141357,-7.610660076141357,-7.610660076141357,-7.610660076141357,-7.610660076141357,-7.610660076141357,-7.610660076141357,-7.610660076141357,-7.610660076141357,-7.610660076141357,-7.610660076141357,-7.610660076141357
nci_obs_001060,-6.119045257568359,-6.121748924255371,-6.119055271148682,-6.1192450523376465,-6.206462383270264,-6.119025230407715,-6.119025230407715,-6.119025230407715,-6.119025230407715,-6.119025230407715,-6.119025230407715,-6.119025230407715,-6.119025230407715,-6.119025230407715,-6.119025230407715,-6.124444007873535,-6.119185447692871,-6.119025230407715,-6.119025230407715,-6.119025230407715
nci_obs_001061,-12.902998924255371,-12.902998924255371,-12.902998924255371,-12.154253959655762,-12.154253959655762,-12.154253959655762,-12.154253959655762,-12.154253959655762,-12.154253959655762,-12.154253959655762,-12.154253959655762,-12.154253959655762,-12.154253959655762,-12.154253959655762,-12.154253959655762,-12.154253959655762,-12.154253959655762,-12.154253959655762,-12.154253959655762,-12.154253959655762
nci_obs_001062,-13.95322322845459,-13.95322322845459,-13.95322322845459,-13.053095817565918,-13.053095817565918,-13.053095817565918,-13.053095817565918,-13.053095817565918,-13.053095817565918,-13.053095817565918,-13.053095817565918,-13.053095817565918,-13.053095817565918,-13.053095817565918,-13.053095817565918,-13.053095817565918,-13.053095817565918,-13.053095817565918,-13.053095817565918,-13.053095817565918
nci_obs_001063,-1.1390208005905151,-1.1568090915679932,-1.1372082233428955,-1.1366881132125854,-1.15633225440979,-1.1366881132125854,-1.1369481086730957,-1.1366881132125854,-1.1366881132125854,-1.1366881132125854,-1.1366881132125854,-1.13670814037323,-1.1366881132125854,-1.1373282670974731,-1.1366881132125854,-1.155178427696228,-1.1383694410324097,-1.13670814037323,-1.1366881132125854,-1.1366881132125854
nci_obs_001064,-8.102797508239746,-8.102797508239746,-8.102797508239746,-7.495558261871338,-7.495558261871338,-7.495558261871338,-7.495558261871338,-7.495558261871338,-7.495558261871338,-7.495558261871338,-7.495558261871338,-7.495558261871338,-7.495558261871338,-7.495558261871338,-7.495558261871338,-7.495558261871338,-7.495558261871338,-7.495558261871338,-7.495558261871338,-7.495558261871338
nci_obs_001065,-8.007658958435059,-8.007658958435059,-8.007658958435059,-7.49782657623291,-7.49782657623291,-7.49782657623291,-7.49782657623291,-7.49782657623291,-7.49782657623291,-7.49782657623291,-7.49782657623291,-7.49782657623291,-7.49782657623291,-7.49782657623291,-7.49782657623291,-7.49782657623291,-7.49782657623291,-7.49782657623291,-7.49782657623291,-7.49782657623291
nci_obs_001066,-13.787422180175781,-13.787422180175781,-13.787422180175781,-13.09411907196045,-13.09411907196045,-13.09411907196045,-13.09411907196045,-13.09411907196045,-13.09411907196045,-13.09411907196045,-13.09411907196045,-13.09411907196045,-13.09411907196045,-13.09411907196045,-13.09411907196045,-13.09411907196045,-13.09411907196045,-13.09411907196045,-13.09411907196045,-13.09411907196045
nci_obs_001067,-5.564141273498535,-5.564141273498535,-5.564141273498535,-5.151981353759766,-5.151981353759766,-5.151981353759766,-5.151981353759766,-5.151981353759766,-5.151981353759766,-5.151981353759766,-5.151981353759766,-5.151981353759766,-5.151981353759766,-5.151981353759766,-5.151981353759766,-5.151981353759766,-5.151981353759766,-5.151981353759766,-5.151981353759766,-5.151981353759766
nci_obs_001068,-14.678868293762207,-14.678868293762207,-14.678868293762207,-13.738898277282715,-13.738898277282715,-13.738898277282715,-13.738898277282715,-13.738898277282715,-13.738898277282715,-13.738898277282715,-13.738898277282715,-13.738898277282715,-13.738898277282715,-13.738898277282715,-13.738898277282715,-13.738898277282715,-13.738898277282715,-13.738898277282715,-13.738898277282715,-13.738898277282715
nci_obs_001069,-16.764429092407227,-16.764429092407227,-16.764429092407227,-15.955549240112305,-15.955549240112305,-15.955549240112305,-15.955549240112305,-15.955549240112305,-15.955549240112305,-15.955549240112305,-15.955549240112305,-15.955549240112305,-15.955549240112305,-15.955549240112305,-15.955549240112305,-15.955549240112305,-15.955549240112305,-15.955549240112305,-15.955549240112305,-15.955549240112305
nci_obs_001070,-15.173151016235352,-15.173151016235352,-15.173151016235352,-14.239169120788574,-14.239169120788574,-14.239169120788574,-14.239169120788574,-14.239169120788574,-14.239169120788574,-14.239169120788574,-14.239169120788574,-14.239169120788574,-14.239169120788574,-14.239169120788574,-14.239169120788574,-14.239169120788574,-14.239169120788574,-14.239169120788574,-14.239169120788574,-14.239169120788574
nci_obs_001071,-10.014945030212402,-10.014945030212402,-10.014945030212402,-9.19177532196045,-9.19177532196045,-9.19177532196045,-9.19177532196045,-9.19177532196045,-9.19177532196045,-9.19177532196045,-9.19177532196045,-9.19177532196045,-9.19177532196045,-9.19177532196045,-9.19177532196045,-9.19177532196045,-9.19177532196045,-9.19177532196045,-9.19177532196045,-9.19177532196045
nci_obs_001072,-14.044466972351074,-14.044466972351074,-14.044466972351074,-13.59395980834961,-13.59395980834961,-13.59395980834961,-13.59395980834961,-13.59395980834961,-13.59395980834961,-13.59395980834961,-13.59395980834961,-13.59395980834961,-13.59395980834961,-13.59395980834961,-13.59395980834961,-13.59395980834961,-13.59395980834961,-13.59395980834961,-13.59395980834961,-13.59395980834961
nci_obs_001073,-14.988571166992188,-14.988571166992188,-14.988571166992188,-14.013498306274414,-14.013498306274414,-14.013498306274414,-14.013498306274414,-14.013498306274414,-14.013498306274414,-14.013498306274414,-14.013498306274414,-14.013498306274414,-14.013498306274414,-14.013498306274414,-14.013498306274414,-14.013498306274414,-14.013498306274414,-14.013498306274414,-14.013498306274414,-14.013498306274414
nci_obs_001074,-11.213415145874023,-11.213415145874023,-11.213415145874023,-10.3510103225708,-10.3510103225708,-10.3510103225708,-10.3510103225708,-10.3510103225708,-10.3510103225708,-10.3510103225708,-10.3510103225708,-10.3510103225708,-10.3510103225708,-10.3510103225708,-10.3510103225708,-10.3510103225708,-10.3510103225708,-10.3510103225708,-10.3510103225708,-10.3510103225708
nci_obs_001075,-11.481148719787598,-11.481148719787598,-11.481148719787598,-10.453999519348145,-10.453999519348145,-10.453999519348145,-10.453999519348145,-10.453999519348145,-10.453999519348145,-10.453999519348145,-10.453999519348145,-10.453999519348145,-10.453999519348145,-10.453999519348145,-10.453999519348145,-10.453999519348145,-10.453999519348145,-10.453999519348145,-10.453999519348145,-10.453999519348145
nci_obs_001076,-5.555248737335205,-5.555248737335205,-5.555248737335205,-5.24917459487915,-5.24917459487915,-5.24917459487915,-5.24917459487915,-5.24917459487915,-5.24917459487915,-5.24917459487915,-5.24917459487915,-5.24917459487915,-5.24917459487915,-5.24917459487915,-5.24917459487915,-5.24917459487915,-5.24917459487915,-5.24917459487915,-5.24917459487915,-5.24917459487915
nci_obs_001077,-9.907334327697754,-9.907334327697754,-9.907334327697754,-9.032941818237305,-9.032941818237305,-9.032941818237305,-9.032941818237305,-9.032941818237305,-9.032941818237305,-9.032941818237305,-9.032941818237305,-9.032941818237305,-9.032941818237305,-9.032941818237305,-9.032941818237305,-9.032941818237305,-9.032941818237305,-9.032941818237305,-9.032941818237305,-9.032941818237305
nci_obs_001078,-8.12205982208252,-8.12205982208252,-8.12205982208252,-7.453829765319824,-7.453829765319824,-7.453829765319824,-7.453829765319824,-7.453829765319824,-7.453829765319824,-7.453829765319824,-7.453829765319824,-7.453829765319824,-7.453829765319824,-7.453829765319824,-7.453829765319824,-7.453829765319824,-7.453829765319824,-7.453829765319824,-7.453829765319824,-7.453829765319824
nci_obs_001079,-13.280704498291016,-13.280704498291016,-13.280704498291016,-12.299216270446777,-12.299216270446777,-12.299216270446777,-12.299216270446777,-12.299216270446777,-12.299216270446777,-12.299216270446777,-12.299216270446777,-12.299216270446777,-12.299216270446777,-12.299216270446777,-12.299216270446777,-12.299216270446777,-12.299216270446777,-12.299216270446777,-12.299216270446777,-12.299216270446777
nci_obs_001080,-12.683095932006836,-12.683095932006836,-12.683095932006836,-11.912535667419434,-11.912535667419434,-11.912535667419434,-11.912535667419434,-11.912535667419434,-11.912535667419434,-11.912535667419434,-11.912535667419434,-11.912535667419434,-11.912535667419434,-11.912535667419434,-11.912535667419434,-11.912535667419434,-11.912535667419434,-11.912535667419434,-11.912535667419434,-11.912535667419434
nci_obs_001081,-9.489652633666992,-9.489652633666992,-9.489652633666992,-8.597084045410156,-8.597084045410156,-8.597084045410156,-8.597084045410156,-8.597084045410156,-8.597084045410156,-8.597084045410156,-8.597084045410156,-8.597084045410156,-8.597084045410156,-8.597084045410156,-8.597084045410156,-8.597084045410156,-8.597084045410156,-8.597084045410156,-8.597084045410156,-8.597084045410156
nci_obs_001082,-9.903552055358887,-9.903552055358887,-9.903552055358887,-9.02276611328125,-9.02276611328125,-9.02276611328125,-9.02276611328125,-9.02276611328125,-9.02276611328125,-9.02276611328125,-9.02276611328125,-9.02276611328125,-9.02276611328125,-9.02276611328125,-9.02276611328125,-9.02276611328125,-9.02276611328125,-9.02276611328125,-9.02276611328125,-9.02276611328125
nci_obs_001083,-6.71696138381958,-6.71696138381958,-6.71696138381958,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166,-6.25142765045166
nci_obs_001084,-9.69140625,-9.69140625,-9.69140625,-8.760017395019531,-8.760017395019531,-8.760017395019531,-8.760017395019531,-8.760017395019531,-8.760017395019531,-8.760017395019531,-8.760017395019531,-8.760017395019531,-8.760017395019531,-8.760017395019531,-8.760017395019531,-8.760017395019531,-8.760017395019531,-8.760017395019531,-8.760017395019531,-8.760017395019531
nci_obs_001085,-8.494149208068848,-8.494149208068848,-8.494149208068848,-7.733490943908691,-7.733490943908691,-7.733490943908691,-7.733490943908691,-7.733490943908691,-7.733490943908691,-7.733490943908691,-7.733490943908691,-7.733490943908691,-7.733490943908691,-7.733490943908691,-7.733490943908691,-7.733490943908691,-7.733490943908691,-7.733490943908691,-7.733490943908691,-7.733490943908691
nci_obs_001086,-8.656442642211914,-8.656442642211914,-8.656442642211914,-7.889296054840088,-7.889296054840088,-7.889296054840088,-7.889296054840088,-7.889296054840088,-7.889296054840088,-7.889296054840088,-7.889296054840088,-7.889296054840088,-7.889296054840088,-7.889296054840088,-7.889296054840088,-7.889296054840088,-7.889296054840088,-7.889296054840088,-7.889296054840088,-7.889296054840088
nci_obs_001087,-11.625317573547363,-11.625317573547363,-11.625317573547363,-10.585954666137695,-10.585954666137695,-10.585954666137695,-10.585954666137695,-10.585954666137695,-10.585954666137695,-10.585954666137695,-10.585954666137695,-10.585954666137695,-10.585954666137695,-10.585954666137695,-10.585954666137695,-10.585954666137695,-10.585954666137695,-10.585954666137695,-10.585954666137695,-10.585954666137695
nci_obs_001088,-9.080119132995605,-9.080119132995605,-9.080119132995605,-8.138814926147461,-8.138814926147461,-8.138814926147461,-8.138814926147461,-8.138814926147461,-8.138814926147461,-8.138814926147461,-8.138814926147461,-8.138814926147461,-8.138814926147461,-8.138814926147461,-8.138814926147461,-8.138814926147461,-8.138814926147461,-8.138814926147461,-8.138814926147461,-8.138814926147461
nci_obs_001089,-10.074665069580078,-10.074665069580078,-10.074665069580078,-9.110368728637695,-9.110368728637695,-9.110368728637695,-9.110368728637695,-9.110368728637695,-9.110368728637695,-9.110368728637695,-9.110368728637695,-9.110368728637695,-9.110368728637695,-9.110368728637695,-9.110368728637695,-9.110368728637695,-9.110368728637695,-9.110368728637695,-9.110368728637695,-9.110368728637695
nci_obs_001090,-5.426468849182129,-5.426669120788574,-5.426468849182129,-5.426468849182129,-5.443643569946289,-5.426468849182129,-5.426468849182129,-5.426468849182129,-5.426468849182129,-5.426468849182129,-5.426468849182129,-5.426468849182129,-5.426468849182129,-5.426468849182129,-5.426468849182129,-5.4271392822265625,-5.426468849182129,-5.426468849182129,-5.426468849182129,-5.426468849182129
nci_obs_001091,-10.141341209411621,-10.141341209411621,-10.141341209411621,-9.220436096191406,-9.220436096191406,-9.220436096191406,-9.220436096191406,-9.220436096191406,-9.220436096191406,-9.220436096191406,-9.220436096191406,-9.220436096191406,-9.220436096191406,-9.220436096191406,-9.220436096191406,-9.220436096191406,-9.220436096191406,-9.220436096191406,-9.220436096191406,-9.220436096191406
nci_obs_001092,-11.30252742767334,-11.30252742767334,-11.30252742767334,-10.4993314743042,-10.4993314743042,-10.4993314743042,-10.4993314743042,-10.4993314743042,-10.4993314743042,-10.4993314743042,-10.4993314743042,-10.4993314743042,-10.4993314743042,-10.4993314743042,-10.4993314743042,-10.4993314743042,-10.4993314743042,-10.4993314743042,-10.4993314743042,-10.4993314743042
nci_obs_001093,-7.183905601501465,-7.183905601501465,-7.183905601501465,-6.528012752532959,-6.528012752532959,-6.528012752532959,-6.528012752532959,-6.528012752532959,-6.528012752532959,-6.528012752532959,-6.528012752532959,-6.528012752532959,-6.528012752532959,-6.528012752532959,-6.528012752532959,-6.528012752532959,-6.528012752532959,-6.528012752532959,-6.528012752532959,-6.528012752532959
nci_obs_001094,-9.622533798217773,-9.622533798217773,-9.622533798217773,-8.678170204162598,-8.678170204162598,-8.678170204162598,-8.678170204162598,-8.678170204162598,-8.678170204162598,-8.678170204162598,-8.678170204162598,-8.678170204162598,-8.678170204162598,-8.678170204162598,-8.678170204162598,-8.678170204162598,-8.678170204162598,-8.678170204162598,-8.678170204162598,-8.678170204162598
nci_obs_001095,-17.186735153198242,-17.186735153198242,-17.186735153198242,-16.308950424194336,-16.308950424194336,-16.308950424194336,-16.308950424194336,-16.308950424194336,-16.308950424194336,-16.308950424194336,-16.308950424194336,-16.308950424194336,-16.308950424194336,-16.308950424194336,-16.308950424194336,-16.308950424194336,-16.308950424194336,-16.308950424194336,-16.308950424194336,-16.308950424194336
nci_obs_001096,-7.858907699584961,-7.858907699584961,-7.858907699584961,-6.914002418518066,-6.914002418518066,-6.914002418518066,-6.914002418518066,-6.914002418518066,-6.914002418518066,-6.914002418518066,-6.914002418518066,-6.914002418518066,-6.914002418518066,-6.914002418518066,-6.914002418518066,-6.914002418518066,-6.914002418518066,-6.914002418518066,-6.914002418518066,-6.914002418518066
nci_obs_001097,-2.4987192153930664,-2.498779296875,-2.4987192153930664,-2.1143040657043457,-2.1143040657043457,-2.1143040657043457,-2.1143040657043457,-2.1143040657043457,-2.1143040657043457,-2.1143040657043457,-2.1143040657043457,-2.1143040657043457,-2.1143040657043457,-2.1143040657043457,-2.1143040657043457,-2.114464044570923,-2.1143040657043457,-2.1143040657043457,-2.1143040657043457,-2.1143040657043457
nci_obs_001098,-9.92760944366455,-9.92760944366455,-9.92760944366455,-9.014483451843262,-9.014483451843262,-9.014483451843262,-9.014483451843262,-9.014483451843262,-9.014483451843262,-9.014483451843262,-9.014483451843262,-9.014483451843262,-9.014483451843262,-9.014483451843262,-9.014483451843262,-9.014483451843262,-9.014483451843262,-9.014483451843262,-9.014483451843262,-9.014483451843262
nci_obs_001099,-8.323315620422363,-8.323315620422363,-8.323315620422363,-7.46459436416626,-7.46459436416626,-7.46459436416626,-7.46459436416626,-7.46459436416626,-7.46459436416626,-7.46459436416626,-7.46459436416626,-7.46459436416626,-7.46459436416626,-7.46459436416626,-7.46459436416626,-7.46459436416626,-7.46459436416626,-7.46459436416626,-7.46459436416626,-7.46459436416626
nci_obs_001100,-1.9282666444778442,-1.9283267259597778,-1.9282666444778442,-1.9282666444778442,-1.947026252746582,-1.9282666444778442,-1.9282666444778442,-1.9282666444778442,-1.9282666444778442,-1.9282666444778442,-1.9282666444778442,-1.9282666444778442,-1.9282666444778442,-1.9282666444778442,-1.9282666444778442,-1.928486704826355,-1.9282666444778442,-1.9282666444778442,-1.9282666444778442,-1.9282666444778442
nci_obs_001101,-6.98185920715332,-6.98185920715332,-6.98185920715332,-6.31727409362793,-6.31727409362793,-6.31727409362793,-6.31727409362793,-6.31727409362793,-6.31727409362793,-6.31727409362793,-6.31727409362793,-6.31727409362793,-6.31727409362793,-6.31727409362793,-6.31727409362793,-6.31727409362793,-6.31727409362793,-6.31727409362793,-6.31727409362793,-6.31727409362793
nci_obs_001102,-13.553627014160156,-13.553627014160156,-13.553627014160156,-12.776052474975586,-12.776052474975586,-12.776052474975586,-12.776052474975586,-12.776052474975586,-12.776052474975586,-12.776052474975586,-12.776052474975586,-12.776052474975586,-12.776052474975586,-12.776052474975586,-12.776052474975586,-12.776052474975586,-12.776052474975586,-12.776052474975586,-12.776052474975586,-12.776052474975586
nci_obs_001103,-11.222169876098633,-11.222169876098633,-11.222169876098633,-10.549942016601563,-10.549942016601563,-10.549942016601563,-10.549942016601563,-10.549942016601563,-10.549942016601563,-10.549942016601563,-10.549942016601563,-10.549942016601563,-10.549942016601563,-10.549942016601563,-10.549942016601563,-10.549942016601563,-10.549942016601563,-10.549942016601563,-10.549942016601563,-10.549942016601563
nci_obs_001104,-9.727320671081543,-9.727320671081543,-9.727320671081543,-8.744647026062012,-8.744647026062012,-8.744647026062012,-8.744647026062012,-8.744647026062012,-8.744647026062012,-8.744647026062012,-8.744647026062012,-8.744647026062012,-8.744647026062012,-8.744647026062012,-8.744647026062012,-8.744647026062012,-8.744647026062012,-8.744647026062012,-8.744647026062012,-8.744647026062012
nci_obs_001105,-14.774653434753418,-14.774653434753418,-14.774653434753418,-13.86197280883789,-13.86197280883789,-13.86197280883789,-13.86197280883789,-13.86197280883789,-13.86197280883789,-13.86197280883789,-13.86197280883789,-13.86197280883789,-13.86197280883789,-13.86197280883789,-13.86197280883789,-13.86197280883789,-13.86197280883789,-13.86197280883789,-13.86197280883789,-13.86197280883789
nci_obs_001106,-1.1805007457733154,-1.2190003395080566,-1.1789462566375732,-1.7178713083267212,-2.4726433753967285,-1.1777244806289673,-1.1772041320800781,-1.1768441200256348,-1.1768441200256348,-1.1768441200256348,-1.1768441200256348,-1.1768940687179565,-1.1768441200256348,-1.1771141290664673,-1.1768441200256348,-1.2690471410751343,-1.1857435703277588,-1.1773642301559448,-1.1768441200256348,-1.1768441200256348
nci_obs_001107,-5.490381240844727,-5.490391254425049,-5.490381240844727,-5.419064044952393,-5.47174596786499,-5.419064044952393,-5.419064044952393,-5.419064044952393,-5.419064044952393,-5.419064044952393,-5.419064044952393,-5.419064044952393,-5.419064044952393,-5.419064044952393,-5.419064044952393,-5.419134140014648,-5.419064044952393,-5.419064044952393,-5.419064044952393,-5.419064044952393
nci_obs_001108,-6.724292755126953,-6.724292755126953,-6.724292755126953,-6.447234153747559,-6.447234153747559,-6.447234153747559,-6.447234153747559,-6.447234153747559,-6.447234153747559,-6.447234153747559,-6.447234153747559,-6.447234153747559,-6.447234153747559,-6.447234153747559,-6.447234153747559,-6.447234153747559,-6.447234153747559,-6.447234153747559,-6.447234153747559,-6.447234153747559
nci_obs_001109,-9.167485237121582,-9.167485237121582,-9.167485237121582,-8.429198265075684,-8.429198265075684,-8.429198265075684,-8.429198265075684,-8.429198265075684,-8.429198265075684,-8.429198265075684,-8.429198265075684,-8.429198265075684,-8.429198265075684,-8.429198265075684,-8.429198265075684,-8.429198265075684,-8.429198265075684,-8.429198265075684,-8.429198265075684,-8.429198265075684
nci_obs_001110,-7.980563163757324,-7.9805731773376465,-7.980563163757324,-7.460032939910889,-7.460032939910889,-7.460032939910889,-7.460032939910889,-7.460032939910889,-7.460032939910889,-7.460032939910889,-7.460032939910889,-7.460032939910889,-7.460032939910889,-7.460032939910889,-7.460032939910889,-7.460072994232178,-7.460032939910889,-7.460032939910889,-7.460032939910889,-7.460032939910889
nci_obs_001111,-7.269648551940918,-7.269648551940918,-7.269648551940918,-6.7230658531188965,-6.7230658531188965,-6.7230658531188965,-6.7230658531188965,-6.7230658531188965,-6.7230658531188965,-6.7230658531188965,-6.7230658531188965,-6.7230658531188965,-6.7230658531188965,-6.7230658531188965,-6.7230658531188965,-6.7230658531188965,-6.7230658531188965,-6.7230658531188965,-6.7230658531188965,-6.7230658531188965
nci_obs_001112,-1.356966257095337,-1.3664566278457642,-1.3565961122512817,-1.7320836782455444,-2.549340009689331,-1.3564560413360596,-1.3564361333847046,-1.3563860654830933,-1.3563860654830933,-1.3563860654830933,-1.3563860654830933,-1.3563860654830933,-1.3563860654830933,-1.3563960790634155,-1.3563860654830933,-1.3814373016357422,-1.3575067520141602,-1.35641610622406,-1.3563860654830933,-1.3563860654830933
nci_obs_001113,-10.254526138305664,-10.254526138305664,-10.254526138305664,-9.354172706604004,-9.354172706604004,-9.354172706604004,-9.354172706604004,-9.354172706604004,-9.354172706604004,-9.354172706604004,-9.354172706604004,-9.354172706604004,-9.354172706604004,-9.354172706604004,-9.354172706604004,-9.354172706604004,-9.354172706604004,-9.354172706604004,-9.354172706604004,-9.354172706604004
nci_obs_001114,-11.022809028625488,-11.022809028625488,-11.022809028625488,-10.296189308166504,-10.296189308166504,-10.296189308166504,-10.296189308166504,-10.296189308166504,-10.296189308166504,-10.296189308166504,-10.296189308166504,-10.296189308166504,-10.296189308166504,-10.296189308166504,-10.296189308166504,-10.296189308166504,-10.296189308166504,-10.296189308166504,-10.296189308166504,-10.296189308166504
nci_obs_001115,-6.718965530395508,-6.718965530395508,-6.718965530395508,-6.535571098327637,-6.535581111907959,-6.535571098327637,-6.535571098327637,-6.535571098327637,-6.535571098327637,-6.535571098327637,-6.535571098327637,-6.535571098327637,-6.535571098327637,-6.535571098327637,-6.535571098327637,-6.535571098327637,-6.535571098327637,-6.535571098327637,-6.535571098327637,-6.535571098327637
nci_obs_001116,-7.7382049560546875,-7.7382049560546875,-7.7382049560546875,-7.164065361022949,-7.164065361022949,-7.164065361022949,-7.164065361022949,-7.164065361022949,-7.164065361022949,-7.164065361022949,-7.164065361022949,-7.164065361022949,-7.164065361022949,-7.164065361022949,-7.164065361022949,-7.164065361022949,-7.164065361022949,-7.164065361022949,-7.164065361022949,-7.164065361022949
nci_obs_001117,-9.568724632263184,-9.568724632263184,-9.568724632263184,-8.891724586486816,-8.891724586486816,-8.891724586486816,-8.891724586486816,-8.891724586486816,-8.891724586486816,-8.891724586486816,-8.891724586486816,-8.891724586486816,-8.891724586486816,-8.891724586486816,-8.891724586486816,-8.891724586486816,-8.891724586486816,-8.891724586486816,-8.891724586486816,-8.891724586486816
nci_obs_001118,-8.114832878112793,-8.114832878112793,-8.114832878112793,-7.437359809875488,-7.437359809875488,-7.437359809875488,-7.437359809875488,-7.437359809875488,-7.437359809875488,-7.437359809875488,-7.437359809875488,-7.437359809875488,-7.437359809875488,-7.437359809875488,-7.437359809875488,-7.437359809875488,-7.437359809875488,-7.437359809875488,-7.437359809875488,-7.437359809875488
nci_obs_001119,-10.434399604797363,-10.434399604797363,-10.434399604797363,-9.502618789672852,-9.502618789672852,-9.502618789672852,-9.502618789672852,-9.502618789672852,-9.502618789672852,-9.502618789672852,-9.502618789672852,-9.502618789672852,-9.502618789672852,-9.502618789672852,-9.502618789672852,-9.502618789672852,-9.502618789672852,-9.502618789672852,-9.502618789672852,-9.502618789672852
nci_obs_001120,-6.119095325469971,-6.119195461273193,-6.119095325469971,-6.119025230407715,-6.140353202819824,-6.119025230407715,-6.119025230407715,-6.119025230407715,-6.119025230407715,-6.119025230407715,-6.119025230407715,-6.119025230407715,-6.119025230407715,-6.119025230407715,-6.119025230407715,-6.119185447692871,-6.119025230407715,-6.119025230407715,-6.119025230407715,-6.119025230407715
nci_obs_001121,-5.165043830871582,-5.1652140617370605,-5.16503381729126,-5.110215663909912,-5.112438201904297,-5.110215663909912,-5.110215663909912,-5.110215663909912,-5.110215663909912,-5.110215663909912,-5.110215663909912,-5.110215663909912,-5.110215663909912,-5.110215663909912,-5.110215663909912,-5.110705852508545,-5.110215663909912,-5.110215663909912,-5.110215663909912,-5.110215663909912
nci_obs_001122,-6.702081203460693,-6.7090606689453125,-6.702301502227783,-6.702281475067139,-6.772055149078369,-6.701961517333984,-6.701961517333984,-6.701961517333984,-6.701961517333984,-6.701961517333984,-6.701961517333984,-6.701961517333984,-6.701961517333984,-6.701961517333984,-6.701961517333984,-6.713829517364502,-6.702581405639648,-6.701991081237793,-6.701961517333984,-6.701961517333984
nci_obs_001123,-6.181338787078857,-6.181549072265625,-6.181338787078857,-6.095570087432861,-6.098724842071533,-6.095570087432861,-6.095570087432861,-6.095570087432861,-6.095570087432861,-6.095570087432861,-6.095570087432861,-6.095570087432861,-6.095570087432861,-6.095570087432861,-6.095570087432861,-6.096320152282715,-6.095580101013184,-6.095570087432861,-6.095570087432861,-6.095570087432861
nci_obs_001124,-7.115270614624023,-7.115270614624023,-7.115270614624023,-6.906855583190918,-6.906855583190918,-6.906855583190918,-6.906855583190918,-6.906855583190918,-6.906855583190918,-6.906855583190918,-6.906855583190918,-6.906855583190918,-6.906855583190918,-6.906855583190918,-6.906855583190918,-6.906855583190918,-6.906855583190918,-6.906855583190918,-6.906855583190918,-6.906855583190918
nci_obs_001125,-7.000118732452393,-7.000128746032715,-7.000118732452393,-6.877408027648926,-6.880232334136963,-6.877408027648926,-6.877408027648926,-6.877408027648926,-6.877408027648926,-6.877408027648926,-6.877408027648926,-6.877408027648926,-6.877408027648926,-6.877408027648926,-6.877408027648926,-6.877448081970215,-6.877408027648926,-6.877408027648926,-6.877408027648926,-6.877408027648926
nci_obs_001126,-11.499696731567383,-11.499696731567383,-11.499696731567383,-10.506945610046387,-10.506945610046387,-10.506945610046387,-10.506945610046387,-10.506945610046387,-10.506945610046387,-10.506945610046387,-10.506945610046387,-10.506945610046387,-10.506945610046387,-10.506945610046387,-10.506945610046387,-10.506945610046387,-10.506945610046387,-10.506945610046387,-10.506945610046387,-10.506945610046387
nci_obs_001127,-2.3914809226989746,-2.391541004180908,-2.3914709091186523,-2.3914709091186523,-2.391530990600586,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3915209770202637,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523
nci_obs_001128,-8.589136123657227,-8.589136123657227,-8.589136123657227,-7.763474941253662,-7.763474941253662,-7.763474941253662,-7.763474941253662,-7.763474941253662,-7.763474941253662,-7.763474941253662,-7.763474941253662,-7.763474941253662,-7.763474941253662,-7.763474941253662,-7.763474941253662,-7.763474941253662,-7.763474941253662,-7.763474941253662,-7.763474941253662,-7.763474941253662
nci_obs_001129,-6.51024866104126,-6.51024866104126,-6.51024866104126,-6.4100823402404785,-6.4100823402404785,-6.4100823402404785,-6.4100823402404785,-6.4100823402404785,-6.4100823402404785,-6.4100823402404785,-6.4100823402404785,-6.4100823402404785,-6.4100823402404785,-6.4100823402404785,-6.4100823402404785,-6.4100823402404785,-6.4100823402404785,-6.4100823402404785,-6.4100823402404785,-6.4100823402404785
