endpoint_id,score_mono_q_full_pn__pr__regime_1225,score_mono_q_full_pn__pr__regime_1400,score_mono_q_full_pn__pr__regime_1401,score_mono_q_full_pn__pr__regime_1575,score_mono_q_full_pn__pr__regime_1750,score_mono_q_full_pn__pr__regime_1925,score_mono_q_full_pn__pr__regime_1930,score_mono_q_full_pn__pr__regime_1951,score_mono_q_full_pn__pr__regime_2100,score_mono_q_full_pn__pr__regime_2101,score_mono_q_full_pn__pr__regime_2102,score_mono_q_full_pn__pr__regime_2128,score_mono_q_full_pn__pr__regime_2275,score_mono_q_full_pn__pr__regime_2450,score_mono_q_full_pn__pr__regime_2451,score_mono_q_full_pn__pr__regime_2455,score_mono_q_full_pn__pr__regime_2625,score_mono_q_full_pn__pr__regime_2630,score_mono_q_full_pn__pr__regime_2676,score_mono_q_full_pn__pr__regime_2677
nci_obs_000693,-7.562725067138672,-6.698638916015625,-6.698598861694336,-6.698598861694336,-6.698598861694336,-6.698598861694336,-9.621126174926758,-6.698598861694336,-5.9440717697143555,-5.943671703338623,-5.943671703338623,-5.943671703338623,-5.943671703338623,-5.943671703338623,-5.943671703338623,-8.011160850524902,-5.943671703338623,-8.011160850524902,-5.943671703338623,-5.943671703338623
nci_obs_000694,-8.122745513916016,-7.317049503326416,-7.317009449005127,-7.317009449005127,-7.317009449005127,-7.317009449005127,-10.66805362701416,-7.317009449005127,-6.573115348815918,-6.572855472564697,-6.572855472564697,-6.572855472564697,-6.572855472564697,-6.572855472564697,-6.572855472564697,-9.117131233215332,-6.572855472564697,-9.117131233215332,-6.572855472564697,-6.572855472564697
nci_obs_000695,-6.564208507537842,-5.924002647399902,-5.922922134399414,-5.922912120819092,-5.922912120819092,-5.922912120819092,-8.447504043579102,-5.922912120819092,-5.3876214027404785,-5.382307052612305,-5.382236957550049,-5.382236957550049,-5.382236957550049,-5.382236957550049,-5.382236957550049,-7.262210845947266,-5.382236957550049,-7.262210845947266,-5.382236957550049,-5.382236957550049
nci_obs_000696,-8.452369689941406,-7.548455715179443,-7.548425674438477,-7.548425674438477,-7.548425674438477,-7.548425674438477,-11.05190372467041,-7.548425674438477,-6.702085494995117,-6.701915264129639,-6.701915264129639,-6.701915264129639,-6.701915264129639,-6.701915264129639,-6.701915264129639,-9.29313850402832,-6.701915264129639,-9.29313850402832,-6.701915264129639,-6.701915264129639
nci_obs_000697,-1.517162799835205,-1.2626967430114746,-1.2164613008499146,-1.2135370969772339,-1.2135469913482666,-1.2135770320892334,-1.5262619256973267,-1.2135170698165894,-1.2852351665496826,-1.169845461845398,-1.1525251865386963,-1.1498634815216064,-1.149883508682251,-1.1498934030532837,-1.1498634815216064,-1.1774085760116577,-1.1499834060668945,-1.1774985790252686,-1.1498634815216064,-1.1498634815216064
nci_obs_000698,-10.336469650268555,-9.463774681091309,-9.463774681091309,-9.463774681091309,-9.463774681091309,-9.463774681091309,-14.756193161010742,-9.463774681091309,-8.598699569702148,-8.598699569702148,-8.598699569702148,-8.598699569702148,-8.598699569702148,-8.598699569702148,-8.598699569702148,-13.012543678283691,-8.598699569702148,-13.012543678283691,-8.598699569702148,-8.598699569702148
nci_obs_000699,-10.561029434204102,-9.593124389648438,-9.593124389648438,-9.593124389648438,-9.593124389648438,-9.593124389648438,-15.030810356140137,-9.593124389648438,-8.67788028717041,-8.67788028717041,-8.67788028717041,-8.67788028717041,-8.67788028717041,-8.67788028717041,-8.67788028717041,-13.179915428161621,-8.67788028717041,-13.179915428161621,-8.67788028717041,-8.67788028717041
nci_obs_000700,-11.174581527709961,-10.21295166015625,-10.21295166015625,-10.21295166015625,-10.21295166015625,-10.21295166015625,-16.171531677246094,-10.21295166015625,-9.293586730957031,-9.293586730957031,-9.293586730957031,-9.293586730957031,-9.293586730957031,-9.293586730957031,-9.293586730957031,-14.304604530334473,-9.293586730957031,-14.304604530334473,-9.293586730957031,-9.293586730957031
nci_obs_000701,-5.204629421234131,-4.331452369689941,-4.33131217956543,-4.33131217956543,-4.33131217956543,-4.33131217956543,-6.534819602966309,-4.33131217956543,-3.5782406330108643,-3.5775303840637207,-3.5775203704833984,-3.5775203704833984,-3.5775203704833984,-3.5775203704833984,-3.5775203704833984,-4.901893615722656,-3.5775203704833984,-4.901893615722656,-3.5775203704833984,-3.5775203704833984
nci_obs_000702,-3.631834030151367,-3.4277231693267822,-3.346069097518921,-3.341860294342041,-3.341860294342041,-3.3418803215026855,-4.108478546142578,-3.341860294342041,-3.477552652359009,-3.328521490097046,-3.3038876056671143,-3.301985740661621,-3.301985740661621,-3.301985740661621,-3.301985740661621,-3.6600472927093506,-3.302105665206909,-3.6601674556732178,-3.301985740661621,-3.301985740661621
nci_obs_000703,-8.058523178100586,-7.278081893920898,-7.278021812438965,-7.278021812438965,-7.278021812438965,-7.278021812438965,-10.343293190002441,-7.278021812438965,-6.615813732147217,-6.615283489227295,-6.615283489227295,-6.615283489227295,-6.615283489227295,-6.615283489227295,-6.615283489227295,-8.965951919555664,-6.615283489227295,-8.965951919555664,-6.615283489227295,-6.615283489227295
nci_obs_000704,-9.686092376708984,-8.736837387084961,-8.736837387084961,-8.736837387084961,-8.736837387084961,-8.736837387084961,-13.082074165344238,-8.736837387084961,-7.823756694793701,-7.823746681213379,-7.823746681213379,-7.823746681213379,-7.823746681213379,-7.823746681213379,-7.823746681213379,-11.239255905151367,-7.823746681213379,-11.239255905151367,-7.823746681213379,-7.823746681213379
nci_obs_000705,-5.87686824798584,-5.401492118835449,-5.384082317352295,-5.382981777191162,-5.382981777191162,-5.382981777191162,-6.234612464904785,-5.382981777191162,-5.166256427764893,-5.09375,-5.083769798278809,-5.08267879486084,-5.08267879486084,-5.08267879486084,-5.08267879486084,-5.440856456756592,-5.082688808441162,-5.440866470336914,-5.08267879486084,-5.08267879486084
nci_obs_000706,-7.7352375984191895,-6.976759910583496,-6.976679801940918,-6.976679801940918,-6.976679801940918,-6.976679801940918,-9.623497009277344,-6.976679801940918,-6.345796585083008,-6.344956398010254,-6.344946384429932,-6.344946384429932,-6.344946384429932,-6.344946384429932,-6.344946384429932,-8.205998420715332,-6.344946384429932,-8.205998420715332,-6.344946384429932,-6.344946384429932
nci_obs_000707,-8.604263305664063,-7.808361530303955,-7.808321475982666,-7.808321475982666,-7.808321475982666,-7.808321475982666,-11.129718780517578,-7.808321475982666,-7.067431926727295,-7.067192077636719,-7.067192077636719,-7.067192077636719,-7.067192077636719,-7.067192077636719,-7.067192077636719,-9.611686706542969,-7.067192077636719,-9.611686706542969,-7.067192077636719,-7.067192077636719
nci_obs_000708,-6.849027633666992,-6.278512477874756,-6.276580810546875,-6.2765607833862305,-6.2765607833862305,-6.276570796966553,-8.112248420715332,-6.276550769805908,-5.784879207611084,-5.776683330535889,-5.776372909545898,-5.776362895965576,-5.776372909545898,-5.776372909545898,-5.776362895965576,-7.005570888519287,-5.776392936706543,-7.005590438842773,-5.776362895965576,-5.776362895965576
nci_obs_000709,-0.5853102803230286,-0.44367173314094543,-0.35223066806793213,-0.3438150882720947,-0.3438451290130615,-0.34430524706840515,-0.6869852542877197,-0.3437851071357727,-0.46263551712036133,-0.31277596950531006,-0.2656193971633911,-0.25821202993392944,-0.25824201107025146,-0.258292019367218,-0.25821202993392944,-0.31148505210876465,-0.25942274928092957,-0.3126157820224762,-0.25821202993392944,-0.25821202993392944
nci_obs_000710,-6.793263912200928,-6.080350399017334,-6.079710483551025,-6.079700469970703,-6.079700469970703,-6.079700469970703,-8.084266662597656,-6.079700469970703,-5.523449897766113,-5.5187883377075195,-5.5186686515808105,-5.5186686515808105,-5.5186686515808105,-5.5186686515808105,-5.5186686515808105,-6.84279203414917,-5.5186686515808105,-6.84279203414917,-5.5186686515808105,-5.5186686515808105
nci_obs_000711,-0.8108718991279602,-2.294437885284424,-1.554219365119934,-0.8047722578048706,-0.80531245470047,-0.8117370009422302,-0.8118569850921631,-0.8048722743988037,-1.9725394248962402,-1.9665602445602417,-1.966340184211731,-0.8580513596534729,-0.8047822713851929,-0.8058329224586487,-0.804692268371582,-0.8058329224586487,-0.8197654485702515,-0.8197654485702515,-0.8051223754882813,-0.804692268371582
nci_obs_000712,-0.3557937443256378,-1.4987951517105103,-0.8557479381561279,-0.33959951996803284,-0.3418234586715698,-0.35497066378593445,-0.37726858258247375,-0.3402301073074341,-2.232327461242676,-1.6052721738815308,-1.018392562866211,-0.34754514694213867,-0.33929935097694397,-0.34060046076774597,-0.3390592932701111,-0.34208178520202637,-0.3697862923145294,-0.3712675869464874,-0.33991968631744385,-0.33909928798675537
nci_obs_000713,-4.808857440948486,-5.130685806274414,-4.91505765914917,-4.782589435577393,-4.782609462738037,-4.7839202880859375,-4.793424606323242,-4.782589435577393,-5.164832592010498,-4.945037841796875,-4.8875203132629395,-4.783590316772461,-4.781609058380127,-4.781659126281738,-4.781609058380127,-4.7816691398620605,-4.784763813018799,-4.786435127258301,-4.781619071960449,-4.781609058380127
nci_obs_000714,-5.947409629821777,-5.37114953994751,-5.36327600479126,-5.362946033477783,-5.362946033477783,-5.3629560470581055,-6.392265796661377,-5.362946033477783,-5.012008190155029,-4.978799343109131,-4.975824356079102,-4.975624084472656,-4.975624084472656,-4.975624084472656,-4.975624084472656,-5.417335033416748,-4.975664138793945,-5.417374610900879,-4.975624084472656,-4.975624084472656
nci_obs_000715,-0.5231267809867859,-2.0814387798309326,-1.9145876169204712,-0.5208954215049744,-0.521015465259552,-0.525235116481781,-0.525265097618103,-0.5208254456520081,-1.620180368423462,-1.6111558675765991,-1.6107357740402222,-0.9011638760566711,-0.5209054350852966,-0.5211554169654846,-0.5208254456520081,-0.5211554169654846,-0.5365687012672424,-0.5365687012672424,-0.5208454728126526,-0.5208254456520081
nci_obs_000716,-7.927603244781494,-7.052489280700684,-7.052469253540039,-7.052469253540039,-7.052469253540039,-7.052469253540039,-10.102381706237793,-7.052469253540039,-6.297037601470947,-6.296837329864502,-6.296837329864502,-6.296837329864502,-6.296837329864502,-6.296837329864502,-6.296837329864502,-8.506202697753906,-6.296837329864502,-8.506202697753906,-6.296837329864502,-6.296837329864502
nci_obs_000717,-8.846190452575684,-8.023865699768066,-8.023856163024902,-8.023856163024902,-8.023856163024902,-8.023856163024902,-12.110982894897461,-8.023856163024902,-7.239898681640625,-7.239838600158691,-7.239838600158691,-7.239838600158691,-7.239838600158691,-7.239838600158691,-7.239838600158691,-10.497299194335938,-7.239838600158691,-10.497299194335938,-7.239838600158691,-7.239838600158691
nci_obs_000718,-3.1412553787231445,-3.734330177307129,-3.330049514770508,-3.112318515777588,-3.1149206161499023,-3.1327126026153564,-3.145385265350342,-3.1147704124450684,-4.777286052703857,-3.995227098464966,-3.5374207496643066,-3.1124186515808105,-3.112318515777588,-3.114370822906494,-3.112318515777588,-3.114450693130493,-3.148848533630371,-3.14892840385437,-3.116055727005005,-3.112428665161133
nci_obs_000719,-0.3278900384902954,-0.752361536026001,-0.43659088015556335,-0.3159793019294739,-0.3162706196308136,-0.31853345036506653,-0.3290771543979645,-0.30692750215530396,-1.494019865989685,-0.8265233635902405,-0.5087012648582458,-0.30675747990608215,-0.3109765648841858,-0.3114587366580963,-0.30672749876976013,-0.3122090697288513,-0.31632357835769653,-0.31707391142845154,-0.3067874610424042,-0.30665746331214905
nci_obs_000720,-10.116308212280273,-9.21711254119873,-9.21711254119873,-9.21711254119873,-9.21711254119873,-9.21711254119873,-14.235692024230957,-9.21711254119873,-8.370606422424316,-8.370606422424316,-8.370606422424316,-8.370606422424316,-8.370606422424316,-8.370606422424316,-8.370606422424316,-12.532261848449707,-8.370606422424316,-12.532261848449707,-8.370606422424316,-8.370606422424316
nci_obs_000721,-7.753567695617676,-6.815629482269287,-6.815609455108643,-6.815609455108643,-6.815609455108643,-6.815609455108643,-9.414289474487305,-6.815609455108643,-5.981448650360107,-5.981268882751465,-5.981268882751465,-5.981268882751465,-5.981268882751465,-5.981268882751465,-5.981268882751465,-7.665694236755371,-5.981268882751465,-7.665694236755371,-5.981268882751465,-5.981268882751465
nci_obs_000722,-2.001437187194824,-3.2617852687835693,-3.2536191940307617,-1.99429190158844,-1.9946620464324951,-2.0200610160827637,-2.0200610160827637,-1.9944519996643066,-2.871497631072998,-2.849221706390381,-2.847520112991333,-2.8474202156066895,-1.9943019151687622,-1.9953625202178955,-1.9943019151687622,-1.9953625202178955,-2.0803074836730957,-2.0803074836730957,-1.9955627918243408,-1.9943419694900513
nci_obs_000723,-7.128694534301758,-6.485762596130371,-6.484101295471191,-6.484081268310547,-6.484081268310547,-6.484081268310547,-8.671257972717285,-6.484081268310547,-5.943983554840088,-5.936483860015869,-5.9362640380859375,-5.9362640380859375,-5.9362640380859375,-5.9362640380859375,-5.9362640380859375,-7.466415882110596,-5.9362640380859375,-7.466415882110596,-5.9362640380859375,-5.9362640380859375
nci_obs_000724,-5.193136692047119,-5.477893352508545,-5.287936687469482,-5.135660171508789,-5.1359100341796875,-5.1452155113220215,-5.179795742034912,-5.135700225830078,-5.4576263427734375,-5.299659729003906,-5.203619956970215,-5.130489826202393,-5.129359245300293,-5.12999963760376,-5.129349231719971,-5.131380558013916,-5.144542694091797,-5.1543803215026855,-5.129629135131836,-5.129349231719971
nci_obs_000725,-2.823800802230835,-3.6540801525115967,-3.637434482574463,-2.7819135189056396,-2.7862932682037354,-2.8830771446228027,-2.8830771446228027,-2.783675193786621,-3.3430473804473877,-3.2970023155212402,-3.2918667793273926,-3.2914066314697266,-2.7819736003875732,-2.7923989295959473,-2.7820634841918945,-2.7923989295959473,-3.0192582607269287,-3.0192582607269287,-2.788445234298706,-2.782033681869507
nci_obs_000726,-3.4958505630493164,-5.217068672180176,-4.728795528411865,-3.4930167198181152,-3.493086576461792,-3.4969942569732666,-3.4973645210266113,-3.4930267333984375,-4.761889457702637,-4.754419326782227,-4.754098892211914,-3.7239906787872314,-3.4930167198181152,-3.4931066036224365,-3.4930167198181152,-3.4931066036224365,-3.5093493461608887,-3.5093493461608887,-3.493046522140503,-3.4930167198181152
nci_obs_000727,-4.548816680908203,-4.073144912719727,-4.068473815917969,-4.068413734436035,-4.068413734436035,-4.068413734436035,-6.005471706390381,-4.068413734436035,-3.630110263824463,-3.6157724857330322,-3.615382432937622,-3.615382432937622,-3.615382432937622,-3.615382432937622,-3.615382432937622,-4.915393829345703,-3.6153924465179443,-4.915403842926025,-3.615382432937622,-3.615382432937622
nci_obs_000728,-14.008391380310059,-13.115188598632813,-13.115188598632813,-13.115188598632813,-13.115188598632813,-13.115188598632813,-21.817344665527344,-13.115188598632813,-12.228693962097168,-12.228693962097168,-12.228693962097168,-12.228693962097168,-12.228693962097168,-12.228693962097168,-12.228693962097168,-20.210315704345703,-12.228693962097168,-20.210315704345703,-12.228693962097168,-12.228693962097168
nci_obs_000729,-11.383560180664063,-10.52094554901123,-10.52094554901123,-10.52094554901123,-10.52094554901123,-10.52094554901123,-16.846405029296875,-10.52094554901123,-9.624366760253906,-9.624366760253906,-9.624366760253906,-9.624366760253906,-9.624366760253906,-9.624366760253906,-9.624366760253906,-15.047443389892578,-9.624366760253906,-15.047443389892578,-9.624366760253906,-9.624366760253906
nci_obs_000730,-10.096221923828125,-9.701312065124512,-9.701312065124512,-9.701312065124512,-9.701312065124512,-9.701312065124512,-15.646343231201172,-9.701312065124512,-9.252045631408691,-9.252045631408691,-9.252045631408691,-9.252045631408691,-9.252045631408691,-9.252045631408691,-9.252045631408691,-14.424606323242188,-9.252045631408691,-14.424606323242188,-9.252045631408691,-9.252045631408691
nci_obs_000731,-14.74715805053711,-14.048145294189453,-14.048145294189453,-14.048145294189453,-14.048145294189453,-14.048145294189453,-27.63102149963379,-14.048145294189453,-13.390265464782715,-13.390265464782715,-13.390265464782715,-13.390265464782715,-13.390265464782715,-13.390265464782715,-13.390265464782715,-21.670175552368164,-13.390265464782715,-21.670175552368164,-13.390265464782715,-13.390265464782715
nci_obs_000732,-2.78836989402771,-2.3029630184173584,-2.298633098602295,-2.298523187637329,-2.2985432147979736,-2.2986531257629395,-4.61401891708374,-2.298523187637329,-1.8451542854309082,-1.8330549001693726,-1.8325347900390625,-1.832514762878418,-1.832514762878418,-1.8325448036193848,-1.832514762878418,-3.634033203125,-1.8327248096466064,-3.634213447570801,-1.832514762878418,-1.832514762878418
nci_obs_000733,-10.298763275146484,-9.524283409118652,-9.524283409118652,-9.524283409118652,-9.524283409118652,-9.524283409118652,-14.960610389709473,-9.524283409118652,-8.754974365234375,-8.754964828491211,-8.754964828491211,-8.754964828491211,-8.754964828491211,-8.754964828491211,-8.754964828491211,-13.410107612609863,-8.754964828491211,-13.410107612609863,-8.754964828491211,-8.754964828491211
nci_obs_000734,-1.9563318490982056,-1.458398699760437,-1.4390721321105957,-1.4379714727401733,-1.4379714727401733,-1.4380414485931396,-3.0473549365997314,-1.4379714727401733,-1.0328404903411865,-0.9910185933113098,-0.98735111951828,-0.987121045589447,-0.987121045589447,-0.9871310591697693,-0.987121045589447,-2.0295369625091553,-0.9873210191726685,-2.029726982116699,-0.987121045589447,-0.987121045589447
nci_obs_000735,-7.783484935760498,-6.894257545471191,-6.894257545471191,-6.894257545471191,-6.894257545471191,-6.894257545471191,-11.99255084991455,-6.894257545471191,-6.012852668762207,-6.012842655181885,-6.012842655181885,-6.012842655181885,-6.012842655181885,-6.012842655181885,-6.012842655181885,-10.239216804504395,-6.012842655181885,-10.239216804504395,-6.012842655181885,-6.012842655181885
nci_obs_000736,-7.113852024078369,-6.455072402954102,-6.45433235168457,-6.454322338104248,-6.454322338104248,-6.454322338104248,-8.741415977478027,-6.454322338104248,-5.933260917663574,-5.928116798400879,-5.9279866218566895,-5.9279866218566895,-5.9279866218566895,-5.9279866218566895,-5.9279866218566895,-7.595613956451416,-5.9279866218566895,-7.595613956451416,-5.9279866218566895,-5.9279866218566895
nci_obs_000737,-13.39962100982666,-12.391172409057617,-12.391172409057617,-12.391172409057617,-12.391172409057617,-12.391172409057617,-20.610790252685547,-12.391172409057617,-11.430049896240234,-11.430049896240234,-11.430049896240234,-11.430049896240234,-11.430049896240234,-11.430049896240234,-11.430049896240234,-18.937522888183594,-11.430049896240234,-18.937522888183594,-11.430049896240234,-11.430049896240234
nci_obs_000738,-10.329257011413574,-9.40668773651123,-9.40668773651123,-9.40668773651123,-9.40668773651123,-9.40668773651123,-15.021636009216309,-9.40668773651123,-8.503198623657227,-8.503198623657227,-8.503198623657227,-8.503198623657227,-8.503198623657227,-8.503198623657227,-8.503198623657227,-13.235445976257324,-8.503198623657227,-13.235445976257324,-8.503198623657227,-8.503198623657227
nci_obs_000739,-12.649025917053223,-11.838924407958984,-11.838924407958984,-11.838924407958984,-11.838924407958984,-11.838924407958984,-19.465232849121094,-11.838924407958984,-10.976646423339844,-10.976646423339844,-10.976646423339844,-10.976646423339844,-10.976646423339844,-10.976646423339844,-10.976646423339844,-17.71146011352539,-10.976646423339844,-17.71146011352539,-10.976646423339844,-10.976646423339844
nci_obs_000740,-10.543231964111328,-9.64979362487793,-9.64979362487793,-9.64979362487793,-9.64979362487793,-9.64979362487793,-15.324928283691406,-9.64979362487793,-8.82766342163086,-8.827652931213379,-8.827652931213379,-8.827652931213379,-8.827652931213379,-8.827652931213379,-8.827652931213379,-13.657444953918457,-8.827652931213379,-13.657444953918457,-8.827652931213379,-8.827652931213379
nci_obs_000741,-14.270394325256348,-13.506253242492676,-13.506253242492676,-13.506253242492676,-13.506253242492676,-13.506253242492676,-27.63102149963379,-13.506253242492676,-12.789427757263184,-12.789427757263184,-12.789427757263184,-12.789427757263184,-12.789427757263184,-12.789427757263184,-12.789427757263184,-21.66048240661621,-12.789427757263184,-21.66048240661621,-12.789427757263184,-12.789427757263184
nci_obs_000742,-6.331844806671143,-5.8212103843688965,-5.816448211669922,-5.816318035125732,-5.816318035125732,-5.816318035125732,-7.869685649871826,-5.816318035125732,-5.416766166687012,-5.399785995483398,-5.398845672607422,-5.398805618286133,-5.398805618286133,-5.398805618286133,-5.398805618286133,-6.957809925079346,-5.398815631866455,-6.957819938659668,-5.398805618286133,-5.398805618286133
nci_obs_000743,-9.966384887695313,-9.261170387268066,-9.261170387268066,-9.261170387268066,-9.261170387268066,-9.261170387268066,-14.513487815856934,-9.261170387268066,-8.55014419555664,-8.55013370513916,-8.55013370513916,-8.55013370513916,-8.55013370513916,-8.55013370513916,-8.55013370513916,-13.086524963378906,-8.55013370513916,-13.086524963378906,-8.55013370513916,-8.55013370513916
nci_obs_000744,-7.986005783081055,-7.088850975036621,-7.088830947875977,-7.088830947875977,-7.088830947875977,-7.088830947875977,-9.739670753479004,-7.088830947875977,-6.315831661224365,-6.315561771392822,-6.315561771392822,-6.315561771392822,-6.315561771392822,-6.315561771392822,-6.315561771392822,-8.118807792663574,-6.315561771392822,-8.118807792663574,-6.315561771392822,-6.315561771392822
nci_obs_000745,-8.617560386657715,-7.719851970672607,-7.719841957092285,-7.719841957092285,-7.719841957092285,-7.719841957092285,-11.297028541564941,-7.719841957092285,-6.873246669769287,-6.873196601867676,-6.873196601867676,-6.873196601867676,-6.873196601867676,-6.873196601867676,-6.873196601867676,-9.573566436767578,-6.873196601867676,-9.573566436767578,-6.873196601867676,-6.873196601867676
nci_obs_000746,-6.2651166915893555,-5.6047492027282715,-5.603558540344238,-5.603548526763916,-5.603548526763916,-5.603548526763916,-7.4900641441345215,-5.603548526763916,-5.119807720184326,-5.112167835235596,-5.112037658691406,-5.112037658691406,-5.112037658691406,-5.112037658691406,-5.112037658691406,-6.2346930503845215,-5.112037658691406,-6.2346930503845215,-5.112037658691406,-5.112037658691406
nci_obs_000747,-7.506577968597412,-7.0959272384643555,-7.0935845375061035,-7.093554496765137,-7.0935845375061035,-7.093644618988037,-9.86325740814209,-7.093534469604492,-6.676892280578613,-6.6722002029418945,-6.672060489654541,-6.672060489654541,-6.6720805168151855,-6.672120571136475,-6.672060489654541,-8.962571144104004,-6.672220230102539,-8.96267032623291,-6.672060489654541,-6.672060489654541
nci_obs_000748,-9.436903953552246,-8.517303466796875,-8.517303466796875,-8.517303466796875,-8.517303466796875,-8.517303466796875,-12.520593643188477,-8.517303466796875,-7.627772331237793,-7.627752304077148,-7.627752304077148,-7.627752304077148,-7.627752304077148,-7.627752304077148,-7.627752304077148,-10.720945358276367,-7.627752304077148,-10.720945358276367,-7.627752304077148,-7.627752304077148
nci_obs_000749,-0.34459617733955383,-0.7271799445152283,-0.5030981302261353,-0.32763686776161194,-0.3284374177455902,-0.33921685814857483,-0.34571465849876404,-0.3275168538093567,-0.7463483214378357,-0.4978789687156677,-0.4314972162246704,-0.32834744453430176,-0.3273567259311676,-0.32823729515075684,-0.3270767331123352,-0.3288682699203491,-0.3409844636917114,-0.34907427430152893,-0.3274567723274231,-0.3270667791366577
nci_obs_000750,-3.0840299129486084,-2.827364444732666,-2.7742087841033936,-2.768834352493286,-2.768834352493286,-2.7688443660736084,-3.09952974319458,-2.768834352493286,-2.841794013977051,-2.7198073863983154,-2.6788129806518555,-2.6696815490722656,-2.6696815490722656,-2.6696815490722656,-2.6696815490722656,-2.721627950668335,-2.6697115898132324,-2.7216579914093018,-2.6696815490722656,-2.6696815490722656
nci_obs_000751,-4.612027645111084,-6.073230743408203,-5.333401203155518,-4.594438076019287,-4.595168590545654,-4.615534782409668,-4.634326934814453,-4.59584903717041,-6.448938369750977,-6.2135009765625,-5.541988372802734,-4.624790191650391,-4.594438076019287,-4.595288276672363,-4.594478130340576,-4.596559524536133,-4.6478424072265625,-4.649113178253174,-4.597111225128174,-4.59470796585083
nci_obs_000752,-7.725740432739258,-7.0758538246154785,-7.07551383972168,-7.07551383972168,-7.07551383972168,-7.07551383972168,-9.822456359863281,-7.07551383972168,-6.516089916229248,-6.514118194580078,-6.514098167419434,-6.514098167419434,-6.514098167419434,-6.514098167419434,-6.514098167419434,-8.5950345993042,-6.514098167419434,-8.5950345993042,-6.514098167419434,-6.514098167419434
nci_obs_000753,-3.164872884750366,-3.433708906173706,-3.2331159114837646,-3.164742946624756,-3.164752960205078,-3.1649129390716553,-3.176668167114258,-3.164742946624756,-3.487727165222168,-3.2721879482269287,-3.226411819458008,-3.164742946624756,-3.164742946624756,-3.164752960205078,-3.164742946624756,-3.1649727821350098,-3.1651530265808105,-3.1668646335601807,-3.164742946624756,-3.164742946624756
nci_obs_000754,-0.22130613029003143,-1.7062515020370483,-0.9217525720596313,-0.19455426931381226,-0.19751287996768951,-0.2162690907716751,-0.22647440433502197,-0.1934633105993271,-1.9645229578018188,-1.9611470699310303,-1.2536402940750122,-0.21756049990653992,-0.19354383647441864,-0.19775988161563873,-0.19195236265659332,-0.19808998703956604,-0.24072855710983276,-0.24105866253376007,-0.1927628219127655,-0.191852405667305
nci_obs_000755,-5.083455562591553,-5.194500923156738,-5.044204235076904,-4.968811511993408,-4.969131946563721,-4.977560043334961,-5.080702304840088,-4.968921661376953,-5.213841438293457,-5.042118072509766,-4.983313083648682,-4.945364475250244,-4.945374488830566,-4.946194648742676,-4.945364475250244,-4.954043865203857,-4.9605584144592285,-4.9711737632751465,-4.946155071258545,-4.945374488830566
nci_obs_000756,-7.9095354080200195,-7.147571563720703,-7.147441864013672,-7.147441864013672,-7.147441864013672,-7.147441864013672,-10.061419486999512,-7.147441864013672,-6.449666976928711,-6.448966979980469,-6.4489569664001465,-6.4489569664001465,-6.4489569664001465,-6.4489569664001465,-6.4489569664001465,-8.617964744567871,-6.4489569664001465,-8.617964744567871,-6.4489569664001465,-6.4489569664001465
nci_obs_000757,-5.450197219848633,-5.327291011810303,-5.211048603057861,-5.1903252601623535,-5.1903252601623535,-5.190405368804932,-5.555974006652832,-5.1903252601623535,-5.333265781402588,-5.170538902282715,-5.105767250061035,-5.084513187408447,-5.084513187408447,-5.084513187408447,-5.084513187408447,-5.177545547485352,-5.084883213043213,-5.177915573120117,-5.084513187408447,-5.084513187408447
nci_obs_000758,-6.9491777420043945,-6.213946342468262,-6.2127156257629395,-6.212695598602295,-6.212695598602295,-6.212705612182617,-7.902204513549805,-6.212695598602295,-5.617128372192383,-5.612174987792969,-5.612005233764648,-5.612005233764648,-5.612005233764648,-5.612005233764648,-5.612005233764648,-6.557440757751465,-5.612034797668457,-6.557470798492432,-5.612005233764648,-5.612005233764648
nci_obs_000759,-4.1427812576293945,-3.6634953022003174,-3.6444613933563232,-3.643190622329712,-3.643190622329712,-3.643200635910034,-4.447391510009766,-3.643190622329712,-3.442504644393921,-3.3657360076904297,-3.354884147644043,-3.3536734580993652,-3.3536734580993652,-3.3536734580993652,-3.3536734580993652,-3.654712200164795,-3.353703498840332,-3.6547420024871826,-3.3536734580993652,-3.3536734580993652
nci_obs_000760,-8.40238094329834,-7.514321804046631,-7.514291763305664,-7.514291763305664,-7.514291763305664,-7.514291763305664,-10.501036643981934,-7.514291763305664,-6.728082180023193,-6.727832317352295,-6.727832317352295,-6.727832317352295,-6.727832317352295,-6.727832317352295,-6.727832317352295,-8.87209415435791,-6.727832317352295,-8.87209415435791,-6.727832317352295,-6.727832317352295
nci_obs_000761,-9.497344970703125,-8.620150566101074,-8.620150566101074,-8.620150566101074,-8.620150566101074,-8.620150566101074,-12.961099624633789,-8.620150566101074,-7.747354030609131,-7.747344017028809,-7.747344017028809,-7.747344017028809,-7.747344017028809,-7.747344017028809,-7.747344017028809,-11.218365669250488,-7.747344017028809,-11.218365669250488,-7.747344017028809,-7.747344017028809
nci_obs_000762,-9.062396049499512,-8.247318267822266,-8.247307777404785,-8.247307777404785,-8.247307777404785,-8.247307777404785,-12.112266540527344,-8.247307777404785,-7.502438068389893,-7.502327919006348,-7.502327919006348,-7.502327919006348,-7.502327919006348,-7.502327919006348,-7.502327919006348,-10.599472045898438,-7.502327919006348,-10.599472045898438,-7.502327919006348,-7.502327919006348
