endpoint_id,score_old_monoallelic__pr__regime_1050,score_old_monoallelic__pr__regime_1225,score_old_monoallelic__pr__regime_1230,score_old_monoallelic__pr__regime_1575,score_old_monoallelic__pr__regime_1750,score_old_monoallelic__pr__regime_1755,score_old_monoallelic__pr__regime_1925,score_old_monoallelic__pr__regime_1926,score_old_monoallelic__pr__regime_1930,score_old_monoallelic__pr__regime_2275,score_old_monoallelic__pr__regime_2280,score_old_monoallelic__pr__regime_2450,score_old_monoallelic__pr__regime_2455,score_old_monoallelic__pr__regime_2460,score_old_monoallelic__pr__regime_2625,score_old_monoallelic__pr__regime_2626,score_old_monoallelic__pr__regime_2630,score_old_monoallelic__pr__regime_2631,score_old_monoallelic__pr__regime_2635,score_old_monoallelic__pr__regime_525
nci_obs_000854,-10.563788414001465,-10.563788414001465,-17.11556625366211,-9.752861976623535,-9.752861976623535,-15.519394874572754,-9.752861976623535,-9.752861976623535,-15.519394874572754,-8.92672061920166,-13.91049861907959,-8.92672061920166,-13.91049861907959,-19.36663246154785,-8.92672061920166,-8.92672061920166,-13.91049861907959,-13.91049861907959,-19.36663246154785,-11.343073844909668
nci_obs_000855,-6.486927509307861,-6.486927509307861,-8.96141242980957,-5.845568656921387,-5.845568656921387,-7.58988094329834,-5.845568656921387,-5.845568656921387,-7.58988094329834,-5.340969085693359,-6.449890613555908,-5.340969085693359,-6.449890613555908,-7.95815372467041,-5.340969085693359,-5.340969085693359,-6.449890613555908,-6.449890613555908,-7.95815372467041,-7.228333950042725
nci_obs_000856,-9.71113395690918,-9.71113395690918,-15.354822158813477,-9.227032661437988,-9.227032661437988,-14.290390968322754,-9.227032661437988,-9.227032661437988,-14.290390968322754,-8.75264835357666,-13.24173355102539,-8.75264835357666,-13.24173355102539,-18.277597427368164,-8.75264835357666,-8.75264835357666,-13.24173355102539,-13.24173355102539,-18.277597427368164,-10.267305374145508
nci_obs_000857,-5.302474021911621,-5.302474021911621,-7.654563903808594,-4.7612175941467285,-4.7612175941467285,-6.394461154937744,-4.7612175941467285,-4.7612175941467285,-6.394461154937744,-4.411783695220947,-5.430731773376465,-4.411783695220947,-5.430731773376465,-7.052155017852783,-4.411783695220947,-4.411783695220947,-5.430731773376465,-5.430731773376465,-7.052155017852783,-6.015791893005371
nci_obs_000858,-10.22614860534668,-10.22614860534668,-16.584896087646484,-9.265867233276367,-9.265867233276367,-14.663552284240723,-9.265867233276367,-9.265867233276367,-14.663552284240723,-8.35547924041748,-12.835850715637207,-8.35547924041748,-12.835850715637207,-17.782588958740234,-8.35547924041748,-8.35547924041748,-12.835850715637207,-12.835850715637207,-17.782588958740234,-11.221878051757813
nci_obs_000859,-1.0745590925216675,-1.0746690034866333,-1.6346954107284546,-0.9013157486915588,-0.9013357162475586,-1.1103240251541138,-0.9016857743263245,-0.9013057351112366,-1.1106741428375244,-0.848142147064209,-0.8883256912231445,-0.8481621146202087,-0.8883456587791443,-1.0023564100265503,-0.8494029641151428,-0.848142147064209,-0.8895865082740784,-0.8883256912231445,-1.0035972595214844,-1.418492317199707
nci_obs_000860,-9.35046672821045,-9.35046672821045,-15.617486000061035,-8.443799018859863,-8.443799018859863,-13.795648574829102,-8.443799018859863,-8.443799018859863,-13.795648574829102,-7.603283405303955,-12.105850219726563,-7.603283405303955,-12.105850219726563,-17.09148597717285,-7.603283405303955,-7.603283405303955,-12.105850219726563,-12.105850219726563,-17.09148597717285,-10.302750587463379
nci_obs_000861,-2.1788527965545654,-2.17938494682312,-3.6214911937713623,-1.8381025791168213,-1.839056134223938,-2.827816963195801,-1.839739203453064,-1.8349473476409912,-2.8285000324249268,-1.5848438739776611,-2.171510934829712,-1.585707187652588,-2.1723742485046387,-3.108041286468506,-1.5868629217147827,-1.5814980268478394,-2.173529863357544,-2.1681649684906006,-3.109196901321411,-2.554882526397705
nci_obs_000862,-11.430352210998535,-11.430352210998535,-18.642822265625,-10.513577461242676,-10.513577461242676,-16.82258415222168,-10.513577461242676,-10.513577461242676,-16.82258415222168,-9.6612548828125,-15.090068817138672,-9.6612548828125,-15.090068817138672,-21.08384895324707,-9.6612548828125,-9.6612548828125,-15.090068817138672,-15.090068817138672,-21.08384895324707,-12.398275375366211
nci_obs_000863,-6.497344493865967,-6.497344493865967,-9.690666198730469,-5.937918186187744,-5.937918186187744,-8.491867065429688,-5.937918186187744,-5.937918186187744,-8.491867065429688,-5.4323530197143555,-7.381215572357178,-5.4323530197143555,-7.381215572357178,-9.820384979248047,-5.432363033294678,-5.4323530197143555,-7.3812255859375,-7.381215572357178,-9.820394515991211,-7.13205623626709
nci_obs_000864,-3.5476388931274414,-3.5476489067077637,-3.727313280105591,-3.5083260536193848,-3.5083260536193848,-3.5174777507781982,-3.5083861351013184,-3.5083260536193848,-3.517537832260132,-3.5083260536193848,-3.508376121520996,-3.5083260536193848,-3.508376121520996,-3.5090863704681396,-3.508446216583252,-3.5083260536193848,-3.5086963176727295,-3.508376121520996,-3.509406566619873,-3.786348342895508
nci_obs_000865,-8.257871627807617,-8.257871627807617,-12.110039710998535,-7.304841995239258,-7.304841995239258,-10.177653312683105,-7.304841995239258,-7.304841995239258,-10.177653312683105,-6.458784103393555,-8.420846939086914,-6.458784103393555,-8.420846939086914,-10.8475341796875,-6.458784103393555,-6.458784103393555,-8.420846939086914,-8.420846939086914,-10.8475341796875,-9.272026062011719
nci_obs_000866,-5.341597557067871,-5.341597557067871,-6.3066020011901855,-5.047458171844482,-5.047458171844482,-5.415575981140137,-5.047468185424805,-5.047458171844482,-5.415585994720459,-4.951566219329834,-5.004400253295898,-4.951566219329834,-5.004400253295898,-5.16696310043335,-4.95163631439209,-4.951566219329834,-5.004470348358154,-5.004400253295898,-5.1670331954956055,-5.841424942016602
nci_obs_000867,-0.6051951050758362,-0.6726334095001221,-0.6726334095001221,-0.5991011261940002,-0.6113265156745911,-0.6113265156745911,-0.762992799282074,-0.6221758723258972,-0.762992799282074,-0.5995817184448242,-0.5995817184448242,-0.6225446462631226,-0.6225446462631226,-0.6225446462631226,-0.9639308452606201,-0.6826807856559753,-0.9639308452606201,-0.6826807856559753,-0.9639308452606201,-0.6312406063079834
nci_obs_000868,-7.755832195281982,-7.755832195281982,-11.212838172912598,-6.995429515838623,-6.995429515838623,-9.628767967224121,-6.995429515838623,-6.995429515838623,-9.628767967224121,-6.354501724243164,-8.251067161560059,-6.354501724243164,-8.251067161560059,-10.665534019470215,-6.354501724243164,-6.354501724243164,-8.251067161560059,-8.251067161560059,-10.665534019470215,-8.61937141418457
nci_obs_000869,-5.835544586181641,-5.835544586181641,-7.141240119934082,-5.430940628051758,-5.430940628051758,-6.084952354431152,-5.430940628051758,-5.430940628051758,-6.084952354431152,-5.249328136444092,-5.446447372436523,-5.249328136444092,-5.446447372436523,-5.897224426269531,-5.249338150024414,-5.249328136444092,-5.446457386016846,-5.446447372436523,-5.8972344398498535,-6.453456401824951
nci_obs_000870,-0.21386530995368958,-0.24013695120811462,-0.2616404891014099,-0.2094050943851471,-0.2125202864408493,-0.21459974348545074,-0.23406431078910828,-0.2103957235813141,-0.25026020407676697,-0.20927506685256958,-0.20936506986618042,-0.21270151436328888,-0.21279151737689972,-0.21356184780597687,-0.2259700745344162,-0.21090668439865112,-0.24878716468811035,-0.21099668741226196,-0.25381284952163696,-0.24427607655525208
nci_obs_000871,-8.733243942260742,-8.733243942260742,-13.311078071594238,-8.17498779296875,-8.17498779296875,-12.117156028747559,-8.17498779296875,-8.17498779296875,-12.117156028747559,-7.678171157836914,-11.042689323425293,-7.678171157836914,-11.042689323425293,-14.946516036987305,-7.678171157836914,-7.678171157836914,-11.042689323425293,-11.042689323425293,-14.946516036987305,-9.390413284301758
nci_obs_000872,-2.5734522342681885,-2.573472261428833,-3.5168638229370117,-2.3244943618774414,-2.3244943618774414,-2.7989983558654785,-2.324594497680664,-2.3244943618774414,-2.799098491668701,-2.2026140689849854,-2.36311936378479,-2.2026140689849854,-2.36311936378479,-2.716108798980713,-2.203094244003296,-2.2026140689849854,-2.3635995388031006,-2.36311936378479,-2.7165887355804443,-2.9585087299346924
nci_obs_000873,-7.981375694274902,-7.981375694274902,-11.471535682678223,-7.139702796936035,-7.139702796936035,-9.752565383911133,-7.139702796936035,-7.139702796936035,-9.752565383911133,-6.388439655303955,-8.173957824707031,-6.388439655303955,-8.173957824707031,-10.37808895111084,-6.388439655303955,-6.388439655303955,-8.173957824707031,-8.173957824707031,-10.37808895111084,-8.88283634185791
nci_obs_000874,-5.784385681152344,-5.784385681152344,-7.399050712585449,-5.227001190185547,-5.227001190185547,-6.117140769958496,-5.227011203765869,-5.227001190185547,-6.117150783538818,-4.91439962387085,-5.248837947845459,-4.91439962387085,-5.248837947845459,-5.862217903137207,-4.914419651031494,-4.91439962387085,-5.2488579750061035,-5.248837947845459,-5.862237930297852,-6.517453670501709
nci_obs_000875,-8.685192108154297,-8.685192108154297,-13.164047241210938,-7.964103698730469,-7.964103698730469,-11.714083671569824,-7.964103698730469,-7.964103698730469,-11.714083671569824,-7.29489278793335,-10.36089038848877,-7.29489278793335,-10.36089038848877,-13.856700897216797,-7.29489278793335,-7.29489278793335,-10.36089038848877,-10.36089038848877,-13.856700897216797,-9.452631950378418
nci_obs_000876,-4.4049506187438965,-4.405040740966797,-4.762661933898926,-4.305990695953369,-4.305990695953369,-4.364307880401611,-4.306300640106201,-4.305990695953369,-4.364618301391602,-4.2982001304626465,-4.299831867218018,-4.298210144042969,-4.29984188079834,-4.314157009124756,-4.299020767211914,-4.298210144042969,-4.300852298736572,-4.29984188079834,-4.315167427062988,-4.711208820343018
nci_obs_000877,-7.445734024047852,-7.445734024047852,-10.45478343963623,-6.699641227722168,-6.699641227722168,-8.91742992401123,-6.699641227722168,-6.699641227722168,-8.91742992401123,-6.044938564300537,-7.520013332366943,-6.044938564300537,-7.520013332366943,-9.419623374938965,-6.044938564300537,-6.044938564300537,-7.520013332366943,-7.520013332366943,-9.419623374938965,-8.254071235656738
nci_obs_000878,-7.021392822265625,-7.021392822265625,-9.818370819091797,-6.3415327072143555,-6.3415327072143555,-8.401131629943848,-6.3415327072143555,-6.3415327072143555,-8.401131629943848,-5.749504566192627,-7.108170986175537,-5.749504566192627,-7.108170986175537,-8.928315162658691,-5.749514579772949,-5.749504566192627,-7.108180999755859,-7.108170986175537,-8.928325653076172,-7.7457194328308105
nci_obs_000879,-4.75150203704834,-4.756524562835693,-4.757685661315918,-4.751421928405762,-4.751582145690918,-4.751582145690918,-4.757941246032715,-4.75198221206665,-4.761709690093994,-4.751421928405762,-4.751421928405762,-4.75159215927124,-4.7516021728515625,-4.751692295074463,-4.772604942321777,-4.752613067626953,-4.7726149559021,-4.752623081207275,-4.772705078125,-4.754254341125488
nci_obs_000880,-11.143290519714355,-11.143290519714355,-18.15764617919922,-10.113682746887207,-10.113682746887207,-16.110050201416016,-10.113682746887207,-10.113682746887207,-16.110050201416016,-9.1200532913208,-14.119091033935547,-9.1200532913208,-14.119091033935547,-19.900264739990234,-9.1200532913208,-9.1200532913208,-14.119091033935547,-14.119091033935547,-19.900264739990234,-12.194083213806152
nci_obs_000881,-8.258536338806152,-8.258536338806152,-12.564739227294922,-7.417531490325928,-7.417531490325928,-10.885513305664063,-7.417531490325928,-7.417531490325928,-10.885513305664063,-6.668671131134033,-9.31641960144043,-6.668671131134033,-9.31641960144043,-12.648832321166992,-6.668671131134033,-6.668671131134033,-9.31641960144043,-9.31641960144043,-12.648832321166992,-9.155982971191406
nci_obs_000882,-0.37322506308555603,-0.3773045837879181,-0.42974287271499634,-0.372965008020401,-0.3735252320766449,-0.3783128261566162,-0.3836320638656616,-0.3729950487613678,-0.42032086849212646,-0.37298503518104553,-0.3732050657272339,-0.3741357624530792,-0.3771132230758667,-0.3790854215621948,-0.3986221253871918,-0.37322506308555603,-0.4142739772796631,-0.37481656670570374,-0.46223047375679016,-0.3746565282344818
nci_obs_000883,-10.607396125793457,-10.607396125793457,-16.860675811767578,-9.576708793640137,-9.576708793640137,-14.795127868652344,-9.576708793640137,-9.576708793640137,-14.795127868652344,-8.586167335510254,-12.80406665802002,-8.586167335510254,-12.80406665802002,-17.510635375976563,-8.586167335510254,-8.586167335510254,-12.80406665802002,-12.80406665802002,-17.510635375976563,-11.663033485412598
nci_obs_000884,-7.149391174316406,-7.149391174316406,-10.055337905883789,-6.3607258796691895,-6.3607258796691895,-8.400537490844727,-6.3607258796691895,-6.3607258796691895,-8.400537490844727,-5.725689888000488,-6.981039047241211,-5.725689888000488,-6.981039047241211,-8.79348373413086,-5.725689888000488,-5.725689888000488,-6.981039047241211,-6.981039047241211,-8.79348373413086,-8.04139232635498
nci_obs_000885,-7.425851345062256,-7.425851345062256,-13.067148208618164,-6.851459503173828,-6.851459503173828,-11.551092147827148,-6.851459503173828,-6.851459503173828,-11.551092147827148,-6.418346881866455,-10.227118492126465,-6.418346881866455,-10.227118492126465,-14.876253128051758,-6.418346881866455,-6.418346881866455,-10.227118492126465,-10.227118492126465,-14.876253128051758,-8.143178939819336
nci_obs_000886,-10.285374641418457,-10.285374641418457,-17.775407791137695,-9.275102615356445,-9.275102615356445,-15.932173728942871,-9.275102615356445,-9.275102615356445,-15.932173728942871,-8.302169799804688,-14.132121086120605,-8.302169799804688,-14.132121086120605,-20.389728546142578,-8.302169799804688,-8.302169799804688,-14.132121086120605,-14.132121086120605,-20.389728546142578,-11.310182571411133
nci_obs_000887,-10.063968658447266,-10.063968658447266,-15.822937965393066,-9.285494804382324,-9.285494804382324,-14.234214782714844,-9.285494804382324,-9.285494804382324,-14.234214782714844,-8.457849502563477,-12.569744110107422,-8.457849502563477,-12.569744110107422,-17.126808166503906,-8.457849502563477,-8.457849502563477,-12.569744110107422,-12.569744110107422,-17.126808166503906,-10.813566207885742
nci_obs_000888,-6.389797210693359,-6.389797210693359,-9.342146873474121,-5.566626071929932,-5.566626071929932,-7.657294750213623,-5.566626071929932,-5.566626071929932,-7.657294750213623,-4.837072372436523,-6.0843329429626465,-4.837072372436523,-6.0843329429626465,-7.775184631347656,-4.837072372436523,-4.837072372436523,-6.0843329429626465,-6.0843329429626465,-7.775184631347656,-7.231180191040039
nci_obs_000889,-2.2851336002349854,-2.285343647003174,-2.393763780593872,-2.262509346008301,-2.262519359588623,-2.264451265335083,-2.2634198665618896,-2.262519359588623,-2.2653517723083496,-2.2624993324279785,-2.2624993324279785,-2.262519359588623,-2.2625293731689453,-2.2625794410705566,-2.2639503479003906,-2.2625293731689453,-2.2649221420288086,-2.262559413909912,-2.266002655029297,-2.4655349254608154
nci_obs_000890,-5.129114627838135,-5.129174709320068,-5.130405426025391,-5.129114627838135,-5.129114627838135,-5.129114627838135,-5.1292548179626465,-5.129114627838135,-5.129344940185547,-5.129114627838135,-5.129114627838135,-5.129114627838135,-5.129114627838135,-5.129114627838135,-5.129544734954834,-5.129114627838135,-5.129654884338379,-5.129114627838135,-5.130185127258301,-5.176478385925293
nci_obs_000891,-5.8595099449157715,-5.8595099449157715,-10.078539848327637,-5.228257179260254,-5.228257179260254,-8.425740242004395,-5.228257179260254,-5.228257179260254,-8.425740242004395,-5.1736955642700195,-7.408061504364014,-5.1736955642700195,-7.408061504364014,-10.48989200592041,-5.1736955642700195,-5.1736955642700195,-7.408061504364014,-7.408061504364014,-10.48989200592041,-6.6389031410217285
nci_obs_000892,-6.9616217613220215,-6.9616217613220215,-9.83324146270752,-6.153425693511963,-6.153425693511963,-8.229674339294434,-6.153425693511963,-6.153425693511963,-8.229674339294434,-5.480167388916016,-6.790198802947998,-5.480167388916016,-6.790198802947998,-8.716988563537598,-5.480167388916016,-5.480167388916016,-6.790198802947998,-6.790198802947998,-8.716988563537598,-7.848843574523926
nci_obs_000893,-8.283065795898438,-8.283065795898438,-12.367589950561523,-7.425974369049072,-7.425974369049072,-10.601801872253418,-7.425974369049072,-7.425974369049072,-10.601801872253418,-6.6458892822265625,-8.962629318237305,-6.6458892822265625,-8.962629318237305,-11.826141357421875,-6.6458892822265625,-6.6458892822265625,-8.962629318237305,-8.962629318237305,-11.826141357421875,-9.189175605773926
nci_obs_000894,-6.634671211242676,-6.634671211242676,-9.287406921386719,-5.840759754180908,-5.840759754180908,-7.626723289489746,-5.840759754180908,-5.840759754180908,-7.626723289489746,-5.209445476531982,-6.215565204620361,-5.209445476531982,-6.215565204620361,-7.611242294311523,-5.209445476531982,-5.209445476531982,-6.215565204620361,-6.215565204620361,-7.611242294311523,-7.5245561599731445
nci_obs_000895,-4.654763221740723,-4.654763221740723,-4.846797943115234,-4.607994079589844,-4.607994079589844,-4.610006332397461,-4.608004093170166,-4.607994079589844,-4.610016345977783,-4.607944011688232,-4.607944011688232,-4.607944011688232,-4.607944011688232,-4.607994079589844,-4.607964038848877,-4.607944011688232,-4.607974052429199,-4.607944011688232,-4.608054161071777,-4.964861869812012
nci_obs_000896,-5.724214553833008,-5.724214553833008,-7.352391719818115,-5.262341499328613,-5.262341499328613,-6.100081443786621,-5.262341499328613,-5.262341499328613,-6.100081443786621,-5.231294631958008,-5.573094844818115,-5.231294631958008,-5.573094844818115,-6.466586112976074,-5.231294631958008,-5.231294631958008,-5.573094844818115,-5.573094844818115,-6.466586112976074,-6.422910690307617
nci_obs_000897,-6.37783145904541,-6.37783145904541,-8.305928230285645,-5.760889530181885,-5.760889530181885,-6.897523880004883,-5.760889530181885,-5.760889530181885,-6.897523880004883,-5.36439323425293,-5.862483024597168,-5.36439323425293,-5.862483024597168,-6.707193851470947,-5.36439323425293,-5.36439323425293,-5.862483024597168,-5.862483024597168,-6.707193851470947,-7.156990051269531
nci_obs_000898,-5.037837028503418,-5.03784704208374,-5.365410327911377,-4.936246871948242,-4.936246871948242,-4.951218605041504,-4.936266899108887,-4.936246871948242,-4.951238632202148,-4.936246871948242,-4.936276912689209,-4.936246871948242,-4.936276912689209,-4.936857223510742,-4.936266899108887,-4.936246871948242,-4.936336994171143,-4.936276912689209,-4.936917304992676,-5.45292329788208
nci_obs_000899,-3.170133352279663,-3.170173406600952,-3.170633316040039,-3.170133352279663,-3.170133352279663,-3.1701433658599854,-3.1703133583068848,-3.170133352279663,-3.1707334518432617,-3.170133352279663,-3.170133352279663,-3.1701433658599854,-3.1701433658599854,-3.1701533794403076,-3.1709837913513184,-3.1701433658599854,-3.1709837913513184,-3.1701433658599854,-3.171003818511963,-3.170173406600952
nci_obs_000900,-6.049282073974609,-6.049282073974609,-7.587785243988037,-5.474395275115967,-5.474395275115967,-6.248857498168945,-5.474395275115967,-5.474395275115967,-6.248857498168945,-5.176873683929443,-5.405262470245361,-5.176873683929443,-5.405262470245361,-5.839884281158447,-5.176873683929443,-5.176873683929443,-5.405262470245361,-5.405262470245361,-5.839884281158447,-6.827086448669434
nci_obs_000901,-0.9753018021583557,-0.9773744344711304,-0.991408109664917,-0.9746816754341125,-0.9749116897583008,-0.9752017855644226,-0.9778845310211182,-0.9747416377067566,-0.9793886542320251,-0.9746816754341125,-0.97469162940979,-0.9749317169189453,-0.9749717116355896,-0.975121796131134,-0.9781673550605774,-0.9748317003250122,-0.9796786904335022,-0.9748716950416565,-0.9809184074401855,-1.0228071212768555
nci_obs_000902,-5.470912456512451,-5.470912456512451,-6.376433372497559,-5.1609368324279785,-5.1609368324279785,-5.488194942474365,-5.1609368324279785,-5.1609368324279785,-5.488194942474365,-5.074362277984619,-5.113852500915527,-5.074362277984619,-5.113852500915527,-5.262485504150391,-5.074372291564941,-5.074362277984619,-5.11386251449585,-5.113852500915527,-5.262495517730713,-6.041872024536133
nci_obs_000903,-6.131207466125488,-6.1312174797058105,-8.052757263183594,-5.5728440284729,-5.5728440284729,-6.810080051422119,-5.572874069213867,-5.5728440284729,-6.810110092163086,-5.192610263824463,-5.81805944442749,-5.192610263824463,-5.81805944442749,-6.855071067810059,-5.192749977111816,-5.192610263824463,-5.818199634552002,-5.81805944442749,-6.855210781097412,-6.800854682922363
nci_obs_000904,-5.449726581573486,-5.449816703796387,-6.295039653778076,-5.168374538421631,-5.168374538421631,-5.527156352996826,-5.16871452331543,-5.168374538421631,-5.527496337890625,-5.060500621795654,-5.134396076202393,-5.060510635375977,-5.134406089782715,-5.321341514587402,-5.061601161956787,-5.060510635375977,-5.135496616363525,-5.134406089782715,-5.322432041168213,-5.8914361000061035
nci_obs_000905,-4.922459602355957,-4.923009872436523,-5.071579933166504,-4.922459602355957,-4.922469615936279,-4.9354634284973145,-4.92387056350708,-4.922469615936279,-4.939301013946533,-4.922459602355957,-4.922459602355957,-4.922499656677246,-4.922519683837891,-4.923580169677734,-4.927095413208008,-4.922519683837891,-4.931308746337891,-4.922579765319824,-4.937296390533447,-4.922639846801758
nci_obs_000906,-7.600526809692383,-7.600526809692383,-11.0350923538208,-6.751744270324707,-6.751744270324707,-9.301631927490234,-6.751744270324707,-6.751744270324707,-9.301631927490234,-5.997790336608887,-7.714299201965332,-5.997790336608887,-7.714299201965332,-9.866795539855957,-5.997790336608887,-5.997790336608887,-7.714299201965332,-7.714299201965332,-9.866795539855957,-8.499068260192871
nci_obs_000907,-3.431140899658203,-3.4312307834625244,-3.472247838973999,-3.4272232055664063,-3.4272232055664063,-3.4275033473968506,-3.427703380584717,-3.4272232055664063,-3.427983283996582,-3.4272232055664063,-3.4272232055664063,-3.4272332191467285,-3.4272332191467285,-3.4272332191467285,-3.428163528442383,-3.427243232727051,-3.428623676300049,-3.427243232727051,-3.4287943840026855,-3.512495994567871
nci_obs_000908,-0.5032323598861694,-0.8931673169136047,-2.14039945602417,-0.21986760199069977,-0.6605238318443298,-0.7835334539413452,-0.6639406681060791,-0.6603137850761414,-1.59245765209198,-0.24259409308433533,-0.24259409308433533,-0.4695814847946167,-1.106874942779541,-1.2941211462020874,-0.4766804277896881,-0.4692913293838501,-1.1139739751815796,-1.1065847873687744,-2.055478811264038,-1.159496545791626
nci_obs_000909,-5.086345672607422,-5.08642578125,-5.598094940185547,-4.919539451599121,-4.919539451599121,-5.042240142822266,-4.9198994636535645,-4.919539451599121,-5.042600154876709,-4.891278266906738,-4.89634370803833,-4.8912882804870605,-4.896353721618652,-4.91771936416626,-4.892649173736572,-4.8912882804870605,-4.897714614868164,-4.896353721618652,-4.9190802574157715,-5.456608295440674
nci_obs_000910,-5.705563068389893,-5.705573081970215,-7.311108589172363,-5.145068168640137,-5.145068168640137,-6.043551445007324,-5.145108222961426,-5.145068168640137,-6.043591499328613,-4.79612922668457,-5.111147403717041,-4.79612922668457,-5.111147403717041,-5.692623138427734,-4.796239376068115,-4.79612922668457,-5.111257076263428,-5.111147403717041,-5.692733287811279,-6.383030891418457
nci_obs_000911,-3.1621639728546143,-3.163795232772827,-3.2068517208099365,-3.1556527614593506,-3.1557528972625732,-3.156052827835083,-3.1594080924987793,-3.1557328701019287,-3.161186695098877,-3.1556427478790283,-3.1556427478790283,-3.1557629108428955,-3.155812978744507,-3.1558427810668945,-3.1594784259796143,-3.1557729244232178,-3.1615684032440186,-3.1558828353881836,-3.1638920307159424,-3.243525266647339
nci_obs_000912,-1.2672666311264038,-1.2753700017929077,-1.2753700017929077,-1.2671966552734375,-1.2674267292022705,-1.2674267292022705,-1.3054075241088867,-1.270281434059143,-1.3054075241088867,-1.2671966552734375,-1.2671966552734375,-1.2680169343948364,-1.2680169343948364,-1.2680169343948364,-1.4239439964294434,-1.2932429313659668,-1.4239439964294434,-1.2932429313659668,-1.4239439964294434,-1.2687479257583618
nci_obs_000913,-5.6181230545043945,-5.6181230545043945,-7.075179576873779,-5.185945510864258,-5.185945510864258,-5.830438137054443,-5.185945510864258,-5.185945510864258,-5.830438137054443,-5.157721042633057,-5.292521953582764,-5.157721042633057,-5.292521953582764,-5.859344005584717,-5.157721042633057,-5.157721042633057,-5.292521953582764,-5.292521953582764,-5.859344005584717,-6.303771018981934
nci_obs_000914,-3.6948556900024414,-3.694875717163086,-6.169220924377441,-3.0717411041259766,-3.0717411041259766,-4.84336519241333,-3.0717711448669434,-3.0717411041259766,-4.843395233154297,-2.539764881134033,-3.641022205352783,-2.5397748947143555,-3.6410322189331055,-5.168179512023926,-2.5398149490356445,-2.539764881134033,-3.6410722732543945,-3.641022205352783,-5.168219566345215,-4.298454284667969
nci_obs_000915,-5.548934459686279,-5.548934459686279,-8.11414623260498,-4.937722206115723,-4.937722206115723,-6.683966636657715,-4.937722206115723,-4.937722206115723,-6.683966636657715,-4.698525428771973,-5.709456443786621,-4.698525428771973,-5.709456443786621,-7.340450763702393,-4.698525428771973,-4.698525428771973,-5.709456443786621,-5.709456443786621,-7.340450763702393,-6.325058460235596
nci_obs_000916,-6.72602653503418,-6.72602653503418,-9.3072509765625,-5.98125696182251,-5.98125696182251,-7.717976093292236,-5.98125696182251,-5.98125696182251,-7.717976093292236,-5.403511047363281,-6.389780521392822,-5.403511047363281,-6.389780521392822,-7.791233539581299,-5.403511047363281,-5.403511047363281,-6.389780521392822,-6.389780521392822,-7.791233539581299,-7.5813446044921875
nci_obs_000917,-7.598929405212402,-7.598929405212402,-11.767736434936523,-6.70798921585083,-6.70798921585083,-9.979081153869629,-6.70798921585083,-6.70798921585083,-9.979081153869629,-5.844268798828125,-8.214305877685547,-5.844268798828125,-8.214305877685547,-11.045453071594238,-5.844268798828125,-5.844268798828125,-8.214305877685547,-8.214305877685547,-11.045453071594238,-8.459378242492676
nci_obs_000918,-5.838249206542969,-5.838249206542969,-7.959281921386719,-5.207451820373535,-5.207451820373535,-6.579306602478027,-5.207451820373535,-5.207451820373535,-6.579306602478027,-4.7488017082214355,-5.474049091339111,-4.7488017082214355,-5.474049091339111,-6.634431838989258,-4.7488017082214355,-4.7488017082214355,-5.474049091339111,-5.474049091339111,-6.634431838989258,-6.593848705291748
nci_obs_000919,-1.5375359058380127,-1.537605881690979,-1.6928954124450684,-1.5375359058380127,-1.537545919418335,-1.5415136814117432,-1.537735939025879,-1.5375359058380127,-1.5424140691757202,-1.5375359058380127,-1.5375359058380127,-1.537545919418335,-1.537585973739624,-1.5430808067321777,-1.5377259254455566,-1.5375359058380127,-1.5393476486206055,-1.5375559329986572,-1.5459351539611816,-1.5376158952713013
nci_obs_000920,-9.563154220581055,-9.563154220581055,-15.72463321685791,-8.580527305603027,-8.580527305603027,-13.882335662841797,-8.580527305603027,-8.580527305603027,-13.882335662841797,-7.637485980987549,-12.03510856628418,-7.637485980987549,-12.03510856628418,-17.175127029418945,-7.637485980987549,-7.637485980987549,-12.03510856628418,-12.03510856628418,-17.175127029418945,-10.54284954071045
nci_obs_000921,-1.6845271587371826,-1.6861704587936401,-4.1539435386657715,-1.5373369455337524,-1.5380176305770874,-3.7918050289154053,-1.5403436422348022,-1.5366466045379639,-3.79413104057312,-1.3831417560577393,-3.417468786239624,-1.384132981300354,-3.4184601306915283,-6.073441505432129,-1.387032389640808,-1.382401466369629,-3.4213595390319824,-3.4167284965515137,-6.076341152191162,-1.8204416036605835
nci_obs_000922,-11.92808723449707,-11.92808723449707,-19.46013832092285,-11.049581527709961,-11.049581527709961,-17.653579711914063,-11.049581527709961,-11.049581527709961,-17.653579711914063,-10.188651084899902,-15.934057235717773,-10.188651084899902,-15.934057235717773,-27.63102149963379,-10.188651084899902,-10.188651084899902,-15.934057235717773,-15.934057235717773,-27.63102149963379,-12.811558723449707
nci_obs_000923,-4.59351921081543,-4.593569278717041,-6.913635730743408,-3.8705718517303467,-3.8706018924713135,-5.473507404327393,-3.8706717491149902,-3.8705618381500244,-5.473577499389648,-3.408816337585449,-4.289860725402832,-3.408846139907837,-4.289890289306641,-5.792923450469971,-3.408966302871704,-3.4087963104248047,-4.290010452270508,-4.2898406982421875,-5.793043613433838,-5.345122814178467
