endpoint_id,score_focal_hla__roc__regime_2100,score_focal_hla__roc__regime_2101,score_focal_hla__roc__regime_2127,score_focal_hla__roc__regime_2153,score_focal_hla__roc__regime_2154,score_focal_hla__roc__regime_2275,score_focal_hla__roc__regime_2277,score_focal_hla__roc__regime_2278,score_focal_hla__roc__regime_2279,score_focal_hla__roc__regime_2326,score_focal_hla__roc__regime_2450,score_focal_hla__roc__regime_2452,score_focal_hla__roc__regime_2453,score_focal_hla__roc__regime_2454,score_focal_hla__roc__regime_2476,score_focal_hla__roc__regime_2625,score_focal_hla__roc__regime_2629,score_focal_hla__roc__regime_2653,score_focal_hla__roc__regime_2676,score_focal_hla__roc__regime_2677
nci_obs_001126,-11.88426685333252,-11.88426685333252,-11.88426685333252,-11.88426685333252,-11.88426685333252,-11.88426685333252,-11.88426685333252,-11.88426685333252,-11.88426685333252,-11.88426685333252,-11.88426685333252,-11.88426685333252,-11.88426685333252,-11.88426685333252,-11.88426685333252,-11.88426685333252,-11.88426685333252,-11.88426685333252,-11.88426685333252,-11.88426685333252
nci_obs_001127,-2.5754005908966064,-2.421250104904175,-2.3916208744049072,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3915209770202637,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523,-2.3914709091186523
nci_obs_001128,-9.079340934753418,-9.079320907592773,-9.079320907592773,-9.079320907592773,-9.079320907592773,-9.079320907592773,-9.079320907592773,-9.079320907592773,-9.079320907592773,-9.079320907592773,-9.079320907592773,-9.079320907592773,-9.079320907592773,-9.079320907592773,-9.079320907592773,-9.079320907592773,-9.079320907592773,-9.079320907592773,-9.079320907592773,-9.079320907592773
nci_obs_001129,-6.706936359405518,-6.703731060028076,-6.703650951385498,-6.703650951385498,-6.703650951385498,-6.703650951385498,-6.703650951385498,-6.703650951385498,-6.703650951385498,-6.703650951385498,-6.703650951385498,-6.703650951385498,-6.703650951385498,-6.703650951385498,-6.703650951385498,-6.703650951385498,-6.703650951385498,-6.703650951385498,-6.703650951385498,-6.703650951385498
nci_obs_001130,-10.028751373291016,-10.028751373291016,-10.028751373291016,-10.028751373291016,-10.028751373291016,-10.028751373291016,-10.028751373291016,-10.028751373291016,-10.028751373291016,-10.028751373291016,-10.028751373291016,-10.028751373291016,-10.028751373291016,-10.028751373291016,-10.028751373291016,-10.028751373291016,-10.028751373291016,-10.028751373291016,-10.028751373291016,-10.028751373291016
nci_obs_001131,-11.182092666625977,-11.182092666625977,-11.182092666625977,-11.182092666625977,-11.182092666625977,-11.182092666625977,-11.182092666625977,-11.182092666625977,-11.182092666625977,-11.182092666625977,-11.182092666625977,-11.182092666625977,-11.182092666625977,-11.182092666625977,-11.182092666625977,-11.182092666625977,-11.182092666625977,-11.182092666625977,-11.182092666625977,-11.182092666625977
nci_obs_001132,-10.762721061706543,-10.762721061706543,-10.762721061706543,-10.762721061706543,-10.762721061706543,-10.762721061706543,-10.762721061706543,-10.762721061706543,-10.762721061706543,-10.762721061706543,-10.762721061706543,-10.762721061706543,-10.762721061706543,-10.762721061706543,-10.762721061706543,-10.762721061706543,-10.762721061706543,-10.762721061706543,-10.762721061706543,-10.762721061706543
nci_obs_001133,-1.5572806596755981,-1.3340822458267212,-1.2840427160263062,-1.280385971069336,-1.280385971069336,-1.2804059982299805,-1.280385971069336,-1.280385971069336,-1.280385971069336,-1.280385971069336,-1.2807961702346802,-1.280385971069336,-1.280385971069336,-1.280385971069336,-1.280385971069336,-1.2863941192626953,-1.280385971069336,-1.280385971069336,-1.280385971069336,-1.280385971069336
nci_obs_001134,-9.661808013916016,-9.661808013916016,-9.661808013916016,-9.661808013916016,-9.661808013916016,-9.661808013916016,-9.661808013916016,-9.661808013916016,-9.661808013916016,-9.661808013916016,-9.661808013916016,-9.661808013916016,-9.661808013916016,-9.661808013916016,-9.661808013916016,-9.661808013916016,-9.661808013916016,-9.661808013916016,-9.661808013916016,-9.661808013916016
nci_obs_001135,-10.211037635803223,-10.211037635803223,-10.211037635803223,-10.211037635803223,-10.211037635803223,-10.211037635803223,-10.211037635803223,-10.211037635803223,-10.211037635803223,-10.211037635803223,-10.211037635803223,-10.211037635803223,-10.211037635803223,-10.211037635803223,-10.211037635803223,-10.211037635803223,-10.211037635803223,-10.211037635803223,-10.211037635803223,-10.211037635803223
nci_obs_001136,-12.207892417907715,-12.207892417907715,-12.207892417907715,-12.207892417907715,-12.207892417907715,-12.207892417907715,-12.207892417907715,-12.207892417907715,-12.207892417907715,-12.207892417907715,-12.207892417907715,-12.207892417907715,-12.207892417907715,-12.207892417907715,-12.207892417907715,-12.207892417907715,-12.207892417907715,-12.207892417907715,-12.207892417907715,-12.207892417907715
nci_obs_001137,-6.790658950805664,-6.78311824798584,-6.782848358154297,-6.782848358154297,-6.782848358154297,-6.782848358154297,-6.782848358154297,-6.782848358154297,-6.782848358154297,-6.782848358154297,-6.782848358154297,-6.782848358154297,-6.782848358154297,-6.782848358154297,-6.782848358154297,-6.782848358154297,-6.782848358154297,-6.782848358154297,-6.782848358154297,-6.782848358154297
nci_obs_001138,-2.8178374767303467,-2.6851871013641357,-2.6437134742736816,-2.642843008041382,-2.642843008041382,-2.642843008041382,-2.642843008041382,-2.642843008041382,-2.642843008041382,-2.642843008041382,-2.6428630352020264,-2.642843008041382,-2.642843008041382,-2.642843008041382,-2.642843008041382,-2.6431431770324707,-2.642843008041382,-2.642843008041382,-2.642843008041382,-2.642843008041382
nci_obs_001139,-8.848902702331543,-8.848902702331543,-8.848902702331543,-8.848902702331543,-8.848902702331543,-8.848902702331543,-8.848902702331543,-8.848902702331543,-8.848902702331543,-8.848902702331543,-8.848902702331543,-8.848902702331543,-8.848902702331543,-8.848902702331543,-8.848902702331543,-8.848902702331543,-8.848902702331543,-8.848902702331543,-8.848902702331543,-8.848902702331543
nci_obs_001140,-12.397161483764648,-12.397161483764648,-12.397161483764648,-12.397161483764648,-12.397161483764648,-12.397161483764648,-12.397161483764648,-12.397161483764648,-12.397161483764648,-12.397161483764648,-12.397161483764648,-12.397161483764648,-12.397161483764648,-12.397161483764648,-12.397161483764648,-12.397161483764648,-12.397161483764648,-12.397161483764648,-12.397161483764648,-12.397161483764648
nci_obs_001141,-8.146157264709473,-8.146097183227539,-8.146097183227539,-8.146097183227539,-8.146097183227539,-8.146097183227539,-8.146097183227539,-8.146097183227539,-8.146097183227539,-8.146097183227539,-8.146097183227539,-8.146097183227539,-8.146097183227539,-8.146097183227539,-8.146097183227539,-8.146097183227539,-8.146097183227539,-8.146097183227539,-8.146097183227539,-8.146097183227539
nci_obs_001142,-10.514715194702148,-10.514715194702148,-10.514715194702148,-10.514715194702148,-10.514715194702148,-10.514715194702148,-10.514715194702148,-10.514715194702148,-10.514715194702148,-10.514715194702148,-10.514715194702148,-10.514715194702148,-10.514715194702148,-10.514715194702148,-10.514715194702148,-10.514715194702148,-10.514715194702148,-10.514715194702148,-10.514715194702148,-10.514715194702148
nci_obs_001143,-10.835441589355469,-10.835432052612305,-10.835432052612305,-10.835432052612305,-10.835432052612305,-10.835432052612305,-10.835432052612305,-10.835432052612305,-10.835432052612305,-10.835432052612305,-10.835432052612305,-10.835432052612305,-10.835432052612305,-10.835432052612305,-10.835432052612305,-10.835432052612305,-10.835432052612305,-10.835432052612305,-10.835432052612305,-10.835432052612305
nci_obs_001144,-12.551222801208496,-12.551222801208496,-12.551222801208496,-12.551222801208496,-12.551222801208496,-12.551222801208496,-12.551222801208496,-12.551222801208496,-12.551222801208496,-12.551222801208496,-12.551222801208496,-12.551222801208496,-12.551222801208496,-12.551222801208496,-12.551222801208496,-12.551222801208496,-12.551222801208496,-12.551222801208496,-12.551222801208496,-12.551222801208496
nci_obs_001145,-10.152827262878418,-10.152787208557129,-10.152787208557129,-10.152787208557129,-10.152787208557129,-10.152787208557129,-10.152787208557129,-10.152787208557129,-10.152787208557129,-10.152787208557129,-10.152787208557129,-10.152787208557129,-10.152787208557129,-10.152787208557129,-10.152787208557129,-10.152787208557129,-10.152787208557129,-10.152787208557129,-10.152787208557129,-10.152787208557129
nci_obs_001146,-15.891826629638672,-15.891826629638672,-15.891826629638672,-15.891826629638672,-15.891826629638672,-15.891826629638672,-15.891826629638672,-15.891826629638672,-15.891826629638672,-15.891826629638672,-15.891826629638672,-15.891826629638672,-15.891826629638672,-15.891826629638672,-15.891826629638672,-15.891826629638672,-15.891826629638672,-15.891826629638672,-15.891826629638672,-15.891826629638672
nci_obs_001147,-11.811686515808105,-11.811686515808105,-11.811686515808105,-11.811686515808105,-11.811686515808105,-11.811686515808105,-11.811686515808105,-11.811686515808105,-11.811686515808105,-11.811686515808105,-11.811686515808105,-11.811686515808105,-11.811686515808105,-11.811686515808105,-11.811686515808105,-11.811686515808105,-11.811686515808105,-11.811686515808105,-11.811686515808105,-11.811686515808105
nci_obs_001148,-8.842089653015137,-8.842080116271973,-8.842080116271973,-8.842080116271973,-8.842080116271973,-8.842080116271973,-8.842080116271973,-8.842080116271973,-8.842080116271973,-8.842080116271973,-8.842080116271973,-8.842080116271973,-8.842080116271973,-8.842080116271973,-8.842080116271973,-8.842080116271973,-8.842080116271973,-8.842080116271973,-8.842080116271973,-8.842080116271973
nci_obs_001149,-13.391459465026855,-13.391459465026855,-13.391459465026855,-13.391459465026855,-13.391459465026855,-13.391459465026855,-13.391459465026855,-13.391459465026855,-13.391459465026855,-13.391459465026855,-13.391459465026855,-13.391459465026855,-13.391459465026855,-13.391459465026855,-13.391459465026855,-13.391459465026855,-13.391459465026855,-13.391459465026855,-13.391459465026855,-13.391459465026855
nci_obs_001150,-14.402921676635742,-14.402921676635742,-14.402921676635742,-14.402921676635742,-14.402921676635742,-14.402921676635742,-14.402921676635742,-14.402921676635742,-14.402921676635742,-14.402921676635742,-14.402921676635742,-14.402921676635742,-14.402921676635742,-14.402921676635742,-14.402921676635742,-14.402921676635742,-14.402921676635742,-14.402921676635742,-14.402921676635742,-14.402921676635742
nci_obs_001151,-7.860249996185303,-7.860249996185303,-7.860249996185303,-7.860249996185303,-7.860249996185303,-7.860249996185303,-7.860249996185303,-7.860249996185303,-7.860249996185303,-7.860249996185303,-7.860249996185303,-7.860249996185303,-7.860249996185303,-7.860249996185303,-7.860249996185303,-7.860249996185303,-7.860249996185303,-7.860249996185303,-7.860249996185303,-7.860249996185303
nci_obs_001152,-9.45511531829834,-9.455095291137695,-9.455095291137695,-9.455095291137695,-9.455095291137695,-9.455095291137695,-9.455095291137695,-9.455095291137695,-9.455095291137695,-9.455095291137695,-9.455095291137695,-9.455095291137695,-9.455095291137695,-9.455095291137695,-9.455095291137695,-9.455095291137695,-9.455095291137695,-9.455095291137695,-9.455095291137695,-9.455095291137695
nci_obs_001153,-9.242332458496094,-9.242332458496094,-9.242332458496094,-9.242332458496094,-9.242332458496094,-9.242332458496094,-9.242332458496094,-9.242332458496094,-9.242332458496094,-9.242332458496094,-9.242332458496094,-9.242332458496094,-9.242332458496094,-9.242332458496094,-9.242332458496094,-9.242332458496094,-9.242332458496094,-9.242332458496094,-9.242332458496094,-9.242332458496094
nci_obs_001154,-14.046468734741211,-14.046468734741211,-14.046468734741211,-14.046468734741211,-14.046468734741211,-14.046468734741211,-14.046468734741211,-14.046468734741211,-14.046468734741211,-14.046468734741211,-14.046468734741211,-14.046468734741211,-14.046468734741211,-14.046468734741211,-14.046468734741211,-14.046468734741211,-14.046468734741211,-14.046468734741211,-14.046468734741211,-14.046468734741211
nci_obs_001155,-17.65022850036621,-17.65022850036621,-17.65022850036621,-17.65022850036621,-17.65022850036621,-17.65022850036621,-17.65022850036621,-17.65022850036621,-17.65022850036621,-17.65022850036621,-17.65022850036621,-17.65022850036621,-17.65022850036621,-17.65022850036621,-17.65022850036621,-17.65022850036621,-17.65022850036621,-17.65022850036621,-17.65022850036621,-17.65022850036621
nci_obs_001156,-12.524747848510742,-12.524747848510742,-12.524747848510742,-12.524747848510742,-12.524747848510742,-12.524747848510742,-12.524747848510742,-12.524747848510742,-12.524747848510742,-12.524747848510742,-12.524747848510742,-12.524747848510742,-12.524747848510742,-12.524747848510742,-12.524747848510742,-12.524747848510742,-12.524747848510742,-12.524747848510742,-12.524747848510742,-12.524747848510742
nci_obs_001157,-13.349723815917969,-13.349723815917969,-13.349723815917969,-13.349723815917969,-13.349723815917969,-13.349723815917969,-13.349723815917969,-13.349723815917969,-13.349723815917969,-13.349723815917969,-13.349723815917969,-13.349723815917969,-13.349723815917969,-13.349723815917969,-13.349723815917969,-13.349723815917969,-13.349723815917969,-13.349723815917969,-13.349723815917969,-13.349723815917969
nci_obs_001158,-14.975144386291504,-14.975144386291504,-14.975144386291504,-14.975144386291504,-14.975144386291504,-14.975144386291504,-14.975144386291504,-14.975144386291504,-14.975144386291504,-14.975144386291504,-14.975144386291504,-14.975144386291504,-14.975144386291504,-14.975144386291504,-14.975144386291504,-14.975144386291504,-14.975144386291504,-14.975144386291504,-14.975144386291504,-14.975144386291504
nci_obs_001159,-9.682930946350098,-9.682930946350098,-9.682930946350098,-9.682930946350098,-9.682930946350098,-9.682930946350098,-9.682930946350098,-9.682930946350098,-9.682930946350098,-9.682930946350098,-9.682930946350098,-9.682930946350098,-9.682930946350098,-9.682930946350098,-9.682930946350098,-9.682930946350098,-9.682930946350098,-9.682930946350098,-9.682930946350098,-9.682930946350098
nci_obs_001160,-11.063081741333008,-11.063072204589844,-11.063072204589844,-11.063072204589844,-11.063072204589844,-11.063072204589844,-11.063072204589844,-11.063072204589844,-11.063072204589844,-11.063072204589844,-11.063072204589844,-11.063072204589844,-11.063072204589844,-11.063072204589844,-11.063072204589844,-11.063072204589844,-11.063072204589844,-11.063072204589844,-11.063072204589844,-11.063072204589844
nci_obs_001161,-8.41147232055664,-8.408888816833496,-8.408848762512207,-8.408848762512207,-8.408848762512207,-8.408848762512207,-8.408848762512207,-8.408848762512207,-8.408848762512207,-8.408848762512207,-8.408848762512207,-8.408848762512207,-8.408848762512207,-8.408848762512207,-8.408848762512207,-8.408848762512207,-8.408848762512207,-8.408848762512207,-8.408848762512207,-8.408848762512207
nci_obs_001162,-8.338519096374512,-8.337178230285645,-8.33716869354248,-8.33716869354248,-8.33716869354248,-8.33716869354248,-8.33716869354248,-8.33716869354248,-8.33716869354248,-8.33716869354248,-8.33716869354248,-8.33716869354248,-8.33716869354248,-8.33716869354248,-8.33716869354248,-8.33716869354248,-8.33716869354248,-8.33716869354248,-8.33716869354248,-8.33716869354248
nci_obs_001163,-1.1909273862838745,-0.9276221990585327,-0.8459580540657043,-0.7452918887138367,-0.7452618479728699,-0.7549788355827332,-0.7452618479728699,-0.7452618479728699,-0.7452618479728699,-0.7452618479728699,-0.7808141112327576,-0.7452618479728699,-0.7452618479728699,-0.7452618479728699,-0.7453118562698364,-0.8373479843139648,-0.7452618479728699,-0.7452618479728699,-0.7502743601799011,-0.7453418374061584
nci_obs_001164,-13.58432388305664,-13.58432388305664,-13.58432388305664,-13.58432388305664,-13.58432388305664,-13.58432388305664,-13.58432388305664,-13.58432388305664,-13.58432388305664,-13.58432388305664,-13.58432388305664,-13.58432388305664,-13.58432388305664,-13.58432388305664,-13.58432388305664,-13.58432388305664,-13.58432388305664,-13.58432388305664,-13.58432388305664,-13.58432388305664
nci_obs_001165,-1.4753718376159668,-1.289383053779602,-1.1990044116973877,-1.1785261631011963,-1.1785261631011963,-1.1785361766815186,-1.1785261631011963,-1.1785261631011963,-1.1785261631011963,-1.1785261631011963,-1.1787961721420288,-1.1785261631011963,-1.1785261631011963,-1.1785261631011963,-1.1785261631011963,-1.1833075284957886,-1.1785261631011963,-1.1785261631011963,-1.1785261631011963,-1.1785261631011963
nci_obs_001166,-12.01127815246582,-12.01127815246582,-12.01127815246582,-12.01127815246582,-12.01127815246582,-12.01127815246582,-12.01127815246582,-12.01127815246582,-12.01127815246582,-12.01127815246582,-12.01127815246582,-12.01127815246582,-12.01127815246582,-12.01127815246582,-12.01127815246582,-12.01127815246582,-12.01127815246582,-12.01127815246582,-12.01127815246582,-12.01127815246582
nci_obs_001167,-15.600152015686035,-15.600152015686035,-15.600152015686035,-15.600152015686035,-15.600152015686035,-15.600152015686035,-15.600152015686035,-15.600152015686035,-15.600152015686035,-15.600152015686035,-15.600152015686035,-15.600152015686035,-15.600152015686035,-15.600152015686035,-15.600152015686035,-15.600152015686035,-15.600152015686035,-15.600152015686035,-15.600152015686035,-15.600152015686035
nci_obs_001168,-12.878039360046387,-12.878039360046387,-12.878039360046387,-12.878039360046387,-12.878039360046387,-12.878039360046387,-12.878039360046387,-12.878039360046387,-12.878039360046387,-12.878039360046387,-12.878039360046387,-12.878039360046387,-12.878039360046387,-12.878039360046387,-12.878039360046387,-12.878039360046387,-12.878039360046387,-12.878039360046387,-12.878039360046387,-12.878039360046387
nci_obs_001169,-1.9331550598144531,-1.9066218137741089,-1.9049404859542847,-1.9049304723739624,-1.9049304723739624,-1.9049304723739624,-1.9049304723739624,-1.9049304723739624,-1.9049304723739624,-1.9049304723739624,-1.904950499534607,-1.9049304723739624,-1.9049304723739624,-1.9049304723739624,-1.9049304723739624,-1.905240535736084,-1.9049304723739624,-1.9049304723739624,-1.9049304723739624,-1.9049304723739624
nci_obs_001170,-16.184539794921875,-16.184539794921875,-16.184539794921875,-16.184539794921875,-16.184539794921875,-16.184539794921875,-16.184539794921875,-16.184539794921875,-16.184539794921875,-16.184539794921875,-16.184539794921875,-16.184539794921875,-16.184539794921875,-16.184539794921875,-16.184539794921875,-16.184539794921875,-16.184539794921875,-16.184539794921875,-16.184539794921875,-16.184539794921875
nci_obs_001171,-13.759427070617676,-13.759427070617676,-13.759427070617676,-13.759427070617676,-13.759427070617676,-13.759427070617676,-13.759427070617676,-13.759427070617676,-13.759427070617676,-13.759427070617676,-13.759427070617676,-13.759427070617676,-13.759427070617676,-13.759427070617676,-13.759427070617676,-13.759427070617676,-13.759427070617676,-13.759427070617676,-13.759427070617676,-13.759427070617676
nci_obs_001172,-8.448911666870117,-8.448711395263672,-8.448711395263672,-8.448711395263672,-8.448711395263672,-8.448711395263672,-8.448711395263672,-8.448711395263672,-8.448711395263672,-8.448711395263672,-8.448711395263672,-8.448711395263672,-8.448711395263672,-8.448711395263672,-8.448711395263672,-8.448711395263672,-8.448711395263672,-8.448711395263672,-8.448711395263672,-8.448711395263672
nci_obs_001173,-6.9857177734375,-6.948678016662598,-6.948348045349121,-6.948348045349121,-6.948348045349121,-6.948348045349121,-6.948348045349121,-6.948348045349121,-6.948348045349121,-6.948348045349121,-6.948348045349121,-6.948348045349121,-6.948348045349121,-6.948348045349121,-6.948348045349121,-6.948348045349121,-6.948348045349121,-6.948348045349121,-6.948348045349121,-6.948348045349121
nci_obs_001174,-14.592203140258789,-14.592203140258789,-14.592203140258789,-14.592203140258789,-14.592203140258789,-14.592203140258789,-14.592203140258789,-14.592203140258789,-14.592203140258789,-14.592203140258789,-14.592203140258789,-14.592203140258789,-14.592203140258789,-14.592203140258789,-14.592203140258789,-14.592203140258789,-14.592203140258789,-14.592203140258789,-14.592203140258789,-14.592203140258789
nci_obs_001175,-14.835465431213379,-14.835465431213379,-14.835465431213379,-14.835465431213379,-14.835465431213379,-14.835465431213379,-14.835465431213379,-14.835465431213379,-14.835465431213379,-14.835465431213379,-14.835465431213379,-14.835465431213379,-14.835465431213379,-14.835465431213379,-14.835465431213379,-14.835465431213379,-14.835465431213379,-14.835465431213379,-14.835465431213379,-14.835465431213379
nci_obs_001176,-8.222594261169434,-8.221183776855469,-8.221173286437988,-8.221173286437988,-8.221173286437988,-8.221173286437988,-8.221173286437988,-8.221173286437988,-8.221173286437988,-8.221173286437988,-8.221173286437988,-8.221173286437988,-8.221173286437988,-8.221173286437988,-8.221173286437988,-8.221213340759277,-8.221173286437988,-8.221173286437988,-8.221173286437988,-8.221173286437988
nci_obs_001177,-6.808762550354004,-6.8022003173828125,-6.802060127258301,-6.802060127258301,-6.802060127258301,-6.802060127258301,-6.802060127258301,-6.802060127258301,-6.802060127258301,-6.802060127258301,-6.802060127258301,-6.802060127258301,-6.802060127258301,-6.802060127258301,-6.802060127258301,-6.802060127258301,-6.802060127258301,-6.802060127258301,-6.802060127258301,-6.802060127258301
nci_obs_001178,-10.4268798828125,-10.4268798828125,-10.4268798828125,-10.4268798828125,-10.4268798828125,-10.4268798828125,-10.4268798828125,-10.4268798828125,-10.4268798828125,-10.4268798828125,-10.4268798828125,-10.4268798828125,-10.4268798828125,-10.4268798828125,-10.4268798828125,-10.4268798828125,-10.4268798828125,-10.4268798828125,-10.4268798828125,-10.4268798828125
nci_obs_001179,-10.164109230041504,-10.164109230041504,-10.164109230041504,-10.164109230041504,-10.164109230041504,-10.164109230041504,-10.164109230041504,-10.164109230041504,-10.164109230041504,-10.164109230041504,-10.164109230041504,-10.164109230041504,-10.164109230041504,-10.164109230041504,-10.164109230041504,-10.164109230041504,-10.164109230041504,-10.164109230041504,-10.164109230041504,-10.164109230041504
nci_obs_001180,-11.192333221435547,-11.192333221435547,-11.192333221435547,-11.192333221435547,-11.192333221435547,-11.192333221435547,-11.192333221435547,-11.192333221435547,-11.192333221435547,-11.192333221435547,-11.192333221435547,-11.192333221435547,-11.192333221435547,-11.192333221435547,-11.192333221435547,-11.192333221435547,-11.192333221435547,-11.192333221435547,-11.192333221435547,-11.192333221435547
nci_obs_001181,-12.36120891571045,-12.36120891571045,-12.36120891571045,-12.36120891571045,-12.36120891571045,-12.36120891571045,-12.36120891571045,-12.36120891571045,-12.36120891571045,-12.36120891571045,-12.36120891571045,-12.36120891571045,-12.36120891571045,-12.36120891571045,-12.36120891571045,-12.36120891571045,-12.36120891571045,-12.36120891571045,-12.36120891571045,-12.36120891571045
nci_obs_001182,-5.0057597160339355,-5.00446891784668,-5.004448890686035,-5.004448890686035,-5.004448890686035,-5.004448890686035,-5.004448890686035,-5.004448890686035,-5.004448890686035,-5.004448890686035,-5.004448890686035,-5.004448890686035,-5.004448890686035,-5.004448890686035,-5.004448890686035,-5.004448890686035,-5.004448890686035,-5.004448890686035,-5.004448890686035,-5.004448890686035
nci_obs_001183,-6.197620868682861,-5.882338523864746,-5.754705429077148,-5.676614284515381,-5.676614284515381,-5.676614284515381,-5.676614284515381,-5.676614284515381,-5.676614284515381,-5.676614284515381,-5.676723957061768,-5.676614284515381,-5.676614284515381,-5.676614284515381,-5.676614284515381,-5.685735702514648,-5.676614284515381,-5.676614284515381,-5.676614284515381,-5.676614284515381
nci_obs_001184,-2.975677728652954,-2.6763265132904053,-2.5728659629821777,-2.492511510848999,-2.492511510848999,-2.492891550064087,-2.492511510848999,-2.492511510848999,-2.492511510848999,-2.492511510848999,-2.4970920085906982,-2.492511510848999,-2.492511510848999,-2.492511510848999,-2.492511510848999,-2.5178394317626953,-2.492511510848999,-2.492511510848999,-2.4925615787506104,-2.492511510848999
nci_obs_001185,-11.722368240356445,-11.722368240356445,-11.722368240356445,-11.722368240356445,-11.722368240356445,-11.722368240356445,-11.722368240356445,-11.722368240356445,-11.722368240356445,-11.722368240356445,-11.722368240356445,-11.722368240356445,-11.722368240356445,-11.722368240356445,-11.722368240356445,-11.722368240356445,-11.722368240356445,-11.722368240356445,-11.722368240356445,-11.722368240356445
nci_obs_001186,-10.38439655303955,-10.38439655303955,-10.38439655303955,-10.38439655303955,-10.38439655303955,-10.38439655303955,-10.38439655303955,-10.38439655303955,-10.38439655303955,-10.38439655303955,-10.38439655303955,-10.38439655303955,-10.38439655303955,-10.38439655303955,-10.38439655303955,-10.38439655303955,-10.38439655303955,-10.38439655303955,-10.38439655303955,-10.38439655303955
nci_obs_001187,-11.906839370727539,-11.906839370727539,-11.906839370727539,-11.906839370727539,-11.906839370727539,-11.906839370727539,-11.906839370727539,-11.906839370727539,-11.906839370727539,-11.906839370727539,-11.906839370727539,-11.906839370727539,-11.906839370727539,-11.906839370727539,-11.906839370727539,-11.906839370727539,-11.906839370727539,-11.906839370727539,-11.906839370727539,-11.906839370727539
nci_obs_001188,-10.75351619720459,-10.75351619720459,-10.75351619720459,-10.75351619720459,-10.75351619720459,-10.75351619720459,-10.75351619720459,-10.75351619720459,-10.75351619720459,-10.75351619720459,-10.75351619720459,-10.75351619720459,-10.75351619720459,-10.75351619720459,-10.75351619720459,-10.75351619720459,-10.75351619720459,-10.75351619720459,-10.75351619720459,-10.75351619720459
nci_obs_001189,-6.8314528465271,-6.827625274658203,-6.827535152435303,-6.827535152435303,-6.827535152435303,-6.827535152435303,-6.827535152435303,-6.827535152435303,-6.827535152435303,-6.827535152435303,-6.827535152435303,-6.827535152435303,-6.827535152435303,-6.827535152435303,-6.827535152435303,-6.827535152435303,-6.827535152435303,-6.827535152435303,-6.827535152435303,-6.827535152435303
nci_obs_001190,-10.570953369140625,-10.570953369140625,-10.570953369140625,-10.570953369140625,-10.570953369140625,-10.570953369140625,-10.570953369140625,-10.570953369140625,-10.570953369140625,-10.570953369140625,-10.570953369140625,-10.570953369140625,-10.570953369140625,-10.570953369140625,-10.570953369140625,-10.570953369140625,-10.570953369140625,-10.570953369140625,-10.570953369140625,-10.570953369140625
nci_obs_001191,-6.251053333282471,-6.243896484375,-6.24367618560791,-6.24367618560791,-6.24367618560791,-6.24367618560791,-6.24367618560791,-6.24367618560791,-6.24367618560791,-6.24367618560791,-6.24367618560791,-6.24367618560791,-6.24367618560791,-6.24367618560791,-6.24367618560791,-6.24367618560791,-6.24367618560791,-6.24367618560791,-6.24367618560791,-6.24367618560791
nci_obs_001192,-10.911932945251465,-10.911932945251465,-10.911932945251465,-10.911932945251465,-10.911932945251465,-10.911932945251465,-10.911932945251465,-10.911932945251465,-10.911932945251465,-10.911932945251465,-10.911932945251465,-10.911932945251465,-10.911932945251465,-10.911932945251465,-10.911932945251465,-10.911932945251465,-10.911932945251465,-10.911932945251465,-10.911932945251465,-10.911932945251465
nci_obs_001193,-13.632587432861328,-13.632587432861328,-13.632587432861328,-13.632587432861328,-13.632587432861328,-13.632587432861328,-13.632587432861328,-13.632587432861328,-13.632587432861328,-13.632587432861328,-13.632587432861328,-13.632587432861328,-13.632587432861328,-13.632587432861328,-13.632587432861328,-13.632587432861328,-13.632587432861328,-13.632587432861328,-13.632587432861328,-13.632587432861328
nci_obs_001194,-10.981181144714355,-10.981181144714355,-10.981181144714355,-10.981181144714355,-10.981181144714355,-10.981181144714355,-10.981181144714355,-10.981181144714355,-10.981181144714355,-10.981181144714355,-10.981181144714355,-10.981181144714355,-10.981181144714355,-10.981181144714355,-10.981181144714355,-10.981181144714355,-10.981181144714355,-10.981181144714355,-10.981181144714355,-10.981181144714355
nci_obs_001195,-9.349639892578125,-9.34961986541748,-9.34961986541748,-9.34961986541748,-9.34961986541748,-9.34961986541748,-9.34961986541748,-9.34961986541748,-9.34961986541748,-9.34961986541748,-9.34961986541748,-9.34961986541748,-9.34961986541748,-9.34961986541748,-9.34961986541748,-9.34961986541748,-9.34961986541748,-9.34961986541748,-9.34961986541748,-9.34961986541748
nci_obs_001196,-8.355104446411133,-8.353854179382324,-8.35383415222168,-8.35383415222168,-8.35383415222168,-8.35383415222168,-8.35383415222168,-8.35383415222168,-8.35383415222168,-8.35383415222168,-8.35383415222168,-8.35383415222168,-8.35383415222168,-8.35383415222168,-8.35383415222168,-8.35383415222168,-8.35383415222168,-8.35383415222168,-8.35383415222168,-8.35383415222168
