evaluation_id,exact_vector_identical,rank_equivalent,system_a,system_b
nci,false,false,mono_q_full_pn__roc__regime_2454,mono_q_full_pn__roc__regime_2629
nci,false,false,mono_q_full_pn__roc__regime_2454,mono_q_full_pn__roc__regime_2653
nci,false,false,mono_q_full_pn__roc__regime_2454,mono_q_full_pn__roc__regime_2676
nci,false,false,mono_q_full_pn__roc__regime_2454,mono_q_full_pn__roc__regime_2677
nci,false,false,mono_q_full_pn__roc__regime_2476,mono_q_full_pn__roc__regime_2625
nci,false,false,mono_q_full_pn__roc__regime_2476,mono_q_full_pn__roc__regime_2629
nci,false,false,mono_q_full_pn__roc__regime_2476,mono_q_full_pn__roc__regime_2653
nci,false,false,mono_q_full_pn__roc__regime_2476,mono_q_full_pn__roc__regime_2676
nci,false,false,mono_q_full_pn__roc__regime_2476,mono_q_full_pn__roc__regime_2677
nci,false,false,mono_q_full_pn__roc__regime_2625,mono_q_full_pn__roc__regime_2629
nci,false,false,mono_q_full_pn__roc__regime_2625,mono_q_full_pn__roc__regime_2653
nci,false,false,mono_q_full_pn__roc__regime_2625,mono_q_full_pn__roc__regime_2676
nci,false,false,mono_q_full_pn__roc__regime_2625,mono_q_full_pn__roc__regime_2677
nci,false,false,mono_q_full_pn__roc__regime_2629,mono_q_full_pn__roc__regime_2653
nci,false,false,mono_q_full_pn__roc__regime_2629,mono_q_full_pn__roc__regime_2676
nci,false,false,mono_q_full_pn__roc__regime_2629,mono_q_full_pn__roc__regime_2677
nci,false,false,mono_q_full_pn__roc__regime_2653,mono_q_full_pn__roc__regime_2676
nci,false,false,mono_q_full_pn__roc__regime_2653,mono_q_full_pn__roc__regime_2677
nci,false,false,mono_q_full_pn__roc__regime_2676,mono_q_full_pn__roc__regime_2677
